entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST
541611389,10.0,51,9,0.0,0.0,0.0,3,2016.0,,11.0
541611389,10.0,51,9,0.0,0.0,0.0,3,2017.0,,11.0
541611389,10.0,51,9,0.0,0.0,0.0,3,2014.0,,11.0
541611389,10.0,51,9,0.0,0.0,0.0,3,2018.0,2019/1/20,0.0
16370806,10.0,3,11,50.0,0.0,0.0,3,2016.0,2017/2/22,11.0
16370806,10.0,3,11,50.0,0.0,0.0,3,2015.0,2017/11/22,11.0
16370806,10.0,3,11,50.0,0.0,0.0,3,2013.0,2015/7/13,0.0
16370806,10.0,3,11,50.0,0.0,0.0,3,2014.0,2015/5/13,0.0
16370806,10.0,3,11,50.0,0.0,0.0,3,2017.0,2018/4/16,11.0
16370806,10.0,3,11,50.0,0.0,0.0,3,2018.0,,0.0
163955432,10.0,3,11,0.0,0.0,0.0,3,,,
267064445,10.0,7,11,6000.0,0.0,0.0,3,2017.0,2018/8/4,11.0
267064445,10.0,7,11,6000.0,0.0,0.0,3,2014.0,2016/1/22,11.0
267064445,10.0,7,11,6000.0,0.0,0.0,3,2015.0,2016/5/22,11.0
267064445,10.0,7,11,6000.0,0.0,0.0,3,2013.0,2016/10/21,11.0
267064445,10.0,7,11,6000.0,0.0,0.0,3,2016.0,2017/12/27,11.0
267064445,10.0,7,11,6000.0,0.0,0.0,3,2018.0,2019/5/17,11.0
753544918,10.0,7,11,2000.0,0.0,0.0,3,2016.0,2017/3/12,13.0
753544918,10.0,7,11,2000.0,0.0,0.0,3,2015.0,2017/4/12,13.0
753544918,10.0,7,11,2000.0,0.0,0.0,3,2017.0,2018/7/19,11.0
753544918,10.0,7,11,2000.0,0.0,0.0,3,2013.0,2015/8/15,0.0
753544918,10.0,7,11,2000.0,0.0,0.0,3,2014.0,2015/7/15,0.0
753544918,10.0,7,11,2000.0,0.0,0.0,3,2018.0,2019/3/10,0.0
779872233,10.0,3,11,100.0,0.0,0.0,3,,,
613690678,10.0,17,11,0.0,0.0,0.0,3,,,
35566715,10.0,57,11,0.0,0.0,0.0,0,,,
137040147,10.0,3,9,0.0,0.0,0.0,3,2017.0,2018/5/22,11.0
137040147,10.0,3,9,0.0,0.0,0.0,3,2015.0,2017/5/3,11.0
137040147,10.0,3,9,0.0,0.0,0.0,3,2016.0,2017/8/3,11.0
137040147,10.0,3,9,0.0,0.0,0.0,3,2018.0,,0.0
462629255,10.0,21,11,0.0,0.0,0.0,3,2017.0,,18.0
462629255,10.0,21,11,0.0,0.0,0.0,3,2015.0,,11.0
462629255,10.0,21,11,0.0,0.0,0.0,3,2016.0,,18.0
462629255,10.0,21,11,0.0,0.0,0.0,3,2018.0,2019/7/24,11.0
1036107901,10.0,8,11,0.0,0.0,0.0,3,2015.0,2016/12/9,11.0
1036107901,10.0,8,11,0.0,0.0,0.0,3,2017.0,2018/6/26,11.0
1036107901,10.0,8,11,0.0,0.0,0.0,3,2018.0,,0.0
1036107901,10.0,8,11,0.0,0.0,0.0,3,2016.0,2017/10/19,11.0
370924930,10.0,5,11,0.0,0.0,0.0,3,2017.0,2018/1/21,11.0
370924930,10.0,5,11,0.0,0.0,0.0,3,2015.0,2017/11/11,11.0
370924930,10.0,5,11,0.0,0.0,0.0,3,2016.0,2017/9/11,11.0
370924930,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/2/16,11.0
370924930,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/2/6,11.0
473603328,10.0,3,11,50.0,0.0,0.0,3,2015.0,,11.0
473603328,10.0,3,11,50.0,0.0,0.0,3,2016.0,,11.0
473603328,10.0,3,11,50.0,0.0,0.0,3,2013.0,,11.0
473603328,10.0,3,11,50.0,0.0,0.0,3,2014.0,,11.0
1126948899,10.0,3,11,50.0,0.0,0.0,3,2015.0,2017/4/20,11.0
1126948899,10.0,3,11,50.0,0.0,0.0,3,2014.0,2017/11/20,11.0
1126948899,10.0,3,11,50.0,0.0,0.0,3,2016.0,2017/10/20,11.0
1126948899,10.0,3,11,50.0,0.0,0.0,3,2013.0,2017/2/20,11.0
1126948899,10.0,3,11,50.0,0.0,0.0,3,2017.0,2018/12/26,11.0
1126948899,10.0,3,11,50.0,0.0,0.0,3,2018.0,2019/2/28,9.0
1094770755,10.0,3,11,100.0,0.0,0.0,3,2016.0,2017/5/21,11.0
1094770755,10.0,3,11,100.0,0.0,0.0,3,2017.0,2018/9/25,11.0
1094770755,10.0,3,11,100.0,0.0,0.0,3,2015.0,2017/9/21,11.0
1094770755,10.0,3,11,100.0,0.0,0.0,3,2013.0,2015/12/30,0.0
1094770755,10.0,3,11,100.0,0.0,0.0,3,2014.0,2015/11/30,0.0
1094770755,10.0,3,11,100.0,0.0,0.0,3,2018.0,2019/2/22,11.0
849377837,10.0,3,11,2000.0,0.0,0.0,3,,,
779853295,10.0,8,11,5000.0,0.0,0.0,3,2015.0,2016/5/21,0.0
779853295,10.0,8,11,5000.0,0.0,0.0,3,2016.0,2017/1/18,11.0
779853295,10.0,8,11,5000.0,0.0,0.0,3,2013.0,2015/7/29,0.0
779853295,10.0,8,11,5000.0,0.0,0.0,3,2017.0,2018/8/4,11.0
779853295,10.0,8,11,5000.0,0.0,0.0,3,2014.0,2015/7/29,0.0
779853295,10.0,8,11,5000.0,0.0,0.0,3,2018.0,2019/12/27,0.0
1074043626,10.0,3,11,2000.0,0.0,0.0,3,2014.0,2015/3/23,11.0
1074043626,10.0,3,11,2000.0,0.0,0.0,3,2013.0,2015/6/9,11.0
661278803,10.0,3,11,1100.0,0.0,0.0,3,,,
605679896,10.0,3,11,800.0,0.0,0.0,3,,,
579589393,10.0,8,11,0.0,0.0,0.0,3,2015.0,2018/1/21,11.0
579589393,10.0,8,11,0.0,0.0,0.0,3,2014.0,2018/1/20,11.0
579589393,10.0,8,11,0.0,0.0,0.0,3,2017.0,2018/10/21,11.0
579589393,10.0,8,11,0.0,0.0,0.0,3,2016.0,2018/9/21,11.0
579589393,10.0,8,11,0.0,0.0,0.0,3,2018.0,2019/10/19,0.0
12797847,10.0,17,11,0.0,0.0,0.0,3,,,
636191915,10.0,3,11,20.0,0.0,0.0,3,2013.0,2015/11/30,0.0
636191915,10.0,3,11,20.0,0.0,0.0,3,2014.0,2015/12/30,0.0
371360255,10.0,5,11,20.0,0.0,0.0,3,,,
113560248,10.0,5,9,0.0,0.0,0.0,3,2014.0,2015/11/25,0.0
288764239,10.0,5,11,10.0,0.0,0.0,3,2014.0,2015/7/18,0.0
288764239,10.0,5,11,10.0,0.0,0.0,3,2015.0,2017/7/30,11.0
288764239,10.0,5,11,10.0,0.0,0.0,3,2013.0,2015/8/18,0.0
288764239,10.0,5,11,10.0,0.0,0.0,3,2017.0,2018/1/8,11.0
288764239,10.0,5,11,10.0,0.0,0.0,3,2016.0,2017/6/30,11.0
288764239,10.0,5,11,10.0,0.0,0.0,3,2018.0,2019/7/17,0.0
334658801,10.0,3,11,0.0,0.0,0.0,3,,,
967660196,10.0,3,11,0.0,0.0,0.0,3,,,
380623635,10.0,3,11,0.0,0.0,0.0,3,,,
889468478,10.0,3,11,10.0,0.0,0.0,3,,,
398431409,10.0,3,5,3.0,0.0,0.0,3,,,
625243944,10.0,3,11,1000.0,0.0,0.0,3,2013.0,2015/9/13,0.0
625243944,10.0,3,11,1000.0,0.0,0.0,3,2014.0,2015/8/13,0.0
625243944,10.0,3,11,1000.0,0.0,0.0,3,2015.0,2017/10/4,11.0
625243944,10.0,3,11,1000.0,0.0,0.0,3,2016.0,2017/11/5,11.0
625243944,10.0,3,11,1000.0,0.0,0.0,3,2017.0,2018/11/27,11.0
625243944,10.0,3,11,1000.0,0.0,0.0,3,2018.0,2019/10/30,11.0
980472682,10.0,17,9,0.0,0.0,0.0,3,,,
1203938154,10.0,3,9,200.0,0.0,0.0,3,,,
691834047,10.0,3,11,50.0,0.0,0.0,3,,,
1179998601,10.0,3,11,490.0,0.0,0.0,3,2013.0,2015/10/25,0.0
1179998601,10.0,3,11,490.0,0.0,0.0,3,2014.0,2015/9/25,0.0
1222676313,10.0,3,11,5.0,0.0,0.0,3,2014.0,2015/2/28,0.0
1222676313,10.0,3,11,5.0,0.0,0.0,3,2013.0,2015/8/30,0.0
576223938,10.0,5,11,50.0,0.0,0.0,3,2015.0,,11.0
576223938,10.0,5,11,50.0,0.0,0.0,3,2013.0,,11.0
576223938,10.0,5,11,50.0,0.0,0.0,3,2016.0,,11.0
576223938,10.0,5,11,50.0,0.0,0.0,3,2017.0,,11.0
576223938,10.0,5,11,50.0,0.0,0.0,3,2014.0,,11.0
576223938,10.0,5,11,50.0,0.0,0.0,3,2018.0,2019/11/28,11.0
580309977,10.0,5,11,50.0,0.0,0.0,3,,,
1021133736,10.0,3,11,100.0,0.0,0.0,3,,,
566709980,10.0,3,11,50.0,0.0,0.0,3,,,
1087388731,10.0,3,11,100.0,0.0,0.0,3,2014.0,2015/3/15,0.0
1087388731,10.0,3,11,100.0,0.0,0.0,3,2013.0,2015/10/15,0.0
300801599,10.0,3,11,3.0,0.0,0.0,3,,,
305088290,10.0,3,11,10.0,0.0,0.0,3,,,
1163686299,10.0,5,11,10.0,0.0,0.0,3,,,
1063012839,10.0,3,11,30.0,0.0,0.0,3,,,
98881159,10.0,3,9,0.0,0.0,0.0,3,2016.0,2017/6/30,11.0
98881159,10.0,3,9,0.0,0.0,0.0,3,2017.0,2018/8/10,11.0
98881159,10.0,3,9,0.0,0.0,0.0,3,2014.0,2015/9/30,0.0
98881159,10.0,3,9,0.0,0.0,0.0,3,2015.0,2017/7/31,11.0
98881159,10.0,3,9,0.0,0.0,0.0,3,2018.0,2019/3/25,13.0
632218956,10.0,5,11,0.0,0.0,0.0,3,,,
471073634,10.0,3,11,0.0,0.0,0.0,3,,,
204164781,10.0,3,11,100.0,0.0,0.0,3,,,
361556788,10.0,3,11,10.0,0.0,0.0,3,2013.0,2014/11/24,0.0
361556788,10.0,3,11,10.0,0.0,0.0,3,2014.0,2015/9/28,0.0
225802790,10.0,3,11,100.0,0.0,0.0,3,,,
974430232,10.0,3,11,50.0,0.0,0.0,3,2013.0,2015/11/22,0.0
974430232,10.0,3,11,50.0,0.0,0.0,3,2014.0,2015/1/22,0.0
1222959861,10.0,3,11,0.0,0.0,0.0,3,,,
925143437,10.0,3,9,0.0,0.0,0.0,3,2016.0,2017/7/23,11.0
925143437,10.0,3,9,0.0,0.0,0.0,3,2017.0,2018/9/30,11.0
925143437,10.0,3,9,0.0,0.0,0.0,3,2014.0,2015/12/20,0.0
925143437,10.0,3,9,0.0,0.0,0.0,3,2015.0,2017/11/23,11.0
925143437,10.0,3,9,0.0,0.0,0.0,3,2018.0,2019/9/19,9.0
188029906,10.0,1,11,5000.0,0.0,0.0,3,2015.0,2016/3/17,11.0
188029906,10.0,1,11,5000.0,0.0,0.0,3,2014.0,2016/10/17,11.0
188029906,10.0,1,11,5000.0,0.0,0.0,3,2013.0,2016/12/17,11.0
188029906,10.0,1,11,5000.0,0.0,0.0,3,2016.0,2017/8/31,11.0
188029906,10.0,1,11,5000.0,0.0,0.0,3,2017.0,2018/3/16,11.0
188029906,10.0,1,11,5000.0,0.0,0.0,3,2018.0,2019/4/10,11.0
353843619,10.0,3,11,490.0,0.0,0.0,3,,,
519239830,10.0,17,11,0.0,0.0,0.0,3,,,
1153663696,10.0,22,5,0.0,0.0,0.0,3,2014.0,2015/6/17,0.0
1153663696,10.0,22,5,0.0,0.0,0.0,3,2013.0,2015/9/17,0.0
85055244,10.0,3,11,88.0,0.0,0.0,3,,,
140294893,10.0,27,9,0.0,0.0,0.0,3,2017.0,2018/1/5,11.0
140294893,10.0,27,9,0.0,0.0,0.0,3,2014.0,2016/5/20,0.0
140294893,10.0,27,9,0.0,0.0,0.0,3,2016.0,2018/3/5,11.0
140294893,10.0,27,9,0.0,0.0,0.0,3,2015.0,2016/3/20,0.0
140294893,10.0,27,9,0.0,0.0,0.0,3,2013.0,2016/6/20,0.0
140294893,10.0,27,9,0.0,0.0,0.0,3,2018.0,2019/4/23,11.0
838865206,10.0,3,11,0.0,0.0,0.0,3,,,
1063798897,10.0,5,11,0.0,0.0,0.0,3,2017.0,2018/12/1,13.0
1063798897,10.0,5,11,0.0,0.0,0.0,3,2015.0,2017/3/25,11.0
1063798897,10.0,5,11,0.0,0.0,0.0,3,2016.0,2017/2/25,11.0
1063798897,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/3/26,13.0
1187619116,10.0,5,11,50.0,0.0,0.0,3,2014.0,2015/11/12,0.0
1187619116,10.0,5,11,50.0,0.0,0.0,3,2013.0,2015/10/12,0.0
58165557,10.0,3,11,200.0,0.0,0.0,3,,,
1211146226,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/6/19,0.0
766781991,10.0,3,11,40.0,0.0,1.0,3,,,
1011668876,10.0,5,11,50.0,0.0,0.0,3,,,
176707190,10.0,17,9,0.0,0.0,0.0,3,2015.0,,11.0
176707190,10.0,17,9,0.0,0.0,0.0,3,2016.0,,18.0
176707190,10.0,17,9,0.0,0.0,0.0,3,2017.0,,18.0
176707190,10.0,17,9,0.0,0.0,0.0,3,2014.0,,11.0
8821659,10.0,3,11,50.0,0.0,0.0,3,,,
1005484133,10.0,3,11,0.0,0.0,0.0,3,,,
731471307,10.0,3,11,0.0,0.0,0.0,3,,,
486942015,10.0,3,11,0.0,0.0,0.0,3,,,
865589621,10.0,5,11,10.0,0.0,0.0,3,,,
6661687,10.0,3,11,0.0,0.0,0.0,3,2016.0,2017/1/22,11.0
6661687,10.0,3,11,0.0,0.0,0.0,3,2015.0,2017/8/22,11.0
514427770,10.0,5,11,490.0,0.0,0.0,3,,,
687207095,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0
687207095,10.0,5,11,0.0,0.0,0.0,3,2017.0,,11.0
687207095,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0
138410002,10.0,19,11,0.0,0.0,0.0,3,,,
1163008218,10.0,3,11,3.0,0.0,0.0,3,,,
802576866,10.0,3,11,200.0,0.0,0.0,3,,,
887502847,10.0,3,11,0.0,0.0,0.0,3,,,
133746071,10.0,3,11,10.0,0.0,0.0,3,,,
1152039403,10.0,3,11,0.0,0.0,0.0,3,,,
77539620,10.0,3,11,5000.0,0.0,0.0,3,2014.0,2017/10/18,11.0
77539620,10.0,3,11,5000.0,0.0,0.0,3,2015.0,2017/8/18,11.0
77539620,10.0,3,11,5000.0,0.0,0.0,3,2013.0,2017/4/19,11.0
77539620,10.0,3,11,5000.0,0.0,0.0,3,2016.0,2017/7/19,11.0
77539620,10.0,3,11,5000.0,0.0,0.0,3,2017.0,2018/4/26,11.0
77539620,10.0,3,11,5000.0,0.0,0.0,3,2018.0,2019/9/6,11.0
943655309,10.0,5,11,100.0,0.0,0.0,0,,,
1179650368,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/10/27,0.0
825085781,10.0,3,11,1000.0,0.0,0.0,3,,,
1005387686,10.0,5,11,0.0,0.0,0.0,3,2017.0,2018/4/30,13.0
1005387686,10.0,5,11,0.0,0.0,0.0,3,2015.0,2017/6/7,11.0
1005387686,10.0,5,11,0.0,0.0,0.0,3,2016.0,2017/1/7,11.0
1005387686,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/12/30,7.0
716838666,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/7/26,0.0
1191254660,10.0,5,11,50.0,0.0,0.0,3,2014.0,2015/8/27,0.0
1191254660,10.0,5,11,50.0,0.0,0.0,3,2013.0,2015/6/27,0.0
497196864,10.0,5,11,0.0,0.0,0.0,3,,,
690111956,10.0,5,11,0.0,0.0,0.0,3,,,
532386625,10.0,5,11,20.0,0.0,0.0,3,2016.0,2018/2/26,11.0
532386625,10.0,5,11,20.0,0.0,0.0,3,2013.0,2018/2/26,11.0
532386625,10.0,5,11,20.0,0.0,0.0,3,2015.0,2018/1/26,11.0
532386625,10.0,5,11,20.0,0.0,0.0,3,2017.0,2018/7/26,11.0
532386625,10.0,5,11,20.0,0.0,0.0,3,2014.0,2018/12/26,11.0
460609992,10.0,17,11,0.0,0.0,0.0,3,2014.0,2015/10/15,0.0
470602015,10.0,5,11,0.0,0.0,0.0,3,,,
860188978,10.0,3,11,490.0,0.0,0.0,3,2013.0,2015/5/12,0.0
860188978,10.0,3,11,490.0,0.0,0.0,3,2015.0,2016/6/2,11.0
860188978,10.0,3,11,490.0,0.0,0.0,3,2014.0,2015/4/12,0.0
1058552500,10.0,3,11,300.0,0.0,0.0,3,,,
1094485325,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/1/11,0.0
923931235,10.0,19,11,0.0,0.0,0.0,3,2014.0,2015/10/26,0.0
325362643,10.0,44,11,0.0,0.0,0.0,0,,,
635706789,10.0,5,9,0.0,0.0,0.0,3,,,
6752179,15.0,27,9,0.0,0.0,0.0,3,2014.0,2015/10/30,0.0
6752179,15.0,27,9,0.0,0.0,0.0,3,2015.0,2017/2/22,11.0
6752179,15.0,27,9,0.0,0.0,0.0,3,2013.0,2015/8/30,0.0
6752179,15.0,27,9,0.0,0.0,0.0,3,2017.0,2018/9/12,11.0
6752179,15.0,27,9,0.0,0.0,0.0,3,2016.0,2017/8/22,11.0
6752179,15.0,27,9,0.0,0.0,0.0,3,2018.0,2019/11/19,11.0
38313730,10.0,3,11,0.0,0.0,0.0,3,,,
1064971831,10.0,3,11,200.0,0.0,0.0,3,2013.0,2015/12/25,0.0
1064971831,10.0,3,11,200.0,0.0,0.0,3,2014.0,2015/10/25,0.0
1155942293,15.0,25,9,0.0,0.0,0.0,3,2017.0,2018/11/21,11.0
1155942293,15.0,25,9,0.0,0.0,0.0,3,2013.0,2017/1/22,11.0
1155942293,15.0,25,9,0.0,0.0,0.0,3,2014.0,2017/12/22,11.0
1155942293,15.0,25,9,0.0,0.0,0.0,3,2016.0,2017/10/22,11.0
1155942293,15.0,25,9,0.0,0.0,0.0,3,2015.0,2017/6/21,11.0
1155942293,15.0,25,9,0.0,0.0,0.0,3,2018.0,2019/2/21,11.0
944041827,10.0,3,11,0.0,0.0,0.0,3,2014.0,2017/10/4,9.0
944041827,10.0,3,11,0.0,0.0,0.0,3,2015.0,2017/3/4,9.0
944041827,10.0,3,11,0.0,0.0,0.0,3,2017.0,2018/5/4,9.0
944041827,10.0,3,11,0.0,0.0,0.0,3,2016.0,2017/6/4,9.0
297840921,10.0,27,9,0.0,0.0,0.0,3,2017.0,,11.0
297840921,10.0,27,9,0.0,0.0,0.0,3,2014.0,,11.0
297840921,10.0,27,9,0.0,0.0,0.0,3,2015.0,,11.0
297840921,10.0,27,9,0.0,0.0,0.0,3,2016.0,,11.0
297840921,10.0,27,9,0.0,0.0,0.0,3,2018.0,2019/6/4,11.0
135026013,10.0,5,11,0.0,0.0,0.0,3,,,
881639012,10.0,22,11,0.0,0.0,0.0,3,,,
507433114,10.0,31,9,0.0,0.0,0.0,3,2013.0,2014/3/19,0.0
507433114,10.0,31,9,0.0,0.0,0.0,3,2016.0,2017/10/13,11.0
507433114,10.0,31,9,0.0,0.0,0.0,3,2017.0,2018/12/29,11.0
507433114,10.0,31,9,0.0,0.0,0.0,3,2014.0,2015/8/16,0.0
507433114,10.0,31,9,0.0,0.0,0.0,3,2015.0,2017/3/13,11.0
507433114,10.0,31,9,0.0,0.0,0.0,3,2018.0,2019/12/19,11.0
99774355,10.0,17,11,0.0,0.0,0.0,3,,,
905790224,10.0,5,11,0.0,0.0,0.0,3,,,
596716081,10.0,8,11,0.0,0.0,1.0,3,,,
471931044,10.0,3,11,0.0,0.0,0.0,3,,,
424007840,10.0,5,9,0.0,0.0,0.0,3,,,
1057417896,10.0,3,11,0.0,0.0,0.0,3,,,
1165654536,10.0,7,4,30000.0,0.0,0.0,3,2017.0,2018/8/2,11.0
1165654536,10.0,7,4,30000.0,0.0,0.0,3,2014.0,2016/4/13,11.0
1165654536,10.0,7,4,30000.0,0.0,0.0,3,2013.0,2016/10/13,11.0
1165654536,10.0,7,4,30000.0,0.0,0.0,3,2016.0,2017/12/3,11.0
1165654536,10.0,7,4,30000.0,0.0,0.0,3,2015.0,2016/3/13,11.0
1165654536,10.0,7,4,30000.0,0.0,0.0,3,2018.0,2019/9/3,0.0
854368587,10.0,17,11,0.0,0.0,0.0,3,,,
172705492,10.0,3,11,0.0,0.0,0.0,3,,,
1003786822,10.0,5,11,10.0,0.0,0.0,3,,,
1141604708,10.0,5,11,0.0,0.0,0.0,0,2017.0,2019/7/11,0.0
1141604708,10.0,5,11,0.0,0.0,0.0,0,2018.0,2019/11/11,0.0
1218459383,10.0,3,11,10.0,0.0,0.0,3,,,
274537741,10.0,3,11,0.0,0.0,0.0,3,,,
1162881188,10.0,3,11,3.0,0.0,0.0,3,,,
464489452,10.0,3,11,3.0,0.0,0.0,3,2013.0,2015/9/26,0.0
464489452,10.0,3,11,3.0,0.0,0.0,3,2014.0,2015/2/26,0.0
146477661,10.0,3,11,50.0,0.0,0.0,3,,,
691939625,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/2/26,0.0
97599295,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/2/21,0.0
1151926621,10.0,5,11,0.0,0.0,0.0,3,,,
1149932031,10.0,5,11,0.0,0.0,0.0,3,,,
384974106,10.0,3,11,3.0,0.0,0.0,3,,,
207370900,10.0,3,11,0.0,0.0,0.0,3,,,
812482882,10.0,16,9,0.0,0.0,0.0,0,,,
388851900,10.0,3,11,0.0,0.0,0.0,3,2015.0,,11.0
634924543,10.0,3,11,0.0,0.0,1.0,3,,,
489081781,15.0,27,9,0.0,0.0,0.0,3,2014.0,2016/9/12,11.0
489081781,15.0,27,9,0.0,0.0,0.0,3,2017.0,2018/1/9,11.0
489081781,15.0,27,9,0.0,0.0,0.0,3,2013.0,2016/9/12,11.0
489081781,15.0,27,9,0.0,0.0,0.0,3,2016.0,2017/3/5,11.0
489081781,15.0,27,9,0.0,0.0,0.0,3,2015.0,2016/3/12,11.0
489081781,15.0,27,9,0.0,0.0,0.0,3,2018.0,2019/1/25,0.0
972603126,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/2/5,0.0
972603126,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0
893839911,10.0,5,11,0.0,0.0,0.0,3,,,
569311652,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/4/5,0.0
938735146,10.0,5,11,0.0,0.0,0.0,3,2017.0,,11.0
938735146,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0
938735146,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0
938735146,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/7/24,11.0
280380005,10.0,3,11,1000.0,0.0,0.0,3,,,
747551895,10.0,17,9,0.0,0.0,0.0,3,2017.0,2018/8/1,11.0
747551895,10.0,17,9,0.0,0.0,0.0,3,2016.0,2017/9/29,11.0
747551895,10.0,17,9,0.0,0.0,0.0,3,2015.0,2017/6/29,13.0
747551895,10.0,17,9,0.0,0.0,0.0,3,2018.0,2019/10/1,0.0
950477262,10.0,1,11,2000.0,0.0,0.0,3,2015.0,2017/2/22,11.0
950477262,10.0,1,11,2000.0,0.0,0.0,3,2014.0,2017/2/22,11.0
950477262,10.0,1,11,2000.0,0.0,0.0,3,2016.0,2017/3/22,11.0
950477262,10.0,1,11,2000.0,0.0,0.0,3,2013.0,2017/4/22,11.0
104687734,10.0,43,11,0.0,0.0,0.0,0,,,
1067030732,10.0,5,11,10.0,0.0,0.0,3,,,
352833104,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/11/18,0.0
694935190,10.0,3,11,0.0,0.0,0.0,3,,,
814750034,10.0,3,11,1000.0,0.0,0.0,3,,,
705054375,10.0,5,11,0.0,0.0,0.0,3,,,
39148641,10.0,3,11,0.0,0.0,0.0,3,,,
213159696,10.0,5,11,0.0,0.0,0.0,3,,,
670991159,10.0,3,11,3.0,0.0,0.0,3,,,
952315954,10.0,5,9,10.0,0.0,0.0,3,,,
462279813,10.0,5,11,0.0,0.0,0.0,3,,,
1127446955,10.0,3,11,0.0,0.0,1.0,3,2014.0,2015/3/29,4.0
781920232,10.0,5,11,0.0,0.0,0.0,3,,,
893764247,10.0,3,11,3.0,0.0,0.0,3,,,
307832564,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/1/20,0.0
864229628,10.0,5,11,0.0,0.0,0.0,3,2017.0,2018/2/21,11.0
864229628,10.0,5,11,0.0,0.0,0.0,3,2015.0,2017/9/11,11.0
864229628,10.0,5,11,0.0,0.0,0.0,3,2016.0,2017/5/11,11.0
864229628,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/12/27,0.0
1233722231,10.0,17,11,0.0,0.0,0.0,3,,,
773026940,10.0,5,11,0.0,0.0,0.0,3,,,
57508129,10.0,3,11,100.0,0.0,0.0,3,,,
226791803,10.0,5,9,10.0,0.0,0.0,3,,,
722657309,10.0,5,11,20.0,0.0,0.0,3,,,
385324331,10.0,3,11,10.0,0.0,0.0,3,,,
363413732,10.0,5,11,0.0,0.0,0.0,3,2017.0,,9.0
363413732,10.0,5,11,0.0,0.0,0.0,3,2014.0,,11.0
363413732,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0
363413732,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0
536607799,10.0,3,11,0.0,0.0,0.0,3,,,
77287261,10.0,5,11,0.0,0.0,0.0,3,,,
48139721,10.0,3,11,100.0,0.0,0.0,0,,,
540725588,10.0,5,9,10.0,0.0,0.0,3,,,
997864454,10.0,5,11,10.0,0.0,0.0,3,2013.0,2014/1/30,0.0
420128370,10.0,5,11,10.0,0.0,0.0,3,,,
1107494464,10.0,3,11,3.0,0.0,0.0,3,,,
217269397,10.0,5,11,50.0,0.0,0.0,3,,,
120016698,10.0,5,9,0.0,0.0,0.0,3,,,
925193355,10.0,5,11,0.0,0.0,0.0,0,,,
682636,10.0,5,11,0.0,0.0,0.0,3,,,
889215358,10.0,3,11,3.0,0.0,0.0,3,,,
915691115,10.0,17,11,0.0,0.0,0.0,3,2014.0,2015/9/16,0.0
1026610675,10.0,17,11,0.0,0.0,0.0,3,,,
708296085,10.0,5,11,0.0,0.0,0.0,3,,,
494655806,10.0,17,11,0.0,0.0,0.0,3,2015.0,2016/1/18,11.0
494655806,10.0,17,11,0.0,0.0,0.0,3,2014.0,2015/8/9,0.0
494655806,10.0,17,11,0.0,0.0,0.0,3,2016.0,2017/6/5,11.0
494655806,10.0,17,11,0.0,0.0,0.0,3,2017.0,2018/4/23,11.0
494655806,10.0,17,11,0.0,0.0,0.0,3,2018.0,2019/3/28,11.0
198645614,15.0,3,11,66.0,0.0,0.0,3,2017.0,2018/10/24,11.0
198645614,15.0,3,11,66.0,0.0,0.0,3,2016.0,2017/1/3,11.0
198645614,15.0,3,11,66.0,0.0,0.0,3,2013.0,2017/6/3,11.0
198645614,15.0,3,11,66.0,0.0,0.0,3,2015.0,2017/4/3,11.0
198645614,15.0,3,11,66.0,0.0,0.0,3,2014.0,2017/4/3,11.0
1082685891,10.0,5,11,0.0,0.0,0.0,3,,,
1042476978,10.0,17,10,0.0,0.0,0.0,3,2018.0,,18.0
1042476978,10.0,17,10,0.0,0.0,0.0,3,2017.0,2018/7/17,11.0
1042476978,10.0,17,10,0.0,0.0,0.0,3,2015.0,2016/1/18,11.0
1042476978,10.0,17,10,0.0,0.0,0.0,3,2016.0,2017/4/20,11.0
836262811,10.0,3,11,3.0,0.0,0.0,3,2013.0,2015/6/5,0.0
836262811,10.0,3,11,3.0,0.0,0.0,3,2014.0,2015/1/5,0.0
