entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST,ASSGRO,MAIBUSINC,NETINC,TOTEQU,VENDINC,Ratio,Year,Frequency
957814072,10.0,5,11,10.0,0.0,0.0,3,2014.0,2015/11/16,0.0,8.350241046,0.731595406,-1.365435873,8.619281187999999,-1.172256414,,,
957814072,10.0,5,11,10.0,0.0,0.0,3,2014.0,2015/11/16,0.0,8.09364554,-0.891227439,-1.4050754330000002,7.512133865,0.113250294,,,
957814072,10.0,5,11,10.0,0.0,0.0,3,2015.0,2018/2/8,11.0,8.350241046,0.731595406,-1.365435873,8.619281187999999,-1.172256414,,,
957814072,10.0,5,11,10.0,0.0,0.0,3,2015.0,2018/2/8,11.0,8.09364554,-0.891227439,-1.4050754330000002,7.512133865,0.113250294,,,
957814072,10.0,5,11,10.0,0.0,0.0,3,2016.0,2018/12/8,11.0,8.350241046,0.731595406,-1.365435873,8.619281187999999,-1.172256414,,,
957814072,10.0,5,11,10.0,0.0,0.0,3,2016.0,2018/12/8,11.0,8.09364554,-0.891227439,-1.4050754330000002,7.512133865,0.113250294,,,
957814072,10.0,5,11,10.0,0.0,0.0,3,2017.0,2018/10/8,11.0,8.350241046,0.731595406,-1.365435873,8.619281187999999,-1.172256414,,,
957814072,10.0,5,11,10.0,0.0,0.0,3,2017.0,2018/10/8,11.0,8.09364554,-0.891227439,-1.4050754330000002,7.512133865,0.113250294,,,
707501464,10.0,5,11,300.0,0.0,0.0,3,,,,,,,,,,2012.0,5.0
626617037,10.0,5,11,0.0,0.0,0.0,3,2016.0,2017/11/12,11.0,-0.4028806,0.433413534,-1.187594925,0.049468936,-1.269930273,,,
626617037,10.0,5,11,0.0,0.0,0.0,3,2015.0,2016/9/20,0.0,-0.4028806,0.433413534,-1.187594925,0.049468936,-1.269930273,,,
626617037,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/3/20,0.0,-0.4028806,0.433413534,-1.187594925,0.049468936,-1.269930273,,,
626617037,10.0,5,11,0.0,0.0,0.0,3,2017.0,2018/8/25,11.0,-0.4028806,0.433413534,-1.187594925,0.049468936,-1.269930273,,,
626617037,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/6/15,0.0,-0.4028806,0.433413534,-1.187594925,0.049468936,-1.269930273,,,
1011014592,10.0,3,11,0.0,0.0,0.0,3,,,,,,,,,,,
1107414197,10.0,17,11,0.0,0.0,0.0,3,,,,,,,,,,,
574226120,10.0,3,11,0.0,0.0,0.0,3,2014.0,,13.0,,,,,,,,
574226120,10.0,3,11,0.0,0.0,0.0,3,2015.0,,13.0,,,,,,,,
339230089,10.0,3,11,100.0,0.0,0.0,3,,,,,,,,,,,
315057141,10.0,17,11,0.0,0.0,0.0,3,,,,,,,,,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2016.0,2017/6/28,11.0,30.58385012,0.047915419,0.843267227,29.52277549,0.138523948,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2016.0,2017/6/28,11.0,31.04053301,0.78699534,-1.170373065,29.31505558,0.236914815,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2015.0,2017/2/28,11.0,30.58385012,0.047915419,0.843267227,29.52277549,0.138523948,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2015.0,2017/2/28,11.0,31.04053301,0.78699534,-1.170373065,29.31505558,0.236914815,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2014.0,2015/4/4,0.0,30.58385012,0.047915419,0.843267227,29.52277549,0.138523948,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2014.0,2015/4/4,0.0,31.04053301,0.78699534,-1.170373065,29.31505558,0.236914815,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2013.0,2015/12/4,0.0,30.58385012,0.047915419,0.843267227,29.52277549,0.138523948,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2013.0,2015/12/4,0.0,31.04053301,0.78699534,-1.170373065,29.31505558,0.236914815,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2017.0,2018/1/12,11.0,30.58385012,0.047915419,0.843267227,29.52277549,0.138523948,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2017.0,2018/1/12,11.0,31.04053301,0.78699534,-1.170373065,29.31505558,0.236914815,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2018.0,2019/2/25,0.0,30.58385012,0.047915419,0.843267227,29.52277549,0.138523948,,,
277527220,10.0,3,11,30.0,0.0,0.0,3,2018.0,2019/2/25,0.0,31.04053301,0.78699534,-1.170373065,29.31505558,0.236914815,,,
353970327,10.0,19,11,0.0,0.0,0.0,3,,,,,,,,,,,
459791316,10.0,3,11,10.0,0.0,0.0,0,,,,,,,,,,2012.0,2.0
459791316,10.0,3,11,10.0,0.0,0.0,0,,,,,,,,,,2012.0,2.0
115383990,10.0,5,11,10.0,0.0,0.0,0,,,,,,,,,,,
115383990,10.0,5,11,10.0,0.0,0.0,0,,,,,,,,,,,
1050159128,10.0,3,11,5.0,0.0,0.0,3,,,,,,,,,,,
40238525,10.0,3,10,0.0,0.0,0.0,0,2018.0,2019/1/1,9.0,-0.342257827,1.265764624,1.526154689,0.085733272,-0.9176828779999999,,,
40238525,10.0,3,10,0.0,0.0,0.0,0,2018.0,2019/1/1,9.0,0.462739456,0.759107,-1.358567241,0.016748697,-0.65928347,,,
40238525,10.0,3,10,0.0,0.0,0.0,0,2017.0,2019/11/1,9.0,-0.342257827,1.265764624,1.526154689,0.085733272,-0.9176828779999999,,,
40238525,10.0,3,10,0.0,0.0,0.0,0,2017.0,2019/11/1,9.0,0.462739456,0.759107,-1.358567241,0.016748697,-0.65928347,,,
111749012,10.0,3,10,0.0,0.0,0.0,3,2016.0,,11.0,,,,,,,,
111749012,10.0,3,10,0.0,0.0,0.0,3,2014.0,2015/11/19,0.0,,,,,,,,
111749012,10.0,3,10,0.0,0.0,0.0,3,2015.0,,11.0,,,,,,,,
648864066,10.0,3,11,100.1,0.0,0.0,3,,,,,,,,,,,
389988763,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/9/9,4.0,,,,,,,,
929663379,10.0,3,11,0.0,0.0,0.0,0,,,,,,,,,,,
209522538,10.0,3,0,0.0,0.0,0.0,3,,,,,,,,,,,
265543412,10.0,3,11,30.0,0.0,0.0,3,2017.0,2018/2/28,11.0,,,,,,,,
265543412,10.0,3,11,30.0,0.0,0.0,3,2014.0,2018/11/29,11.0,,,,,,,,
265543412,10.0,3,11,30.0,0.0,0.0,3,2015.0,2018/11/29,11.0,,,,,,,,
265543412,10.0,3,11,30.0,0.0,0.0,3,2016.0,2018/1/29,11.0,,,,,,,,
265543412,10.0,3,11,30.0,0.0,0.0,3,2013.0,2018/3/29,11.0,,,,,,,,
265543412,10.0,3,11,30.0,0.0,0.0,3,2018.0,2019/6/17,11.0,,,,,,,,
248264924,10.0,17,10,0.0,0.0,0.0,3,,,,,,,,,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2017.0,,11.0,49.98323289,18.03166998,21.35627597,40.29930826,27.91462402,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2017.0,,11.0,51.14839706,19.22233724,19.91622209,39.0295665,29.63169159,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2014.0,,11.0,49.98323289,18.03166998,21.35627597,40.29930826,27.91462402,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2014.0,,11.0,51.14839706,19.22233724,19.91622209,39.0295665,29.63169159,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2015.0,,11.0,49.98323289,18.03166998,21.35627597,40.29930826,27.91462402,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2015.0,,11.0,51.14839706,19.22233724,19.91622209,39.0295665,29.63169159,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2016.0,,11.0,49.98323289,18.03166998,21.35627597,40.29930826,27.91462402,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2016.0,,11.0,51.14839706,19.22233724,19.91622209,39.0295665,29.63169159,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2018.0,2019/9/28,11.0,49.98323289,18.03166998,21.35627597,40.29930826,27.91462402,,,
958908459,10.0,5,11,50.0,0.0,0.0,3,2018.0,2019/9/28,11.0,51.14839706,19.22233724,19.91622209,39.0295665,29.63169159,,,
306578626,10.0,17,11,0.0,0.0,0.0,3,2017.0,,18.0,,,,,,,,
306578626,10.0,17,11,0.0,0.0,0.0,3,2014.0,2015/2/17,4.0,,,,,,,,
306578626,10.0,17,11,0.0,0.0,0.0,3,2015.0,,11.0,,,,,,,,
306578626,10.0,17,11,0.0,0.0,0.0,3,2016.0,,18.0,,,,,,,,
306578626,10.0,17,11,0.0,0.0,0.0,3,2018.0,2019/11/18,11.0,,,,,,,,
1166244652,10.0,5,11,0.0,0.0,0.0,0,,,,,,,,,,,
734758428,10.0,0,11,1401.0,0.0,0.0,3,2013.0,2015/5/10,0.0,,,,,,0.9778478115694016,,
734758428,10.0,0,11,1401.0,0.0,0.0,3,2015.0,2017/8/15,11.0,,,,,,0.9778478115694016,,
734758428,10.0,0,11,1401.0,0.0,0.0,3,2014.0,2015/5/10,0.0,,,,,,0.9778478115694016,,
734758428,10.0,0,11,1401.0,0.0,0.0,3,2017.0,2018/3/12,11.0,,,,,,0.9778478115694016,,
734758428,10.0,0,11,1401.0,0.0,0.0,3,2016.0,2017/10/22,11.0,,,,,,0.9778478115694016,,
507043244,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/12/30,0.0,8.924471737000001,-1.4081591080000002,-1.7403653430000001,8.911652391,-0.229292737,1.0,,
507043244,10.0,5,11,0.0,0.0,0.0,3,2017.0,,11.0,8.924471737000001,-1.4081591080000002,-1.7403653430000001,8.911652391,-0.229292737,1.0,,
507043244,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0,8.924471737000001,-1.4081591080000002,-1.7403653430000001,8.911652391,-0.229292737,1.0,,
507043244,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0,8.924471737000001,-1.4081591080000002,-1.7403653430000001,8.911652391,-0.229292737,1.0,,
153234185,10.0,3,11,3.0,0.0,0.0,3,2015.0,2017/2/5,11.0,,,,,,,,
153234185,10.0,3,11,3.0,0.0,0.0,3,2016.0,2017/2/5,11.0,,,,,,,,
153234185,10.0,3,11,3.0,0.0,0.0,3,2014.0,2017/7/5,11.0,,,,,,,,
628761668,10.0,3,11,10.0,0.0,0.0,3,,,,,,,,,,,
715868012,10.0,5,2,50.0,0.0,0.0,3,2015.0,,11.0,,,,,,,,
715868012,10.0,5,2,50.0,0.0,0.0,3,2016.0,,11.0,,,,,,,,
715868012,10.0,5,2,50.0,0.0,0.0,3,2013.0,,11.0,,,,,,,,
715868012,10.0,5,2,50.0,0.0,0.0,3,2014.0,,11.0,,,,,,,,
203509981,10.0,5,11,2000.0,0.0,0.0,0,,,,,,,,,,2012.0,5.0
593995034,10.0,3,11,0.0,0.0,0.0,3,,,,,,,,,,,
1170338772,10.0,5,11,0.0,0.0,0.0,3,2014.0,,11.0,,,,,,,,
1170338772,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0,,,,,,,,
1170338772,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0,,,,,,,,
1170338772,10.0,5,11,0.0,0.0,0.0,3,2017.0,,11.0,,,,,,,,
1170338772,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/4/12,0.0,,,,,,,,
225803089,10.0,5,11,0.0,0.0,0.0,3,,,,,,,,,,,
1230510896,10.0,5,11,100.0,0.0,0.0,3,,,,,,,,,,,
73993940,10.0,17,11,0.0,0.0,0.0,3,,,,,,,,,,,
647313960,10.0,3,11,0.0,0.0,0.0,3,,,,,,,,,,,
328074928,10.0,17,11,0.0,0.0,0.0,3,,,,,,,,,,,
876474681,10.0,5,11,0.0,0.0,0.0,3,,,,,,,,,,,
500860246,10.0,39,9,0.0,0.0,0.0,3,,,,,,,,,,,
389178900,10.0,5,10,0.0,0.0,0.0,3,,,,,,,,,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2013.0,2016/10/26,13.0,,-0.054203391,-1.89466143,,0.19070966,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2013.0,2016/10/26,13.0,,0.198972118,-1.210279823,,-0.21129857300000002,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2013.0,2016/10/26,13.0,,-0.401881183,0.5894831429999999,,0.9113307620000001,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2015.0,2016/7/26,13.0,,-0.054203391,-1.89466143,,0.19070966,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2015.0,2016/7/26,13.0,,0.198972118,-1.210279823,,-0.21129857300000002,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2015.0,2016/7/26,13.0,,-0.401881183,0.5894831429999999,,0.9113307620000001,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2014.0,2016/10/26,13.0,,-0.054203391,-1.89466143,,0.19070966,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2014.0,2016/10/26,13.0,,0.198972118,-1.210279823,,-0.21129857300000002,,,
1190155319,10.0,23,9,0.0,0.0,0.0,3,2014.0,2016/10/26,13.0,,-0.401881183,0.5894831429999999,,0.9113307620000001,,,
1118845943,10.0,3,11,0.0,0.0,0.0,3,,,,,,,,,,,
131069474,10.0,5,11,0.0,0.0,0.0,3,,,,,,,,,,,
1028369045,10.0,3,11,50.0,0.0,0.0,3,,,,,,,,,,,
750392117,10.0,5,11,50.0,0.0,0.0,3,2014.0,2015/12/6,0.0,,,,,,,,
750392117,10.0,5,11,50.0,0.0,0.0,3,2013.0,2015/12/6,0.0,,,,,,,,
269763255,10.0,3,11,1000.0,0.0,0.0,3,,,,,,,,,,2008.0,1.0
269763255,10.0,3,11,1000.0,0.0,0.0,3,,,,,,,,,,2010.0,3.0
269763255,10.0,3,11,1000.0,0.0,0.0,3,,,,,,,,,,2011.0,4.0
269763255,10.0,3,11,1000.0,0.0,0.0,3,,,,,,,,,,2014.0,18.0
804873884,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/7/24,0.0,,,,,,,,
804873884,10.0,3,11,0.0,0.0,0.0,3,2017.0,2018/12/23,11.0,,,,,,,,
804873884,10.0,3,11,0.0,0.0,0.0,3,2015.0,2018/6/23,11.0,,,,,,,,
804873884,10.0,3,11,0.0,0.0,0.0,3,2016.0,2018/5/23,11.0,,,,,,,,
558787191,10.0,5,11,0.0,0.0,0.0,3,,,,,,,,,,,
83973512,10.0,5,11,0.0,0.0,0.0,3,,,,,,,,,,,
919821609,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0,,,,,,,,
919821609,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0,,,,,,,,
919821609,10.0,5,11,0.0,0.0,0.0,3,2017.0,,11.0,,,,,,,,
919821609,10.0,5,11,0.0,0.0,0.0,3,2014.0,,11.0,,,,,,,,
919821609,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/6/13,11.0,,,,,,,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2017.0,2018/8/4,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2017.0,2018/8/4,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2017.0,2018/8/4,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2013.0,2016/11/20,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2013.0,2016/11/20,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2013.0,2016/11/20,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2016.0,2017/8/21,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2016.0,2017/8/21,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2016.0,2017/8/21,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2014.0,2016/10/20,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2014.0,2016/10/20,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2014.0,2016/10/20,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2015.0,2016/7/21,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2015.0,2016/7/21,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2015.0,2016/7/21,11.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2018.0,2019/5/29,0.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2018.0,2019/5/29,0.0,,,,,,1.0,,
1207030622,10.0,6,11,6000.0,0.0,0.0,3,2018.0,2019/5/29,0.0,,,,,,1.0,,
898306591,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/8/17,0.0,526.8791053,2202.894507,-195.3256634,105.63129769999999,2204.704272,,,
919052577,10.0,5,11,0.0,0.0,0.0,3,,,,,,,,,,,
310206872,10.0,30,9,0.0,0.0,0.0,3,2013.0,2015/9/13,0.0,,,,,,,2002.0,2.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2013.0,2015/9/13,0.0,,,,,,,2003.0,6.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2013.0,2015/9/13,0.0,,,,,,,2008.0,3.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2013.0,2015/9/13,0.0,,,,,,,2010.0,4.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2017.0,,18.0,,,,,,,2002.0,2.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2017.0,,18.0,,,,,,,2003.0,6.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2017.0,,18.0,,,,,,,2008.0,3.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2017.0,,18.0,,,,,,,2010.0,4.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2014.0,2015/8/13,0.0,,,,,,,2002.0,2.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2014.0,2015/8/13,0.0,,,,,,,2003.0,6.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2014.0,2015/8/13,0.0,,,,,,,2008.0,3.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2014.0,2015/8/13,0.0,,,,,,,2010.0,4.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2016.0,,18.0,,,,,,,2002.0,2.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2016.0,,18.0,,,,,,,2003.0,6.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2016.0,,18.0,,,,,,,2008.0,3.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2016.0,,18.0,,,,,,,2010.0,4.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2015.0,2016/8/18,0.0,,,,,,,2002.0,2.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2015.0,2016/8/18,0.0,,,,,,,2003.0,6.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2015.0,2016/8/18,0.0,,,,,,,2008.0,3.0
310206872,10.0,30,9,0.0,0.0,0.0,3,2015.0,2016/8/18,0.0,,,,,,,2010.0,4.0
1024186033,10.0,8,11,0.0,0.0,0.0,3,2016.0,2017/4/17,11.0,,,,,,,,
1024186033,10.0,8,11,0.0,0.0,0.0,3,2014.0,2015/2/1,0.0,,,,,,,,
1024186033,10.0,8,11,0.0,0.0,0.0,3,2015.0,2017/11/17,11.0,,,,,,,,
1024186033,10.0,8,11,0.0,0.0,0.0,3,2017.0,2018/5/11,11.0,,,,,,,,
1102913507,10.0,3,11,100.0,0.0,0.0,3,,,,,,,,,,,
234404727,10.0,5,11,100.0,0.0,0.0,3,,,,,,,,,,2012.0,4.0
234404727,10.0,5,11,100.0,0.0,0.0,3,,,,,,,,,,2013.0,8.0
32025878,10.0,3,11,0.0,0.0,0.0,3,2014.0,2015/3/26,0.0,100.0586052,-2.140237542,0.568637386,99.25789052,-0.20948600899999997,,,
32025878,10.0,3,11,0.0,0.0,0.0,3,2015.0,2017/12/19,11.0,100.0586052,-2.140237542,0.568637386,99.25789052,-0.20948600899999997,,,
32025878,10.0,3,11,0.0,0.0,0.0,3,2016.0,2017/4/19,11.0,100.0586052,-2.140237542,0.568637386,99.25789052,-0.20948600899999997,,,
32025878,10.0,3,11,0.0,0.0,0.0,3,2017.0,2018/11/12,11.0,100.0586052,-2.140237542,0.568637386,99.25789052,-0.20948600899999997,,,
32025878,10.0,3,11,0.0,0.0,0.0,3,2018.0,2019/3/14,0.0,100.0586052,-2.140237542,0.568637386,99.25789052,-0.20948600899999997,,,
296193174,10.0,3,11,0.0,0.0,0.0,3,2016.0,2017/9/9,11.0,-1.495632131,-2.06851877,0.693998285,0.091712647,-0.523836386,,2015.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3,2016.0,2017/9/9,11.0,0.23314886,-2.1340681669999997,0.583052175,-1.079401973,1.896708338,,2015.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3,2017.0,2018/7/21,11.0,-1.495632131,-2.06851877,0.693998285,0.091712647,-0.523836386,,2015.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3,2017.0,2018/7/21,11.0,0.23314886,-2.1340681669999997,0.583052175,-1.079401973,1.896708338,,2015.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3,2015.0,2017/4/9,11.0,-1.495632131,-2.06851877,0.693998285,0.091712647,-0.523836386,,2015.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3,2015.0,2017/4/9,11.0,0.23314886,-2.1340681669999997,0.583052175,-1.079401973,1.896708338,,2015.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3,2018.0,2019/8/29,11.0,-1.495632131,-2.06851877,0.693998285,0.091712647,-0.523836386,,2015.0,3.0
296193174,10.0,3,11,0.0,0.0,0.0,3,2018.0,2019/8/29,11.0,0.23314886,-2.1340681669999997,0.583052175,-1.079401973,1.896708338,,2015.0,3.0
1027686491,10.0,3,10,0.0,0.0,0.0,0,,,,,,,,,,,
515862193,10.0,5,10,0.0,0.0,0.0,3,,,,,,,,,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0,-0.6819183109999999,-0.867179206,-1.609823655,0.582795666,-1.1571937559999999,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2015.0,,11.0,1.3063221520000001,1.096294957,-0.481682163,0.10950150000000004,1.071739929,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0,-0.6819183109999999,-0.867179206,-1.609823655,0.582795666,-1.1571937559999999,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2016.0,,11.0,1.3063221520000001,1.096294957,-0.481682163,0.10950150000000004,1.071739929,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/7/12,11.0,-0.6819183109999999,-0.867179206,-1.609823655,0.582795666,-1.1571937559999999,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/7/12,11.0,1.3063221520000001,1.096294957,-0.481682163,0.10950150000000004,1.071739929,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2017.0,2019/10/12,11.0,-0.6819183109999999,-0.867179206,-1.609823655,0.582795666,-1.1571937559999999,,,
94628547,10.0,5,11,0.0,0.0,0.0,3,2017.0,2019/10/12,11.0,1.3063221520000001,1.096294957,-0.481682163,0.10950150000000004,1.071739929,,,
1128281818,10.0,3,11,3.0,0.0,0.0,3,,,,,,,,,,,
251810305,10.0,3,9,100.0,0.0,0.0,3,2013.0,,13.0,,,,,,,,
251810305,10.0,3,9,100.0,0.0,0.0,3,2014.0,,13.0,,,,,,,,
251810305,10.0,3,9,100.0,0.0,0.0,3,2015.0,,13.0,,,,,,,,
345337235,10.0,5,11,0.0,0.0,0.0,3,2014.0,2015/10/19,0.0,98.20369634,13.66058903,5.2713345160000005,96.98856137,12.1382661,,,
345337235,10.0,5,11,0.0,0.0,0.0,3,2016.0,2017/8/5,11.0,98.20369634,13.66058903,5.2713345160000005,96.98856137,12.1382661,,,
345337235,10.0,5,11,0.0,0.0,0.0,3,2017.0,2018/10/13,11.0,98.20369634,13.66058903,5.2713345160000005,96.98856137,12.1382661,,,
345337235,10.0,5,11,0.0,0.0,0.0,3,2015.0,2016/11/18,0.0,98.20369634,13.66058903,5.2713345160000005,96.98856137,12.1382661,,,
345337235,10.0,5,11,0.0,0.0,0.0,3,2018.0,2019/7/18,11.0,98.20369634,13.66058903,5.2713345160000005,96.98856137,12.1382661,,,
968740487,10.0,6,11,30.0,0.0,0.0,0,2013.0,2017/3/2,11.0,,,,,,,,
968740487,10.0,6,11,30.0,0.0,0.0,0,2016.0,2017/12/2,11.0,,,,,,,,
968740487,10.0,6,11,30.0,0.0,0.0,0,2014.0,2017/12/2,11.0,,,,,,,,
968740487,10.0,6,11,30.0,0.0,0.0,0,2015.0,2017/2/2,11.0,,,,,,,,
998671920,10.0,3,11,5.0,0.0,0.0,3,,,,,,,,,,,
444717725,10.0,5,11,100.0,0.0,0.0,0,,,,,,,,,,,
846319954,10.0,3,11,0.0,0.0,0.0,3,,,,,,,,,,,
603865048,10.0,3,11,0.0,0.0,0.0,3,2015.0,,11.0,,,,,,,,
603865048,10.0,3,11,0.0,0.0,0.0,3,2016.0,,11.0,,,,,,,,
445220130,10.0,17,11,0.0,0.0,0.0,3,2016.0,2017/9/30,11.0,,-2.038800861,1.056495273,,0.061564325,,,
445220130,10.0,17,11,0.0,0.0,0.0,3,2013.0,2014/2/8,0.0,,-2.038800861,1.056495273,,0.061564325,,,
445220130,10.0,17,11,0.0,0.0,0.0,3,2015.0,2016/11/5,0.0,,-2.038800861,1.056495273,,0.061564325,,,
445220130,10.0,17,11,0.0,0.0,0.0,3,2014.0,2015/10/17,0.0,,-2.038800861,1.056495273,,0.061564325,,,
445220130,10.0,17,11,0.0,0.0,0.0,3,2017.0,2018/6/16,11.0,,-2.038800861,1.056495273,,0.061564325,,,
445220130,10.0,17,11,0.0,0.0,0.0,3,2018.0,2019/11/1,0.0,,-2.038800861,1.056495273,,0.061564325,,,
1183612211,10.0,3,11,1000.0,0.0,0.0,3,2013.0,2015/9/6,0.0,,,,,,,,
1183612211,10.0,3,11,1000.0,0.0,0.0,3,2016.0,2018/5/8,11.0,,,,,,,,
1183612211,10.0,3,11,1000.0,0.0,0.0,3,2014.0,2015/5/6,0.0,,,,,,,,
1183612211,10.0,3,11,1000.0,0.0,0.0,3,2017.0,2018/6/8,11.0,,,,,,,,
1183612211,10.0,3,11,1000.0,0.0,0.0,3,2015.0,2018/7/8,11.0,,,,,,,,
1183612211,10.0,3,11,1000.0,0.0,0.0,3,2018.0,,0.0,,,,,,,,
262483415,10.0,5,11,10.0,0.0,0.0,3,2017.0,,13.0,,,,,,,,
262483415,10.0,5,11,10.0,0.0,0.0,3,2013.0,,11.0,,,,,,,,
262483415,10.0,5,11,10.0,0.0,0.0,3,2014.0,,11.0,,,,,,,,
262483415,10.0,5,11,10.0,0.0,0.0,3,2015.0,,11.0,,,,,,,,
262483415,10.0,5,11,10.0,0.0,0.0,3,2016.0,,11.0,,,,,,,,
800149315,10.0,5,11,15000.0,0.0,0.0,3,,,,,,,,,,,
224947159,10.0,5,11,200.0,0.0,0.0,3,2016.0,,11.0,,,,,,,,
224947159,10.0,5,11,200.0,0.0,0.0,3,2017.0,,11.0,,,,,,,,
