entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType
126131663,10.0,3,11,0.0,0.0,0.0,3.0
924050101,10.0,3,11,200.0,0.6000000000000001,0.0,4.0
911431212,10.0,32,9,0.0,0.0,0.0,3.0
217670802,10.0,3,11,0.0,0.0,0.0,3.0
304651929,10.0,17,11,0.0,0.4,0.0,3.0
59700358,10.0,35,9,1100.0,0.0,0.0,3.0
1040633449,10.0,3,11,100.0,0.0,0.0,3.0
691933262,10.0,3,11,0.0,0.0,0.0,3.0
660529291,10.0,3,11,1000.0,0.0,0.0,3.0
333831953,10.0,3,11,100.0,0.0,0.0,3.0
863065175,10.0,3,11,0.0,0.0,0.0,3.0
519478266,10.0,20,9,0.0,0.4,0.0,3.0
633789515,10.0,44,11,500.0,0.6000000000000001,0.0,3.0
616014124,10.0,3,11,1000.0,0.0,0.0,3.0
1151352690,10.0,3,11,100.0,0.0,0.0,3.0
687434437,10.0,3,10,1000.0,0.4,0.0,3.0
980065366,10.0,7,10,5000.0,0.0,0.0,3.0
945522060,10.0,34,2,5000.0,0.0,0.0,3.0
1059635469,10.0,3,10,0.0,0.0,0.0,3.0
835606294,10.0,3,11,100.0,0.0,0.0,3.0
82122707,10.0,3,11,0.0,0.0,0.0,3.0
831147391,10.0,8,10,1000.0,0.0,0.0,3.0
945761891,10.0,3,9,3000.0,0.6000000000000001,0.0,3.0
494104735,10.0,3,10,1000.0,0.0,0.0,3.0
695838888,10.0,16,7,0.0,0.6000000000000001,0.0,3.0
1171150423,10.0,42,10,0.0,0.6000000000000001,0.0,3.0
625761900,10.0,3,10,0.0,0.0,0.0,3.0
545110976,10.0,3,9,0.0,0.0,0.0,4.0
1147114228,10.0,3,10,1000.0,0.0,0.0,3.0
1210056107,10.0,3,10,0.0,0.6000000000000001,0.0,4.0
640634768,10.0,3,10,1000.0,0.0,0.0,3.0
125793225,10.0,3,11,0.0,0.6000000000000001,0.0,3.0
417024900,10.0,8,11,0.0,0.0,0.0,3.0
896496122,10.0,42,9,0.0,0.6000000000000001,0.0,3.0
585699602,15.0,22,9,0.0,0.0,0.0,3.0
901165713,10.0,34,10,2000.0,0.6000000000000001,0.0,3.0
1020651292,10.0,3,11,0.0,0.4,0.0,3.0
210467886,10.0,5,11,0.0,0.4,0.0,3.0
1138059871,10.0,8,11,0.0,0.0,0.0,3.0
1095248681,10.0,48,11,0.0,0.0,0.0,3.0
901442380,10.0,0,11,0.0,0.6000000000000001,0.0,3.0
791344126,10.0,3,11,0.0,0.0,0.0,4.0
1032231861,15.0,7,9,100.0,0.0,0.0,3.0
72751747,10.0,3,0,200.0,0.0,0.0,3.0
741587520,10.0,14,11,100.0,0.0,0.0,3.0
638607427,10.0,55,14,100.0,0.0,0.0,3.0
179736494,10.0,3,10,0.0,0.4,0.0,3.0
968596017,10.0,3,11,0.0,0.0,0.0,3.0
526601849,10.0,36,9,20000.0,0.0,0.0,3.0
149089962,10.0,3,9,0.0,0.0,0.0,3.0
699829806,10.0,3,10,100.0,0.0,0.0,3.0
1067569329,10.0,42,9,0.0,0.6000000000000001,0.0,3.0
1084529852,10.0,5,11,0.0,0.6000000000000001,0.0,3.0
1076423594,10.0,5,11,0.0,0.4,0.0,3.0
375259375,10.0,3,10,0.0,0.4,0.0,4.0
873516810,10.0,3,14,1000.0,0.0,0.0,3.0
28115559,10.0,3,10,2000.0,0.0,0.0,3.0
879756096,10.0,3,10,1000.0,0.0,0.0,3.0
83592198,10.0,34,3,2000.0,0.0,0.0,3.0
980870345,10.0,42,9,0.0,0.6000000000000001,0.0,3.0
1002383444,10.0,34,5,0.0,0.6000000000000001,0.0,3.0
648328511,10.0,36,10,120.0,0.0,0.0,3.0
666503477,10.0,27,9,0.0,0.6000000000000001,0.0,4.0
1083520474,10.0,3,11,100.0,0.0,0.0,3.0
967759172,10.0,3,11,0.0,0.4,0.0,3.0
1221225611,10.0,3,11,2000.0,0.0,0.0,3.0
156633095,10.0,6,11,500.0,0.0,0.0,3.0
247673982,10.0,3,11,100.0,0.0,0.0,3.0
195986951,10.0,5,11,0.0,0.0,0.0,3.0
404262350,10.0,57,7,0.0,0.0,0.0,3.0
1171981869,10.0,5,5,10.0,0.0,0.0,3.0
808770323,15.0,8,11,1000.0,0.0,0.0,3.0
836459599,10.0,3,9,100.0,0.0,0.0,3.0
1025718251,10.0,5,17,0.0,0.0,0.0,4.0
543705570,10.0,39,17,0.0,0.0,0.0,3.0
687324572,10.0,39,17,0.0,0.0,0.0,3.0
244689476,10.0,39,17,0.0,0.0,0.0,3.0
1124807415,10.0,5,11,0.0,0.0,0.0,4.0
685587246,10.0,3,17,0.0,0.0,0.0,4.0
723931286,10.0,17,5,0.0,0.0,0.0,3.0
259531184,10.0,17,17,0.0,0.0,0.0,3.0
378084493,10.0,3,17,0.0,0.0,0.0,3.0
644809796,10.0,5,17,0.0,0.0,0.0,3.0
967178786,10.0,5,17,0.0,0.0,0.0,3.0
102662428,10.0,24,17,0.0,0.0,0.0,4.0
572206069,10.0,39,9,0.0,0.0,0.0,3.0
895803396,10.0,3,17,0.0,0.0,0.0,3.0
1234551265,10.0,22,9,0.0,0.0,0.0,3.0
63582672,10.0,34,17,0.0,0.0,0.0,3.0
544535449,10.0,42,9,0.0,0.0,0.0,3.0
12226898,10.0,42,17,0.0,0.0,0.0,3.0
1216488647,10.0,9,9,0.0,0.0,0.0,3.0
718246223,10.0,3,17,0.0,0.0,0.0,4.0
1133928655,10.0,42,9,0.0,0.0,0.0,3.0
526297028,10.0,3,11,0.0,0.0,0.0,3.0
1107265345,10.0,3,17,0.0,0.0,0.0,3.0
1146888201,10.0,3,17,0.0,0.0,0.0,3.0
855400778,10.0,17,17,0.0,0.0,0.0,3.0
1104165650,10.0,3,17,0.0,0.0,0.0,0.0
984569272,10.0,34,17,0.0,0.0,0.0,3.0
858841122,10.0,3,17,0.0,0.0,0.0,3.0
984900329,10.0,22,17,0.0,0.0,0.0,3.0
454598470,10.0,3,17,0.0,0.0,0.0,3.0
746663171,10.0,3,9,0.0,0.0,0.0,3.0
549474254,10.0,3,11,0.0,0.0,0.0,3.0
113629043,10.0,42,17,0.0,0.0,0.0,3.0
706533368,10.0,17,12,0.0,0.0,0.0,3.0
902529344,10.0,3,11,0.0,0.0,0.0,3.0
498948676,10.0,17,17,0.0,0.0,0.0,3.0
959356660,10.0,3,17,0.0,0.0,0.0,3.0
1228745275,10.0,42,17,0.0,0.0,0.0,4.0
198997911,10.0,3,17,0.0,0.0,0.0,3.0
1027445808,10.0,3,17,0.0,0.0,0.0,3.0
545311681,10.0,3,17,0.0,0.0,0.0,3.0
147928195,10.0,17,17,0.0,0.0,0.0,3.0
980971687,10.0,3,11,0.0,0.0,0.0,3.0
807228690,10.0,3,17,0.0,0.0,0.0,4.0
481196039,10.0,5,17,0.0,0.0,0.0,3.0
482174257,10.0,16,17,0.0,0.0,0.0,4.0
336152652,10.0,5,17,0.0,0.0,0.0,3.0
899031965,10.0,3,11,0.0,0.0,0.0,4.0
281760299,10.0,17,17,0.0,0.0,0.0,3.0
1186127012,10.0,3,17,0.0,0.0,0.0,3.0
596536539,10.0,23,17,0.0,0.0,0.0,3.0
559337070,10.0,17,11,0.0,0.0,0.0,3.0
807545963,10.0,3,11,0.0,0.0,0.0,3.0
840667182,10.0,15,17,0.0,0.0,0.0,3.0
908598168,10.0,24,17,0.0,0.0,0.0,3.0
409592771,10.0,3,17,0.0,0.0,0.0,4.0
498495445,10.0,5,11,0.0,0.0,0.0,3.0
454698758,10.0,5,17,0.0,0.0,0.0,3.0
36205817,10.0,45,17,0.0,0.0,0.0,3.0
737371003,10.0,5,17,0.0,0.0,0.0,3.0
81824781,10.0,27,9,0.0,0.0,0.0,3.0
15815442,10.0,3,11,0.0,0.0,0.0,3.0
276399223,10.0,24,17,0.0,0.0,0.0,3.0
843832610,10.0,16,17,0.0,0.0,0.0,4.0
1045993326,10.0,3,17,0.0,0.0,0.0,3.0
173254885,10.0,22,17,0.0,0.0,0.0,3.0
582002559,10.0,25,17,0.0,0.0,0.0,3.0
1171087251,10.0,39,9,0.0,0.0,0.0,3.0
999778362,10.0,3,11,0.0,0.0,0.0,3.0
536386214,10.0,5,11,0.0,0.0,0.0,4.0
967715091,10.0,42,9,0.0,0.0,0.0,3.0
1131393327,10.0,3,11,0.0,0.0,0.0,3.0
654517147,10.0,5,11,0.0,0.0,0.0,3.0
184716972,10.0,3,11,0.0,0.0,0.0,3.0
492217406,10.0,3,11,0.0,0.0,0.0,4.0
177271158,10.0,3,2,0.0,0.0,0.0,4.0
313133445,10.0,17,9,0.0,0.0,0.0,3.0
55154477,10.0,3,11,0.0,0.0,0.0,3.0
31059501,10.0,17,11,0.0,0.0,0.0,3.0
168167271,10.0,7,11,0.0,0.0,0.0,3.0
955800839,10.0,3,11,0.0,0.0,0.0,3.0
1092634720,10.0,3,11,0.0,0.0,0.0,3.0
1039513119,10.0,3,11,0.0,0.0,0.0,3.0
681902390,10.0,17,11,0.0,0.0,0.0,3.0
979796624,10.0,17,11,0.0,0.0,0.0,3.0
1224910526,10.0,3,11,0.0,0.0,0.0,3.0
556817970,10.0,3,11,0.0,0.0,0.0,3.0
775470364,10.0,17,12,0.0,0.0,0.0,3.0
661983109,10.0,3,11,0.0,0.0,0.0,3.0
952329218,10.0,3,11,0.0,0.0,0.0,4.0
45358815,10.0,5,11,0.0,0.0,0.0,3.0
658994725,10.0,3,11,0.0,0.0,0.0,3.0
1043906744,10.0,5,11,0.0,0.0,0.0,4.0
144254505,10.0,17,11,0.0,0.0,0.0,3.0
729065770,10.0,17,11,0.0,0.0,0.0,3.0
713032745,10.0,3,11,0.0,0.0,0.0,3.0
639259734,10.0,3,11,0.0,0.0,0.0,3.0
568861818,10.0,3,11,0.0,0.0,0.0,4.0
871701350,10.0,8,11,0.0,0.0,0.0,3.0
1219036670,10.0,3,9,0.0,0.0,0.0,3.0
512431876,10.0,3,11,0.0,0.0,0.0,3.0
1210547732,10.0,45,5,0.0,0.0,0.0,3.0
978903262,10.0,5,4,0.0,0.0,0.0,3.0
1030374833,10.0,3,11,0.0,0.0,0.0,3.0
850424865,10.0,39,9,0.0,0.0,0.0,3.0
301146817,10.0,3,11,0.0,0.0,0.0,4.0
560956242,10.0,5,11,0.0,0.0,0.0,3.0
55974146,10.0,42,9,0.0,0.0,0.0,3.0
386140352,10.0,6,10,0.0,0.0,0.0,4.0
1092710484,10.0,3,11,0.0,0.0,0.0,3.0
1150345085,10.0,3,11,0.0,0.0,0.0,3.0
385410214,10.0,3,11,0.0,0.0,0.0,3.0
808829718,10.0,3,11,0.0,0.0,0.0,3.0
755554204,10.0,3,11,0.0,0.0,0.0,3.0
280798900,10.0,3,10,0.0,0.0,0.0,3.0
453763779,10.0,5,11,0.0,0.0,0.0,3.0
86549789,10.0,3,11,0.0,0.0,0.0,3.0
840241664,10.0,17,11,0.0,0.0,0.0,3.0
931799739,10.0,42,9,0.0,0.0,0.0,3.0
433924864,10.0,3,9,0.0,0.0,0.0,3.0
743852767,10.0,8,11,0.0,0.0,0.0,3.0
1094896678,10.0,3,11,0.0,0.0,0.0,3.0
1126050497,10.0,5,11,0.0,0.0,0.0,3.0
788253802,10.0,3,11,0.0,0.0,0.0,3.0
155108186,10.0,3,11,0.0,0.0,0.0,3.0
239317026,10.0,5,11,0.0,0.0,0.0,3.0
832723135,10.0,3,11,0.0,0.0,0.0,3.0
839138446,10.0,5,11,0.0,0.0,0.0,3.0
875001560,10.0,3,11,0.0,0.0,0.0,3.0
1007064328,10.0,3,10,0.0,0.0,0.0,3.0
1229308413,10.0,3,11,0.0,0.0,0.0,3.0
1175476555,10.0,3,11,0.0,0.0,0.0,3.0
827697277,10.0,3,11,0.0,0.0,0.0,3.0
771597803,10.0,3,11,0.0,0.0,0.0,3.0
736079781,10.0,17,11,0.0,0.0,0.0,4.0
137420711,10.0,5,11,0.0,0.0,0.0,3.0
590380082,10.0,3,11,0.0,0.0,0.0,3.0
779171054,10.0,3,11,0.0,0.0,0.0,3.0
552782271,10.0,39,9,0.0,0.0,0.0,3.0
224800557,10.0,3,11,0.0,0.0,0.0,3.0
531740531,10.0,5,11,0.0,0.0,0.0,3.0
245749480,10.0,3,11,0.0,0.0,0.0,3.0
778618681,10.0,3,11,0.0,0.0,0.0,3.0
487150623,10.0,45,14,0.0,0.0,0.0,4.0
464496132,10.0,3,9,0.0,0.0,0.0,3.0
99455222,10.0,3,11,0.0,0.0,0.0,4.0
754729197,10.0,5,14,0.0,0.0,0.0,3.0
710214387,10.0,3,11,0.0,0.0,0.0,3.0
268812627,10.0,5,11,0.0,0.0,0.0,3.0
128586221,10.0,5,8,0.0,0.0,0.0,3.0
565431296,10.0,3,11,0.0,0.0,0.0,3.0
271766050,10.0,5,9,0.0,0.0,0.0,3.0
790459290,10.0,17,11,0.0,0.0,0.0,3.0
636371407,10.0,23,9,0.0,0.0,0.0,3.0
1154851386,10.0,3,9,0.0,0.0,0.0,3.0
266150579,10.0,3,11,0.0,0.0,0.0,3.0
317725479,10.0,55,11,0.0,0.0,0.0,3.0
1124643599,10.0,3,11,0.0,0.0,0.0,3.0
574767005,10.0,3,11,0.0,0.0,0.0,3.0
179130087,10.0,5,11,0.0,0.0,0.0,3.0
65152371,10.0,3,9,0.0,0.0,0.0,3.0
289437084,10.0,3,11,0.0,0.0,0.0,3.0
43121584,10.0,5,11,0.0,0.0,0.0,3.0
377494505,10.0,3,11,0.0,0.0,0.0,3.0
799939865,10.0,17,5,0.0,0.0,0.0,3.0
813432062,10.0,3,11,0.0,0.0,0.0,3.0
975904588,10.0,3,9,0.0,0.0,0.0,3.0
780416659,10.0,7,11,0.0,0.0,0.0,3.0
1061335364,10.0,3,11,0.0,0.0,0.0,3.0
64302585,10.0,5,10,0.0,0.0,0.0,3.0
873440262,10.0,3,11,0.0,0.0,0.0,3.0
769985674,10.0,5,10,0.0,0.0,0.0,3.0
568611682,10.0,5,11,0.0,0.0,0.0,3.0
1088886065,10.0,3,9,0.0,0.0,0.0,3.0
790876167,10.0,3,11,0.0,0.0,0.0,3.0
269208216,10.0,5,11,0.0,0.0,0.0,3.0
732893666,10.0,17,11,0.0,0.0,0.0,3.0
655662190,10.0,5,11,0.0,0.0,0.0,3.0
523896827,10.0,3,11,0.0,0.0,0.0,3.0
1161569194,10.0,22,11,0.0,0.0,0.0,3.0
350426564,10.0,3,11,0.0,0.0,0.0,3.0
396924982,10.0,5,11,0.0,0.0,0.0,3.0
485439409,10.0,4,11,0.0,0.0,0.0,3.0
1085928169,10.0,5,11,0.0,0.0,0.0,3.0
307776813,10.0,3,11,0.0,0.0,0.0,3.0
1073389175,10.0,3,11,0.0,0.0,0.0,3.0
1150249253,10.0,22,11,0.0,0.0,0.0,3.0
1017495718,10.0,42,9,0.0,0.0,0.0,3.0
876340929,10.0,3,11,0.0,0.0,0.0,4.0
885747844,10.0,3,11,0.0,0.0,0.0,3.0
839291918,10.0,39,9,0.0,0.0,0.0,4.0
183068006,10.0,17,11,0.0,0.0,0.0,3.0
1177621078,10.0,5,11,0.0,0.0,0.0,3.0
940901518,10.0,3,9,0.0,0.0,0.0,3.0
1106523479,10.0,3,11,0.0,0.0,0.0,3.0
849760078,10.0,3,11,0.0,0.0,0.0,3.0
741092229,10.0,5,11,0.0,0.0,0.0,3.0
697310538,10.0,19,11,0.0,0.0,0.0,3.0
172819580,10.0,3,11,0.0,0.0,0.0,3.0
619644733,10.0,5,11,0.0,0.0,0.0,3.0
1176374787,10.0,8,11,0.0,0.0,0.0,3.0
863720151,10.0,3,11,0.0,0.0,0.0,3.0
1096448547,10.0,3,11,0.0,0.0,0.0,3.0
188378640,10.0,17,11,0.0,0.0,0.0,3.0
207842498,10.0,3,11,0.0,0.0,0.0,3.0
1202136378,10.0,17,9,0.0,0.0,0.0,3.0
37575303,10.0,17,11,0.0,0.0,0.0,3.0
989305623,10.0,17,9,0.0,0.0,0.0,3.0
1157141609,10.0,17,11,0.0,0.0,0.0,3.0
954111754,10.0,3,11,0.0,0.0,0.0,3.0
621376826,10.0,8,11,0.0,0.0,0.0,3.0
422834113,10.0,3,11,0.0,0.0,0.0,3.0
535903987,10.0,3,11,0.0,0.0,0.0,3.0
106159112,10.0,3,11,0.0,0.0,0.0,3.0
847757925,10.0,3,11,0.0,0.0,0.0,3.0
1152771187,10.0,45,11,0.0,0.0,0.0,3.0
999311396,10.0,41,9,0.0,0.0,0.0,3.0
38729301,10.0,5,11,0.0,0.0,0.0,3.0
345305648,10.0,3,11,0.0,0.0,0.0,3.0
1136960370,10.0,3,11,0.0,0.0,0.0,3.0
1061433529,10.0,17,9,0.0,0.0,0.0,3.0
139635497,10.0,5,11,0.0,0.0,0.0,3.0
103568085,10.0,3,11,0.0,0.0,0.0,3.0
629283406,10.0,3,11,0.0,0.0,0.0,3.0
252194412,10.0,39,9,0.0,0.0,0.0,3.0
330427658,10.0,3,11,0.0,0.0,0.0,3.0
43660991,10.0,3,11,0.0,0.0,0.0,3.0
1069073976,10.0,18,9,0.0,0.0,0.0,4.0
445153528,10.0,45,14,0.0,0.0,0.0,3.0
95541952,10.0,17,5,0.0,0.0,0.0,3.0
423047566,10.0,17,11,0.0,0.0,0.0,3.0
963973468,10.0,3,11,0.0,0.0,0.0,3.0
240477504,10.0,5,11,0.0,0.0,0.0,3.0
472194466,10.0,3,11,0.0,0.0,0.0,3.0
664739146,10.0,3,11,0.0,0.0,0.0,3.0
117440828,10.0,17,9,0.0,0.0,0.0,3.0
453058078,10.0,3,11,0.0,0.0,0.0,3.0
786225410,10.0,5,11,0.0,0.0,0.0,3.0
163710962,10.0,6,11,0.0,0.0,0.0,3.0
978177690,10.0,42,9,0.0,0.0,0.0,3.0
1095255395,10.0,5,11,0.0,0.0,0.0,3.0
487270186,10.0,5,11,0.0,0.0,0.0,3.0
1133148535,10.0,3,5,0.0,0.0,0.0,3.0
726792281,10.0,32,9,0.0,0.0,0.0,3.0
926989116,10.0,3,11,0.0,0.0,0.0,3.0
451276289,10.0,17,11,0.0,0.0,0.0,3.0
221129618,10.0,3,11,0.0,0.0,0.0,3.0
734208554,10.0,3,11,0.0,0.0,0.0,3.0
487368452,10.0,19,11,0.0,0.0,0.0,3.0
277654033,10.0,17,9,0.0,0.0,0.0,4.0
332830883,10.0,5,11,0.0,0.0,0.0,3.0
241027080,10.0,5,11,0.0,0.0,0.0,3.0
352154686,10.0,3,11,0.0,0.0,0.0,3.0
1234080701,10.0,3,11,0.0,0.0,0.0,3.0
314423897,10.0,3,11,0.0,0.0,0.0,3.0
609705973,10.0,3,0,0.0,0.0,0.0,3.0
1042529943,10.0,5,11,0.0,0.0,0.0,3.0
840773724,10.0,42,9,0.0,0.0,0.0,3.0
1012161991,10.0,3,11,0.0,0.0,0.0,3.0
1158231606,10.0,5,11,0.0,0.0,0.0,3.0
412269704,10.0,3,11,0.0,0.0,0.0,3.0
147712098,10.0,17,9,0.0,0.0,0.0,3.0
344816768,10.0,17,9,0.0,0.0,0.0,3.0
304006362,10.0,3,11,0.0,0.0,0.0,3.0
778337077,10.0,3,11,0.0,0.0,0.0,3.0
902490086,10.0,3,11,0.0,0.0,0.0,3.0
201237158,10.0,3,11,0.0,0.0,0.0,4.0
124290587,10.0,3,11,0.0,0.0,0.0,3.0
524732550,10.0,3,11,0.0,0.0,0.0,3.0
1059375498,10.0,5,11,0.0,0.0,0.0,3.0
1063409252,10.0,3,11,0.0,0.0,0.0,3.0
1131513706,10.0,5,11,0.0,0.0,0.0,3.0
234912544,10.0,47,11,0.0,0.0,0.0,3.0
364402560,10.0,3,11,0.0,0.0,0.0,3.0
1189577828,10.0,5,11,0.0,0.0,0.0,3.0
103499258,10.0,5,11,0.0,0.0,0.0,3.0
119860111,10.0,5,9,0.0,0.0,0.0,3.0
583941202,10.0,3,11,0.0,0.0,0.0,3.0
36052559,10.0,3,11,0.0,0.0,0.0,3.0
11955191,10.0,3,9,0.0,0.0,0.0,3.0
1022637407,10.0,3,11,0.0,0.0,0.0,3.0
877634853,10.0,3,11,0.0,0.0,0.0,3.0
120078378,10.0,3,11,0.0,0.0,0.0,3.0
1045219594,10.0,3,11,0.0,0.0,0.0,3.0
327606212,10.0,3,11,0.0,0.0,0.0,3.0
942974124,10.0,5,11,0.0,0.0,0.0,4.0
5975355,10.0,5,11,0.0,0.0,0.0,3.0
96704161,10.0,5,11,0.0,0.0,0.0,3.0
337007395,10.0,3,11,0.0,0.0,0.0,3.0
667618892,10.0,3,11,0.0,0.0,0.0,3.0
582994959,10.0,3,11,0.0,0.0,0.0,3.0
235091898,10.0,3,11,3000.0,0.0,2.0,2.0
310601570,10.0,56,11,0.0,0.0,0.0,3.0
357346052,10.0,59,17,0.0,0.0,0.0,1.0
397916655,10.0,59,17,0.0,0.0,0.0,1.0
1043932732,10.0,59,17,0.0,0.0,0.0,3.0
1012375118,10.0,59,17,0.0,0.0,0.0,3.0
1224096101,10.0,59,17,0.0,0.0,0.0,2.0
466879194,10.0,59,17,0.0,0.0,0.0,2.0
565888112,10.0,59,17,0.0,0.0,0.0,2.0
348589037,10.0,59,17,0.0,0.0,0.0,1.0
8569461,10.0,59,17,0.0,0.0,0.0,1.0
922234570,15.0,15,2,20000.0,0.0,0.0,4.0
802995358,10.0,45,11,0.0,0.0,0.0,4.0
50050000,15.0,5,5,500.0,0.0,0.0,4.0
527542236,10.0,7,11,10.0,0.0,0.0,4.0
609721245,10.0,7,12,50.0,0.0,0.0,4.0
208507830,10.0,65,14,2.0,0.0,0.0,4.0
258536359,10.0,5,17,10.0,0.0,0.0,4.0
223189592,10.0,5,12,10.0,0.0,0.0,4.0
988174640,10.0,5,11,1000.0,0.0,0.0,4.0
1052705666,10.0,5,7,131.0,0.0,0.0,4.0
53777500,10.0,81,5,0.0,0.0,0.0,4.0
433073609,15.0,96,5,0.0,0.0,0.0,4.0
1050687001,10.0,50,12,60.0,0.0,0.0,4.0
514677781,10.0,5,11,100.0,0.0,0.0,4.0
549746172,10.0,7,11,50.0,0.0,0.0,4.0
294105257,10.0,5,11,10.0,0.0,0.0,4.0
706716735,10.0,65,12,10.0,0.0,0.0,4.0
319263897,10.0,7,17,120.0,0.0,0.0,4.0
161257613,15.0,5,9,5000.0,0.0,0.0,4.0
212403366,10.0,7,5,100.0,0.0,0.0,4.0
1087196391,15.0,5,12,1000.0,0.0,0.0,4.0
625788457,10.0,5,4,100.0,0.0,0.0,4.0
443835966,10.0,7,17,30.0,0.0,0.0,4.0
320079252,10.0,7,10,10.0,0.0,0.0,4.0
428455790,10.0,5,12,50.0,0.0,0.0,4.0
469249278,10.0,7,5,0.0,0.0,0.0,4.0
712438326,10.0,5,5,50.0,0.0,0.0,4.0
528193422,15.0,5,5,3.0,0.0,0.0,4.0
442398624,10.0,7,6,10.0,0.0,0.0,4.0
1080595339,10.0,5,5,50.0,0.0,0.0,4.0
709565605,10.0,27,5,0.0,0.0,0.0,4.0
71115142,10.0,5,5,3.0,0.0,0.0,4.0
830251398,10.0,5,12,0.0,0.0,0.0,4.0
738758084,10.0,7,5,60.0,0.0,0.0,4.0
640967317,10.0,5,12,500.0,0.0,0.0,4.0
190856946,10.0,5,5,50.0,0.0,0.0,4.0
647749035,10.0,30,10,0.0,0.0,0.0,4.0
860825525,10.0,5,8,100.0,0.0,0.0,4.0
95842808,10.0,5,12,0.0,0.0,0.0,4.0
671128883,10.0,5,5,50.0,0.0,0.0,4.0
472649675,10.0,7,17,50.0,0.0,0.0,4.0
207431290,10.0,8,12,0.0,0.0,0.0,4.0
578970267,15.0,5,11,0.0,0.0,0.0,4.0
979812063,10.0,5,4,700.0,0.0,0.0,4.0
708943386,10.0,5,12,1000.0,0.0,0.0,4.0
361015755,10.0,5,12,10.0,0.0,0.0,4.0
48994655,10.0,30,10,0.0,0.0,0.0,4.0
694908503,10.0,5,5,10.0,0.0,0.0,4.0
829050109,10.0,7,12,50.0,0.0,0.0,4.0
722787125,10.0,5,11,0.0,0.0,0.0,4.0
545755580,10.0,5,11,0.0,0.0,0.0,4.0
407670075,10.0,8,11,200.0,0.0,0.0,4.0
300084291,10.0,5,17,10.0,0.0,0.0,4.0
1066953874,10.0,7,17,100.0,0.0,0.0,4.0
223774194,15.0,5,12,500.0,0.0,0.0,4.0
751671258,10.0,7,17,10.0,0.0,0.0,4.0
657374049,10.0,7,5,100.0,0.0,0.0,4.0
616414138,10.0,5,5,100.0,0.0,0.0,4.0
239223099,10.0,7,12,10.0,0.0,0.0,4.0
599744816,15.0,5,6,0.0,0.0,0.0,4.0
507898543,10.0,93,0,0.0,0.0,0.0,4.0
693558869,10.0,5,11,100.0,0.0,0.0,4.0
801579375,10.0,5,11,0.0,0.0,0.0,4.0
514819994,10.0,5,5,50.0,0.0,0.0,4.0
1216243561,10.0,5,5,100.0,0.0,0.0,4.0
1044461579,10.0,7,11,0.0,0.0,0.0,4.0
475464294,10.0,5,2,1000.0,0.0,0.0,4.0
149342413,10.0,7,6,0.0,0.0,0.0,4.0
545054487,15.0,5,17,0.0,0.0,0.0,4.0
1005340122,10.0,11,12,0.0,0.0,0.0,4.0
1180567864,10.0,5,5,0.0,0.0,0.0,4.0
401373176,10.0,5,12,50.0,0.0,0.0,4.0
706144312,10.0,8,11,50.0,0.0,0.0,4.0
808312400,10.0,7,5,0.0,0.0,0.0,4.0
1037273574,10.0,50,12,3.0,0.0,0.0,4.0
556766179,10.0,7,12,10.0,0.0,0.0,4.0
600866529,10.0,7,12,5.0,0.0,0.0,4.0
602830192,10.0,5,12,0.0,0.0,0.0,4.0
271432377,10.0,5,12,3000.0,0.0,0.0,4.0
383954073,10.0,5,12,50.0,0.0,0.0,4.0
310750637,15.0,81,12,0.0,0.0,0.0,4.0
74158016,10.0,7,12,50.0,0.0,0.0,4.0
1184047865,10.0,5,12,0.0,0.0,0.0,4.0
817515012,10.0,56,12,100.0,0.0,0.0,4.0
458844075,10.0,47,4,200.0,0.0,0.0,4.0
1092261439,10.0,5,12,50.0,0.0,0.0,4.0
2016472,10.0,5,12,100.0,0.0,0.0,4.0
1048596086,10.0,7,12,0.0,0.0,0.0,4.0
438874302,10.0,7,12,20.0,0.0,0.0,4.0
743262012,10.0,38,9,0.0,0.0,0.0,4.0
1007933195,10.0,76,11,30.0,0.0,0.0,4.0
334124673,10.0,5,5,0.0,0.0,0.0,4.0
358828007,10.0,8,12,100.0,0.0,0.0,4.0
1008522734,10.0,7,12,0.0,0.0,0.0,4.0
913345620,10.0,5,4,0.0,0.0,0.0,4.0
1109856646,10.0,7,5,50.0,0.0,0.0,4.0
1085210119,10.0,7,5,50.0,0.0,0.0,4.0
935700598,15.0,5,12,1000.0,0.0,0.0,4.0
601410907,10.0,5,11,3.0,0.0,0.0,4.0
1056867212,10.0,5,12,50.0,0.0,0.0,4.0
179592306,10.0,7,2,50.0,0.0,0.0,4.0
1118313173,15.0,5,11,300.0,0.0,0.0,4.0
975164664,10.0,65,11,2.0,0.0,0.0,4.0
243020619,15.0,7,17,10.0,0.0,0.0,4.0
553137259,10.0,7,5,50.0,0.0,0.0,4.0
312782663,10.0,8,2,200.0,0.0,0.0,4.0
1031941181,10.0,7,12,10.0,0.0,0.0,4.0
1183649589,10.0,7,4,50.0,0.0,0.0,4.0
4273312,10.0,7,5,10.0,0.0,0.0,4.0
368305758,10.0,5,11,3.0,0.0,0.0,4.0
124575170,15.0,5,12,10.0,0.0,0.0,4.0
615971298,10.0,7,17,10.0,0.0,0.0,4.0
8049672,10.0,5,12,50.0,0.0,0.0,4.0
380978478,10.0,7,17,100.0,0.0,0.0,4.0
558394451,10.0,5,7,10.0,0.0,0.0,4.0
