entid,NAME,indate,outdate
1078610965,960,201607.0,201607.0
1078610965,2240,201607.0,201607.0
1078610965,2240,,
981755116,1644,201607.0,201607.0
981755116,693,201607.0,201607.0
981755116,1547,201607.0,201607.0
401234206,1249,201607.0,201607.0
401234206,877,201607.0,201607.0
401234206,1606,201702.0,201702.0
176600452,1381,201607.0,201607.0
176600452,1380,201607.0,201607.0
301743547,191,201607.0,201607.0
301743547,165,201607.0,201607.0
18993520,635,201607.0,201607.0
18993520,635,201612.0,201612.0
18993520,635,201709.0,201709.0
1005189649,1288,201607.0,201607.0
1005189649,1425,201607.0,201607.0
1071445360,1505,201607.0,201607.0
1071445360,864,201607.0,201607.0
1071445360,2094,201607.0,201607.0
1196771758,1591,201607.0,201607.0
1196771758,705,201607.0,201607.0
1196771758,2470,201607.0,201607.0
1196771758,1469,201607.0,201607.0
1196771758,1203,201607.0,201607.0
1196771758,1572,201607.0,201607.0
1196771758,1301,201607.0,201607.0
1196771758,1419,201612.0,201612.0
1196771758,1419,201607.0,201607.0
847966170,2110,201607.0,201607.0
272392537,2204,201702.0,201702.0
272392537,2048,201607.0,201607.0
272392537,1788,201607.0,201607.0
272392537,2048,201609.0,201609.0
272392537,1788,201609.0,201609.0
272392537,86,201607.0,201607.0
272392537,86,201609.0,201609.0
1184343220,1711,201607.0,201607.0
1184343220,249,201609.0,201609.0
1184343220,249,201607.0,201607.0
765109968,2041,201607.0,201607.0
765109968,517,201607.0,201607.0
765109968,517,,
779108758,1242,201607.0,201607.0
779108758,1528,201607.0,201607.0
201934483,467,201607.0,201607.0
201934483,467,201612.0,201612.0
563620881,617,201612.0,201612.0
563620881,617,201607.0,201607.0
563620881,1982,201612.0,201612.0
563620881,1982,201607.0,201607.0
898832183,128,201607.0,201607.0
898832183,166,201607.0,201607.0
159915398,1416,201607.0,201607.0
159915398,231,201607.0,201607.0
159915398,279,201607.0,201607.0
976639581,1647,201607.0,201607.0
976639581,225,201607.0,201607.0
228182297,1743,201607.0,201607.0
228182297,237,201607.0,201607.0
1145588094,2116,201607.0,201607.0
1145588094,2116,201709.0,201709.0
1145588094,2116,201612.0,201612.0
155483666,2037,201607.0,201607.0
155483666,1624,201607.0,201607.0
222738122,1309,201607.0,201607.0
222738122,1309,201609.0,201609.0
222738122,988,201607.0,201607.0
83635094,1854,201607.0,201607.0
83635094,771,201607.0,201607.0
83635094,1604,201612.0,201612.0
83635094,771,201612.0,201612.0
83635094,1491,201612.0,201612.0
83635094,1053,201607.0,201607.0
83635094,1053,201612.0,201612.0
83635094,1604,201607.0,201607.0
83635094,352,201607.0,201607.0
83635094,1854,201612.0,201612.0
83635094,1491,201607.0,201607.0
1030216266,178,201607.0,201607.0
1030216266,2263,201607.0,201607.0
1030216266,1507,201801.0,201801.0
1030216266,178,201609.0,201609.0
1030216266,2263,201709.0,201709.0
1030216266,215,,
847167121,2185,201702.0,201702.0
964475282,2073,201711.0,201711.0
964475282,2073,201702.0,201702.0
964475282,425,201702.0,201702.0
182860089,95,201702.0,201702.0
182860089,95,201711.0,201711.0
749944233,1130,201702.0,201702.0
749944233,1382,201711.0,201711.0
922669892,700,201702.0,201702.0
85350451,1789,201702.0,201702.0
570449426,297,201607.0,201607.0
570449426,295,201607.0,201607.0
971837647,540,201607.0,201607.0
971837647,854,201607.0,201607.0
971837647,1290,201607.0,201607.0
324547720,1188,201607.0,201607.0
324547720,1188,201612.0,201612.0
324547720,997,201607.0,201607.0
324547720,1785,201607.0,201607.0
324547720,997,201612.0,201612.0
324547720,1785,,
324547720,1785,201612.0,201612.0
324547720,1138,,
338094005,1825,201607.0,201607.0
637079923,1539,201607.0,201607.0
637079923,455,201607.0,201607.0
637079923,903,201607.0,201607.0
105797169,2255,201607.0,201607.0
105797169,1158,201607.0,201607.0
105797169,2255,201609.0,201609.0
436147605,1514,201612.0,201612.0
436147605,1514,201607.0,201607.0
436147605,1428,201607.0,201607.0
664043828,1461,201607.0,201607.0
664043828,1631,201607.0,201607.0
1148827754,672,201607.0,201607.0
1148827754,1402,201607.0,201607.0
617917621,1388,201609.0,201609.0
617917621,2501,201609.0,201609.0
617917621,1198,201607.0,201607.0
617917621,1388,201607.0,201607.0
617917621,2501,201607.0,201607.0
617917621,1198,201609.0,201609.0
968775415,1028,201612.0,201612.0
968775415,1028,201607.0,201607.0
968775415,1945,201612.0,201612.0
968775415,1945,201607.0,201607.0
968775415,1174,201612.0,201612.0
968775415,1174,201607.0,201607.0
968775415,702,201612.0,201612.0
968775415,755,201607.0,201607.0
968775415,702,201607.0,201607.0
968775415,755,201612.0,201612.0
93483092,1777,201607.0,201607.0
93483092,483,201607.0,201607.0
1157801936,1673,201607.0,201607.0
1157801936,1379,201607.0,201607.0
747511147,1342,201612.0,201612.0
747511147,2404,201612.0,201612.0
747511147,1342,201607.0,201607.0
747511147,13,201607.0,201607.0
747511147,1921,201607.0,201607.0
747511147,13,201612.0,201612.0
747511147,2404,201607.0,201607.0
747511147,1921,201612.0,201612.0
278469566,668,201607.0,201607.0
278469566,1442,201607.0,201607.0
1203097851,1079,201607.0,201607.0
1203097851,2111,201607.0,201607.0
644866360,1685,201607.0,201607.0
644866360,1686,201710.0,201710.0
644866360,1622,201607.0,201607.0
613316044,2040,201612.0,201612.0
613316044,2040,201712.0,201712.0
613316044,2040,201712.0,201712.0
613316044,375,201607.0,201607.0
242119654,815,201607.0,201607.0
242119654,1268,201711.0,201711.0
242119654,1268,201607.0,201607.0
860165968,1258,201609.0,201609.0
860165968,1258,201607.0,201607.0
860165968,371,201607.0,201607.0
36314847,1740,201607.0,201607.0
36314847,1184,201607.0,201607.0
499835405,714,201607.0,201607.0
499835405,675,201607.0,201607.0
796034628,1998,201607.0,201607.0
796034628,2411,201607.0,201607.0
451366452,2471,201607.0,201607.0
451366452,2281,201607.0,201607.0
451366452,2467,,
451366452,2467,201607.0,201607.0
902108488,2134,201607.0,201607.0
902108488,486,201607.0,201607.0
744696426,892,201607.0,201607.0
744696426,2033,201607.0,201607.0
744696426,2458,201607.0,201607.0
744696426,2033,201612.0,201612.0
744696426,1768,201607.0,201607.0
182951228,2476,201607.0,201607.0
182951228,2447,201607.0,201607.0
1071396571,2203,201609.0,201609.0
1071396571,2067,201609.0,201609.0
1071396571,2203,201607.0,201607.0
1071396571,2067,201607.0,201607.0
219561925,526,201607.0,201607.0
219561925,550,201612.0,201612.0
219561925,512,201612.0,201612.0
219561925,514,201612.0,201612.0
219561925,526,201612.0,201612.0
91190477,1774,201607.0,201607.0
91190477,139,201607.0,201607.0
1077144852,955,201607.0,201607.0
1077144852,271,201607.0,201607.0
615463212,1418,201607.0,201607.0
615463212,1424,201607.0,201607.0
615463212,1418,201609.0,201609.0
1156613538,1617,201607.0,201607.0
1156613538,1616,201607.0,201607.0
1156613538,1596,201607.0,201607.0
91850727,2200,201607.0,201607.0
91850727,2199,201607.0,201607.0
91850727,2131,201607.0,201607.0
1123383810,321,201607.0,201607.0
1123383810,1897,201607.0,201607.0
40304519,2138,201607.0,201607.0
40304519,2138,201609.0,201609.0
40304519,449,201607.0,201607.0
597303107,2456,201607.0,201607.0
597303107,1485,201607.0,201607.0
594044076,2336,201607.0,201607.0
594044076,628,201607.0,201607.0
594044076,640,201607.0,201607.0
609918352,1224,201607.0,201607.0
609918352,2221,201607.0,201607.0
609918352,343,201607.0,201607.0
609918352,1961,201607.0,201607.0
855315125,411,201607.0,201607.0
855315125,2249,201607.0,201607.0
855315125,2202,201607.0,201607.0
96684219,1696,201607.0,201607.0
96684219,429,201607.0,201607.0
96684219,909,201607.0,201607.0
96684219,462,201607.0,201607.0
96684219,909,201612.0,201612.0
96684219,1208,201612.0,201612.0
96684219,1896,201607.0,201607.0
96684219,1696,201612.0,201612.0
96684219,1208,201607.0,201607.0
407780352,1550,201607.0,201607.0
407780352,1611,201607.0,201607.0
407780352,657,201709.0,201709.0
407780352,1481,201702.0,201707.0
407780352,657,201612.0,201612.0
407780352,1481,201607.0,201607.0
259184634,2167,201607.0,201607.0
259184634,113,201607.0,201607.0
357082486,2261,201607.0,201607.0
357082486,324,201607.0,201607.0
357082486,324,201612.0,201612.0
357082486,1182,201607.0,201607.0
357082486,945,201607.0,201607.0
357082486,1182,201612.0,201612.0
152935696,2311,201607.0,201607.0
152935696,299,201607.0,201607.0
279413112,2484,201607.0,201607.0
279413112,590,201607.0,201607.0
927146990,938,201612.0,201612.0
927146990,938,201607.0,201607.0
927146990,1809,201612.0,201612.0
927146990,1809,201607.0,201607.0
370409549,121,201607.0,201607.0
370409549,1143,201702.0,201702.0
370409549,1143,,
370409549,121,201609.0,201609.0
241254434,1450,201612.0,201612.0
241254434,1450,201607.0,201607.0
241254434,2403,201612.0,201612.0
241254434,2403,201607.0,201607.0
599939627,2326,201607.0,201607.0
599939627,380,201607.0,201607.0
21013823,838,201607.0,201607.0
21013823,2140,201607.0,201607.0
21013823,1588,201607.0,201607.0
379104416,81,201607.0,201607.0
795933195,357,201607.0,201607.0
795933195,690,201607.0,201607.0
795933195,1744,201607.0,201607.0
891132155,434,201607.0,201607.0
891132155,962,201607.0,201607.0
1160651495,378,201607.0,201607.0
1160651495,1505,201607.0,201607.0
194632375,811,201607.0,201607.0
194632375,2050,201607.0,201607.0
613754775,1493,201607.0,201607.0
613754775,1164,201607.0,201607.0
1137017099,815,201709.0,201709.0
1137017099,815,201607.0,201607.0
1137017099,815,201612.0,201612.0
961444944,35,201612.0,201612.0
961444944,35,201607.0,201607.0
961444944,1100,201607.0,201607.0
961444944,2341,201607.0,201607.0
961444944,2341,201612.0,201612.0
423005894,2430,201612.0,201612.0
423005894,1399,201607.0,201607.0
423005894,2430,201607.0,201607.0
241484762,19,201607.0,201607.0
241484762,504,201612.0,201612.0
241484762,1675,201607.0,201607.0
241484762,1254,201607.0,201607.0
241484762,504,201607.0,201607.0
241484762,1254,201612.0,201612.0
241484762,1355,201607.0,201607.0
241484762,1253,201607.0,201607.0
1001486243,2248,201607.0,201607.0
1001486243,1018,201607.0,201607.0
1001486243,472,201607.0,201607.0
1195500750,1107,201607.0,201607.0
1195500750,1580,201607.0,201607.0
723394308,310,201607.0,201607.0
723394308,1318,201607.0,201607.0
487069415,2237,201607.0,201607.0
487069415,2220,201607.0,201607.0
257560956,143,201607.0,201607.0
257560956,64,201607.0,201607.0
218481195,418,201607.0,201607.0
218481195,198,201607.0,201607.0
737891753,1147,201607.0,201607.0
737891753,1248,201607.0,201607.0
26019577,2269,201607.0,201607.0
593074878,585,201607.0,201607.0
593074878,347,201607.0,201607.0
593074878,346,201607.0,201607.0
593074878,1859,201607.0,201607.0
593074878,1247,201607.0,201607.0
593074878,1260,201607.0,201607.0
593074878,375,201607.0,201607.0
498015441,1237,201607.0,201607.0
498015441,1543,201607.0,201607.0
382534246,1729,201609.0,201609.0
382534246,2246,201609.0,201609.0
382534246,1729,201607.0,201607.0
382534246,2399,201801.0,201801.0
382534246,2246,201607.0,201607.0
983569656,1351,201607.0,201607.0
983569656,2344,201607.0,201607.0
266783579,342,201607.0,201607.0
266783579,342,201612.0,201612.0
266783579,222,201607.0,201607.0
266783579,222,201612.0,201612.0
266783579,7,201607.0,201607.0
266783579,1068,201612.0,201612.0
266783579,341,201612.0,201612.0
266783579,1068,201607.0,201607.0
266783579,7,201612.0,201612.0
266783579,341,201607.0,201607.0
363501805,387,201711.0,201711.0
363501805,319,,
363501805,442,201711.0,201711.0
363501805,387,201607.0,201607.0
363501805,442,201607.0,201607.0
1156804547,2239,201607.0,201607.0
1156804547,284,201607.0,201607.0
773537902,2196,201607.0,201607.0
773537902,2196,201612.0,201612.0
520284012,2461,201607.0,201607.0
520284012,1914,201607.0,201607.0
126131663,2479,201607.0,201607.0
126131663,2477,201607.0,201607.0
924050101,308,201607.0,201607.0
924050101,1703,201607.0,201607.0
924050101,2329,201607.0,201607.0
911431212,703,,
911431212,2070,201607.0,201607.0
911431212,2070,201609.0,201609.0
911431212,703,201607.0,201607.0
911431212,2070,201612.0,201612.0
217670802,1673,201607.0,201607.0
217670802,1379,201607.0,201607.0
304651929,54,201607.0,201607.0
59700358,2211,201607.0,201607.0
59700358,2209,201607.0,201607.0
59700358,2211,201609.0,201609.0
59700358,2211,201612.0,201612.0
59700358,2209,201709.0,201709.0
1040633449,524,201607.0,201607.0
1040633449,335,201607.0,201607.0
1040633449,1924,201607.0,201607.0
691933262,1518,201607.0,201607.0
691933262,196,201607.0,201607.0
660529291,1548,201607.0,201607.0
660529291,1294,201607.0,201607.0
333831953,1257,201607.0,201607.0
333831953,789,201607.0,201607.0
863065175,2390,201607.0,201607.0
863065175,1980,201607.0,201607.0
616014124,1800,201607.0,201607.0
616014124,2297,201607.0,201607.0
1151352690,1750,201607.0,201607.0
1151352690,1354,201607.0,201607.0
687434437,1536,201607.0,201607.0
687434437,1709,201607.0,201607.0
980065366,1879,201607.0,201607.0
980065366,57,201607.0,201607.0
980065366,1757,201607.0,201607.0
980065366,2400,201607.0,201607.0
945522060,1772,,
945522060,1549,201607.0,201607.0
945522060,1549,201612.0,201612.0
945522060,1772,201607.0,201607.0
945522060,1549,201609.0,201609.0
945522060,1772,201709.0,201709.0
945522060,1772,201612.0,201612.0
1059635469,1024,201607.0,201607.0
1059635469,1735,201607.0,201607.0
1059635469,962,201607.0,201607.0
1059635469,835,201607.0,201607.0
1059635469,1903,201607.0,201607.0
1059635469,390,201607.0,201607.0
1059635469,2208,201607.0,201607.0
1059635469,458,201607.0,201607.0
835606294,760,201607.0,201607.0
835606294,1393,201607.0,201607.0
835606294,1393,201612.0,201612.0
82122707,2032,201607.0,201607.0
82122707,2007,201607.0,201607.0
831147391,2012,201607.0,201607.0
831147391,2089,201607.0,201607.0
831147391,1861,201607.0,201607.0
831147391,977,201607.0,201607.0
831147391,129,201607.0,201607.0
945761891,766,201607.0,201607.0
945761891,1408,201607.0,201607.0
494104735,1503,201607.0,201607.0
494104735,1503,201710.0,201710.0
494104735,1008,201607.0,201607.0
494104735,1008,201710.0,201710.0
494104735,2472,201607.0,201607.0
695838888,1194,201607.0,201607.0
1171150423,1873,201607.0,201607.0
1171150423,1873,,
625761900,489,201607.0,201607.0
625761900,464,201607.0,201607.0
545110976,1019,201607.0,201607.0
545110976,370,201607.0,201607.0
545110976,370,201609.0,201609.0
545110976,856,201607.0,201607.0
545110976,856,201609.0,201609.0
1147114228,1594,201607.0,201607.0
1147114228,1482,201607.0,201607.0
1210056107,1581,201607.0,201607.0
1210056107,379,201607.0,201607.0
640634768,66,201607.0,201607.0
640634768,2220,201607.0,201607.0
125793225,2164,201607.0,201607.0
125793225,2164,201612.0,201612.0
125793225,2245,201607.0,201607.0
125793225,1120,201607.0,201607.0
125793225,2245,201612.0,201612.0
417024900,130,201607.0,201607.0
417024900,1826,201607.0,201607.0
417024900,1881,201607.0,201607.0
896496122,1328,201612.0,201612.0
896496122,1328,201607.0,201607.0
585699602,1349,,
585699602,1349,201607.0,201607.0
901165713,1922,201607.0,201607.0
901165713,1922,201709.0,201709.0
901165713,1922,201612.0,201612.0
1020651292,973,201802.0,201802.0
1020651292,973,201607.0,201607.0
1020651292,2428,201607.0,201607.0
1020651292,2428,201802.0,201802.0
1138059871,2159,201607.0,201607.0
1138059871,583,201607.0,201607.0
1095248681,120,201709.0,201709.0
1095248681,120,201712.0,201712.0
1095248681,117,201711.0,201711.0
1095248681,119,201711.0,201711.0
1095248681,120,201712.0,201712.0
1095248681,1319,201711.0,201711.0
901442380,658,201607.0,201607.0
901442380,906,201607.0,201607.0
791344126,2085,201609.0,201609.0
791344126,1542,201607.0,201607.0
791344126,2085,201607.0,201607.0
1032231861,1025,201607.0,201607.0
1032231861,2260,201801.0,201801.0
1032231861,1725,201607.0,201607.0
1032231861,1025,201801.0,201801.0
1032231861,1714,201607.0,201607.0
1032231861,1714,201609.0,201609.0
1032231861,1025,201612.0,201612.0
1032231861,1725,201609.0,201609.0
72751747,372,201607.0,201607.0
72751747,1398,201607.0,201607.0
741587520,1060,201607.0,201607.0
741587520,159,201712.0,201712.0
741587520,2080,201607.0,201607.0
741587520,159,201607.0,201607.0
741587520,914,201607.0,201607.0
741587520,159,201712.0,201712.0
741587520,2360,201607.0,201607.0
741587520,2080,201612.0,201612.0
638607427,1180,201607.0,201607.0
638607427,1598,201612.0,201612.0
638607427,1598,201607.0,201607.0
149089962,839,201607.0,201607.0
149089962,1396,201607.0,201607.0
699829806,2191,201607.0,201607.0
699829806,1317,201607.0,201607.0
699829806,2191,,
1067569329,1874,201607.0,201607.0
1067569329,1874,201612.0,201612.0
1067569329,439,201612.0,201612.0
1067569329,439,201607.0,201607.0
1084529852,852,201607.0,201607.0
1084529852,2065,201607.0,201607.0
375259375,2130,201607.0,201607.0
375259375,2120,201607.0,201607.0
873516810,684,201607.0,201607.0
873516810,670,201607.0,201607.0
28115559,2420,201607.0,201607.0
28115559,313,201607.0,201607.0
879756096,752,201612.0,201612.0
879756096,752,201607.0,201607.0
879756096,1614,201612.0,201612.0
879756096,1880,201607.0,201607.0
879756096,1614,201607.0,201607.0
879756096,1817,201607.0,201607.0
83592198,1049,201607.0,201607.0
83592198,1512,201607.0,201607.0
83592198,1049,201609.0,201609.0
83592198,1512,201709.0,201709.0
83592198,1512,201612.0,201612.0
83592198,1049,201612.0,201612.0
980870345,2016,201612.0,201612.0
980870345,2016,201607.0,201607.0
1002383444,1526,201612.0,201612.0
1002383444,1526,201607.0,201607.0
648328511,83,201607.0,201607.0
648328511,1818,201609.0,201609.0
648328511,83,201709.0,201709.0
648328511,83,,
648328511,1818,201612.0,201612.0
648328511,1818,201607.0,201607.0
666503477,2338,201612.0,201612.0
666503477,2338,201609.0,201609.0
666503477,1023,,
666503477,2242,201607.0,201607.0
666503477,2338,201607.0,201607.0
1083520474,1168,201607.0,201607.0
1083520474,1742,201607.0,201607.0
1083520474,1168,201612.0,201612.0
967759172,1838,201607.0,201607.0
967759172,963,201607.0,201607.0
1221225611,148,201607.0,201607.0
1221225611,148,201612.0,201612.0
1221225611,1857,201711.0,201711.0
1221225611,1857,201607.0,201607.0
1221225611,1993,,
156633095,72,201711.0,201711.0
156633095,2294,201711.0,201711.0
156633095,796,201702.0,201702.0
156633095,22,201711.0,201711.0
247673982,170,201607.0,201607.0
247673982,169,201607.0,201607.0
247673982,170,201711.0,201711.0
195986951,1093,201702.0,201702.0
404262350,163,201607.0,201607.0
1171981869,1736,201711.0,201711.0
808770323,2056,201607.0,201612.0
808770323,2057,201607.0,201612.0
836459599,941,201711.0,201711.0
1025718251,845,201801.0,201801.0
1025718251,845,201711.0,201711.0
378084493,1385,201711.0,201711.0
967178786,1568,201711.0,201711.0
895803396,1966,201711.0,201711.0
526297028,949,201711.0,201711.0
1107265345,2481,201711.0,201711.0
1107265345,2002,201711.0,201711.0
1146888201,1651,201711.0,201711.0
746663171,1131,201711.0,201711.0
746663171,1131,,
549474254,704,201711.0,201711.0
498948676,1029,201711.0,201711.0
545311681,1956,201711.0,201711.0
980971687,942,201711.0,201711.0
807228690,238,201711.0,201711.0
899031965,65,,
899031965,65,201711.0,201711.0
1186127012,1589,201711.0,201711.0
15815442,729,201711.0,201711.0
1045993326,625,200909.0,
1045993326,289,201711.0,201711.0
999778362,795,,
999778362,1649,,
536386214,1511,201711.0,201711.0
184716972,288,201711.0,201711.0
492217406,1734,201711.0,201711.0
177271158,1602,201711.0,201711.0
55154477,1957,201711.0,201711.0
168167271,911,201711.0,201711.0
168167271,1492,201711.0,201711.0
955800839,1821,201711.0,201711.0
1224910526,259,201711.0,201711.0
952329218,183,201711.0,201711.0
45358815,1227,201711.0,201711.0
713032745,1303,200704.0,
713032745,1177,201711.0,201711.0
639259734,928,201711.0,201711.0
568861818,201,201711.0,201711.0
871701350,291,201711.0,201711.0
871701350,1121,201711.0,201711.0
871701350,592,201711.0,201711.0
1219036670,1227,201711.0,201711.0
978903262,676,201711.0,201711.0
1030374833,1013,201711.0,201711.0
1030374833,247,201711.0,201711.0
301146817,830,201711.0,201711.0
560956242,221,201711.0,201711.0
1092710484,1804,201711.0,201711.0
1150345085,1480,201711.0,201711.0
385410214,1848,201710.0,201710.0
755554204,1163,201711.0,201711.0
453763779,2386,201711.0,201711.0
433924864,2353,201711.0,201711.0
433924864,501,201711.0,201711.0
743852767,287,201711.0,201711.0
743852767,824,201711.0,201711.0
743852767,1557,201711.0,201711.0
743852767,769,201711.0,201711.0
743852767,1047,201711.0,201711.0
743852767,1105,201711.0,201711.0
743852767,456,201711.0,201711.0
743852767,1988,201711.0,201711.0
743852767,2388,201711.0,201711.0
743852767,2416,201711.0,201711.0
1094896678,50,201711.0,201711.0
1126050497,901,201711.0,201711.0
1126050497,1041,201710.0,201710.0
788253802,878,201106.0,
788253802,1597,201106.0,
788253802,58,201711.0,201711.0
788253802,2503,201106.0,
239317026,2500,201711.0,201711.0
832723135,1160,201711.0,201711.0
875001560,556,201711.0,201711.0
1007064328,1431,201711.0,201711.0
1175476555,924,201711.0,201711.0
137420711,1246,201711.0,201711.0
224800557,1066,201711.0,201711.0
531740531,686,201711.0,201711.0
245749480,1664,201711.0,201711.0
778618681,781,201711.0,201711.0
464496132,1467,,
464496132,43,201711.0,201711.0
464496132,608,201711.0,201711.0
464496132,33,,
464496132,2307,201711.0,201711.0
99455222,211,201711.0,201711.0
710214387,1781,201711.0,201711.0
128586221,223,201711.0,201711.0
128586221,1390,200908.0,
1154851386,734,201711.0,201711.0
266150579,908,201711.0,201711.0
317725479,577,201711.0,201711.0
1124643599,267,201711.0,201711.0
574767005,559,201711.0,201711.0
574767005,1410,201711.0,201711.0
289437084,1796,201711.0,201711.0
780416659,1792,201711.0,201711.0
1061335364,51,201711.0,201711.0
873440262,42,201711.0,201711.0
568611682,424,201711.0,201711.0
790876167,2325,201711.0,201711.0
655662190,153,201711.0,201711.0
655662190,649,201008.0,
523896827,624,201711.0,201711.0
350426564,1071,201711.0,201711.0
396924982,1504,201711.0,201711.0
1085928169,2503,201203.0,
1085928169,1067,201711.0,201711.0
1085928169,1284,201203.0,
307776813,823,201711.0,201711.0
1073389175,1908,201711.0,201711.0
885747844,2168,201711.0,201711.0
1177621078,193,201711.0,201711.0
940901518,951,201007.0,
940901518,950,201711.0,201711.0
1106523479,1679,,
1106523479,1679,201711.0,201711.0
849760078,1057,201711.0,201711.0
172819580,751,201711.0,201711.0
619644733,2224,201711.0,201711.0
1176374787,202,201711.0,201711.0
863720151,669,201711.0,201711.0
863720151,1575,,
1096448547,2364,201711.0,201711.0
207842498,523,201711.0,201711.0
989305623,470,201004.0,
954111754,2128,,
954111754,1148,201711.0,201711.0
621376826,1292,201711.0,201711.0
621376826,1538,201711.0,201711.0
621376826,1341,201711.0,201711.0
621376826,2141,201711.0,201711.0
422834113,2345,201711.0,201711.0
106159112,2427,201711.0,201711.0
1152771187,1421,201711.0,201711.0
345305648,1565,201711.0,201711.0
1136960370,152,201711.0,201711.0
629283406,1296,201711.0,201711.0
330427658,465,201711.0,201711.0
330427658,200,201711.0,201711.0
43660991,1338,201711.0,201711.0
240477504,326,201711.0,201711.0
472194466,260,201711.0,201711.0
664739146,756,201711.0,201711.0
453058078,521,201711.0,201711.0
163710962,620,201711.0,201711.0
487270186,1872,201711.0,201711.0
1133148535,1006,201711.0,201711.0
926989116,6,201711.0,201711.0
221129618,2448,201711.0,201711.0
734208554,261,201710.0,201710.0
332830883,2503,201204.0,
332830883,1959,201204.0,
332830883,882,201711.0,201711.0
352154686,923,201711.0,201711.0
1234080701,1657,201711.0,201711.0
1012161991,2149,201711.0,201711.0
304006362,1389,201711.0,201711.0
304006362,1389,,
778337077,1944,201711.0,201711.0
902490086,818,201711.0,201711.0
201237158,832,201711.0,201711.0
124290587,364,201711.0,201711.0
1059375498,545,201711.0,201711.0
1063409252,1546,201711.0,201711.0
1131513706,1521,201711.0,201711.0
234912544,100,201709.0,201709.0
234912544,90,201711.0,201711.0
234912544,100,201711.0,201711.0
103499258,2079,201711.0,201711.0
583941202,519,201711.0,201711.0
583941202,527,201711.0,201711.0
11955191,1955,201711.0,201711.0
1022637407,1460,201711.0,201711.0
877634853,1036,201711.0,201711.0
120078378,1586,200806.0,
120078378,1561,201711.0,201711.0
1045219594,1578,201711.0,201711.0
327606212,272,201711.0,201711.0
5975355,253,201711.0,201711.0
96704161,1839,201711.0,201711.0
337007395,184,201711.0,201711.0
667618892,16,,
667618892,16,201711.0,201711.0
235091898,2113,201612.0,201612.0
235091898,2429,201612.0,201612.0
235091898,2113,201801.0,201801.0
922234570,4099,201607.0,201612.0
922234570,6242,201709.0,201709.0
922234570,2123,201607.0,201612.0
922234570,3232,201607.0,201612.0
922234570,4780,201607.0,201612.0
922234570,3100,201607.0,201702.0
922234570,4407,201607.0,201702.0
922234570,5859,201607.0,201607.0
922234570,2074,201607.0,201612.0
922234570,3643,201607.0,201607.0
922234570,2276,201607.0,201702.0
922234570,4517,201607.0,201702.0
922234570,4807,,
922234570,6242,,
922234570,4099,,
802995358,2179,201607.0,201612.0
50050000,3401,,
609721245,4962,201711.0,201711.0
1052705666,1750,201612.0,201612.0
1052705666,1765,201612.0,201612.0
53777500,4973,201709.0,201709.0
433073609,1013,,
433073609,1013,201612.0,201707.0
433073609,27,,
433073609,74,,
433073609,73,,
1050687001,427,201801.0,201801.0
161257613,2974,201710.0,201710.0
161257613,2742,201710.0,201710.0
161257613,4564,,
161257613,6620,201710.0,201710.0
212403366,2917,201607.0,201612.0
212403366,6486,201702.0,201702.0
212403366,5538,201607.0,201612.0
212403366,6458,201702.0,201702.0
625788457,2484,,
443835966,3470,201607.0,201707.0
320079252,2367,201711.0,201711.0
712438326,3816,201612.0,201612.0
712438326,1665,201612.0,201612.0
190856946,234,201612.0,201612.0
190856946,1945,201702.0,201702.0
860825525,4024,,
95842808,6760,201612.0,201612.0
95842808,5892,201612.0,201612.0
578970267,2856,201607.0,201607.0
578970267,5427,201607.0,201612.0
694908503,5590,201711.0,201711.0
829050109,364,201607.0,201612.0
829050109,2457,201711.0,201711.0
722787125,5952,201702.0,201702.0
722787125,4236,201607.0,201612.0
722787125,2178,201607.0,201612.0
545755580,1917,201607.0,201607.0
545755580,965,201607.0,201607.0
300084291,1382,201711.0,201711.0
300084291,4956,201711.0,201711.0
223774194,4751,201612.0,201612.0
223774194,4787,201612.0,201612.0
599744816,1966,201612.0,201612.0
599744816,2465,201612.0,201612.0
1216243561,4937,201711.0,201711.0
1216243561,4660,201612.0,201612.0
1216243561,4937,201612.0,201612.0
475464294,4599,201612.0,201612.0
545054487,2042,201607.0,201612.0
545054487,4873,,
401373176,5476,201612.0,201612.0
706144312,5173,201712.0,201712.0
1037273574,2230,201711.0,201711.0
1037273574,4944,201711.0,201711.0
1037273574,2230,201612.0,201612.0
602830192,6005,201612.0,201612.0
602830192,2427,201612.0,201612.0
310750637,2101,201612.0,201612.0
1184047865,5540,201607.0,201706.0
1184047865,5531,201711.0,201711.0
817515012,6129,201612.0,201612.0
1092261439,6648,201711.0,201711.0
1092261439,6648,201612.0,201612.0
438874302,2291,201607.0,201702.0
438874302,5289,201607.0,201702.0
1007933195,3838,201709.0,201709.0
1007933195,3863,201712.0,201712.0
1007933195,5782,201709.0,201709.0
1007933195,3838,201712.0,201712.0
1007933195,5898,201709.0,201709.0
1007933195,5782,201712.0,201712.0
1007933195,5898,201712.0,201712.0
1007933195,3157,201712.0,201712.0
1007933195,3863,201712.0,201712.0
1007933195,3838,201712.0,201712.0
1007933195,3157,201709.0,201709.0
1007933195,5782,201712.0,201712.0
1007933195,2038,201607.0,201607.0
1007933195,3863,201709.0,201709.0
1007933195,5898,201712.0,201712.0
1007933195,3157,201712.0,201712.0
913345620,6438,,
913345620,194,,
935700598,4496,201612.0,201612.0
