entid,ispublic,ANCHEYEAR,so1,so2,so3,so4,so5,totalWagesSo1,totalWagesSo2,totalWagesSo3,totalWagesSo5,totalPaymentSo1,totalPaymentSo2,totalPaymentSo3,totalPaymentSo4,totalPaymentSo5,unPaidSocialInsSo1,unPaidSocialInsSo2,unPaidSocialInsSo3,unPaidSocialInsSo4,unPaidSocialInsSo5,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
691454697,1,2017,-1.48851608,0.058811769,1.75990486,0.677579127,-0.755659745,-1.583828014,-0.161410617,1.428081277,0.78649232,1.813977934,0.720717548,0.180315217,-1.451537724,-0.018739978,-0.131183758,0.410555571,1.255565553,1.235890012,-1.339508581,,,,,,,,,,,,,,,,,
862518655,1,2018,-0.524442017,0.68539444,0.034718965,-0.998528569,0.845127981,-2.081103546,-1.381082671,1.599737579,-0.217731134,0.451860641,-0.05751114,1.205348229,0.079232421,0.060890892,-0.572422848,1.243596098,1.269162684,0.938494941,-0.259165914,,,,,,,,,,,,,,,,,
1134127066,1,2018,-0.332283879,-0.155910481,-0.001630711,-0.486770493,-1.097913991,0.422597656,1.235401645,-0.746193584,0.707912011,-1.184712831,-1.233719514,0.085021956,-0.288306654,0.37274369,-0.808492773,-0.464328478,-0.293058865,0.900895956,-1.461916633,,,,,,,,,,,,,,,,,
94628547,1,2017,0.16351542,0.655738154,0.756437745,0.752583354,0.688012329,0.850515851,-0.489826675,0.83576982,0.191709996,0.582591048,0.390252259,-1.844033873,-0.460674808,0.552636489,1.451463765,-0.190073097,-0.342209075,0.950070653,0.561941319,,,,,,,,,,,,,,,,,
94628547,1,2018,-0.342370918,0.415818186,-1.129654421,-1.779283088,0.235047915,-0.410092972,1.616887554,-0.381672638,0.838890667,-0.719279044,-0.141630353,-0.197423509,-0.088109946,-1.33281721,-0.42775972,-0.412107558,1.714576987,1.267987856,0.096819942,,,,,,,,,,,,,,,,,
652250551,1,2018,-0.127136067,1.06087148,0.716668556,0.958377025,-0.002809999,1.407696798,0.071437338,0.460025599,-0.62091969,0.049966499,0.022722037,-0.246572726,-0.309945626,0.32739346,0.00627827,0.383127521,1.568574211,0.262967494,0.823707693,,,,,,,,,,,,,,,,,
908579930,1,2017,1.912383828,-1.747209096,-0.172656953,-2.954298571,-0.154362852,-0.927175814,1.881417329,-1.254563075,-1.138555261,-0.121125334,-0.431498037,-2.090748839,-0.870388086,1.464435953,0.673710244,1.13775575,-0.310648335,0.109457105,1.099333456,,,,,,,,,,,,,,,,,
908579930,1,2018,1.039544267,1.082145836,1.028093639,-0.283077244,1.639641364,0.066214315,-0.766956133,-0.746948593,1.481537382,0.081338893,0.776508947,0.1359551,-0.866792822,0.902459363,1.660211764,0.299015392,-1.140392446,0.252856451,0.164720335,,,,,,,,,,,,,,,,,
1104165650,1,2017,0.828970447,1.069555746,-0.034257002,0.436562039,-0.362933526,0.600898809,-0.408180496,-0.397730561,-1.251149949,0.426007102,-0.540494904,-1.699816128,0.67702843,-1.050606867,2.236292881,-0.284353123,0.698932098,-0.447109915,-0.518303214,,,,,,,,,,,,,,,,,
1104165650,1,2018,0.5114781,-0.077328279,-1.068353836,0.44110149,2.082402354,1.448188152,0.052773977,-1.062663898,-0.15770767,-0.805017211,-0.336461645,1.936463702,0.836008536,0.066784712,-2.210111948,0.300313329,-0.105649976,-0.769112164,-2.266431517,,,,,,,,,,,,,,,,,
922234570,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,31987.49,156,20000,,,,,,0,6,0
802995358,,,,,,,,,,,,,,,,,,,,,,,,,0,45,11,138,156,0,,0,,1,,0,,0
50050000,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,500,156,500,,,,,,0,,0
527542236,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,100,156,10,,,,,,0,,0
609721245,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,50,,,,,,0,,0
208507830,,,,,,,,,,,,,,,,,,,,,,,,,0,65,14,2,156,2,,,,,,0,,0
258536359,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,10,156,10,,,,,,0,,0
223189592,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,10,156,10,,,,,,0,,0
988174640,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,1000,156,1000,,,,,,0,,0
1052705666,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,131,156,131,,,,,,0,,0
53777500,,,,,,,,,,,,,,,,,,,,,,,,,0,81,5,,156,,,,,,,0,1,0
433073609,,,,,,,,,,,,,,,,,,,,,,,,,1,96,5,,156,,,0,,1,,0,3,0
1050687001,,,,,,,,,,,,,,,,,,,,,,,,,0,50,12,60,156,60,,,,,,0,,0
514677781,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,100,,,,,,0,,0
549746172,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,50,156,50,,,,,,0,,0
294105257,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,500,156,10,,,,,,0,,0
706716735,,,,,,,,,,,,,,,,,,,,,,,,,0,65,12,10,156,10,,,,,,0,,0
319263897,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,120,156,120,,,,,,0,,0
161257613,,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,5000,156,5000,,,,,,0,1,0
212403366,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,600,156,100,,,,,,0,,0
1087196391,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,3100,156,1000,,,,,,0,1,0
625788457,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,500,156,100,,0,,1,,0,,0
443835966,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,30,156,30,,,,,,0,,0
320079252,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,100,156,10,,,,,,0,,0
428455790,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,50,,,,,,0,,0
469249278,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,0,,,,,,0,,0
712438326,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,1,0
528193422,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,100,156,3,,,,,,0,,0
442398624,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,10,156,10,,,,,,0,,0
1080595339,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,200,156,50,,,,,,0,,0
709565605,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,156,,,,,,,0,,0
71115142,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,156,3,,,,,,0,,0
830251398,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,300,156,0,,,,,,0,,0
738758084,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,60,156,60,,,,,,0,,0
640967317,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,1000,156,500,,,,,,0,,0
190856946,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,,0
647749035,,,,,,,,,,,,,,,,,,,,,,,,,0,30,10,,156,,,,,,,0,,0
860825525,,,,,,,,,,,,,,,,,,,,,,,,,0,5,8,100,156,100,,,,,,0,,0
95842808,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,0,,,,,,0,,0
671128883,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,1,0
472649675,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,50,156,50,,,,,,0,,0
207431290,,,,,,,,,,,,,,,,,,,,,,,,,0,8,12,500,156,0,,,,,,0,1,0
578970267,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,5000,156,0,,,,,,0,,0
979812063,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1000,156,700,,,,,,0,,0
708943386,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,1000,156,1000,,0,,1,,0,,0
361015755,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,10,156,10,,,,,,0,,0
48994655,,,,,,,,,,,,,,,,,,,,,,,,,0,30,10,,156,,,,,,,0,,0
694908503,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,156,10,,,,,,0,1,0
829050109,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,980,156,50,,,,,,0,,0
722787125,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,50,156,0,,,,,,0,,0
545755580,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,1000,156,0,,,,,,0,,0
407670075,,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,200,156,200,,,,,,0,,0
300084291,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,100,156,10,,,,,,0,,0
1066953874,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,100,156,100,,0,,1,,0,,0
223774194,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,500,156,500,,,,,,0,,0
751671258,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,10,156,10,,,,,,0,,0
657374049,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,100,,,,,,0,,0
616414138,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,550,156,100,,,,,,0,,0
239223099,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,10,,,,,,0,,0
599744816,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,1000,156,0,,,,,,0,,0
507898543,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,200,156,,,0,,1,,0,,0
693558869,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,100,,,,,,0,,0
801579375,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,200,156,0,,,,,,0,,0
514819994,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,1,0
1216243561,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,0,,1,,0,,0
1044461579,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,800,156,0,,,,,,0,,0
475464294,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1000,156,1000,,,,,,0,,0
149342413,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,500,156,0,,,,,,0,1,0
545054487,,,,,,,,,,,,,,,,,,,,,,,,,1,5,17,555.56,156,0,,,,,,0,,0
1005340122,,,,,,,,,,,,,,,,,,,,,,,,,0,11,12,500,156,0,,,,,,0,,0
1180567864,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,200,156,0,,,,,,0,,0
401373176,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,50,,,,,,0,,0
706144312,,,,,,,,,,,,,,,,,,,,,,,,,0,8,11,50,156,50,,,,,,0,,0
808312400,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,150,156,0,,,,,,0,,0
1037273574,,,,,,,,,,,,,,,,,,,,,,,,,0,50,12,100,156,3,,,,,,0,,0
556766179,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,10,156,10,,0,,1,,0,,0
600866529,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,5,,0,,1,,0,,0
602830192,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,0,,,,,,0,,0
271432377,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,3000,156,3000,,,,,,0,,0
383954073,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,50,,,,,,0,,0
310750637,,,,,,,,,,,,,,,,,,,,,,,,,1,81,12,0,840,,,,,,,0,,0
74158016,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,500,156,50,,,,,,0,,0
1184047865,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,200,156,0,,,,,,0,1,0
817515012,,,,,,,,,,,,,,,,,,,,,,,,,0,56,12,100,156,100,,0,,1,,0,,0
458844075,,,,,,,,,,,,,,,,,,,,,,,,,0,47,4,200,156,200,,,,,,0,,0
1092261439,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,50,,,,,,0,,0
2016472,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,100,,,,,,0,1,0
1048596086,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,0,,,,,,0,,0
438874302,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,20,,0,,1,,0,,0
743262012,,,,,,,,,,,,,,,,,,,,,,,,,0,38,9,0,156,0,,,,,,0,,0
1007933195,,,,,,,,,,,,,,,,,,,,,,,,,0,76,11,100,840,30,,,,,,0,3,0
334124673,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,156,0,,,,,,0,,0
358828007,,,,,,,,,,,,,,,,,,,,,,,,,0,8,12,100,156,100,,,,,,0,,0
1008522734,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,10,156,0,,,,,,0,,0
913345620,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,100,156,0,,,,,,0,,0
1109856646,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,50,156,50,,,,,,0,,0
1085210119,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,50,156,50,,0,,1,,0,,0
935700598,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,1000,156,1000,,,,,,0,,0
601410907,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,1000,156,3,,,,,,0,,0
1056867212,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,260,156,50,,0,,1,,0,,0
179592306,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,500,156,50,,0,,1,,0,,0
1118313173,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,1500,156,300,,,,,,0,,0
975164664,,,,,,,,,,,,,,,,,,,,,,,,,0,65,11,2,156,2,,,,,,0,,0
243020619,,,,,,,,,,,,,,,,,,,,,,,,,1,7,17,200,156,10,,,,,,0,,0
553137259,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1000,156,50,,,,,,0,,0
312782663,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,200,156,200,,,,,,0,1,0
1031941181,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,300,156,10,,,,,,0,,0
1183649589,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,500,156,50,,,,,,0,1,0
4273312,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,10,156,10,,,,,,0,,0
368305758,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,3,156,3,,,,,,0,1,0
124575170,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,1000,156,10,,,,,,0,,0
615971298,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,10,156,10,,,,,,0,,0
8049672,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,200,156,50,,,,,,0,,0
380978478,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,100,156,100,,,,,,0,,0
558394451,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,10,156,10,,0,,1,,0,3,0
447515653,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,200,156,50,,,,,,0,1,0
461252943,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,2000,156,100,,,,,,0,,0
975888061,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,0,,1,,0,,0
829143078,,,,,,,,,,,,,,,,,,,,,,,,,1,7,11,50,156,50,,,,,,0,,0
487563039,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,10,156,10,,,,,,0,,0
856366552,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,100,,0,,1,,0,,0
254014213,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,3000,156,50,,,,,,0,,0
151264987,,,,,,,,,,,,,,,,,,,,,,,,,0,86,8,144.4,840,0,,0,,1,,0,,0
570110732,,,,,,,,,,,,,,,,,,,,,,,,,0,65,7,100,156,100,,,,,,0,,0
954546014,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,50,,,,,,0,,0
450025838,,,,,,,,,,,,,,,,,,,,,,,,,0,32,6,,156,0,,,,,,0,,0
814264937,,,,,,,,,,,,,,,,,,,,,,,,,0,86,12,50,156,50,,,,,,0,,0
860642770,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,1000,156,3,,0,,1,,0,,0
2051381,,,,,,,,,,,,,,,,,,,,,,,,,1,90,15,,156,,,,,,,0,,0
207882668,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,156,,,0,,1,,0,1,0
797678026,,,,,,,,,,,,,,,,,,,,,,,,,0,64,11,10,156,10,,,,,,0,,0
198892887,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,200,156,3,,,,,,0,2,0
153878729,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,100,,0,,1,,0,,0
993607768,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,500,156,50,,,,,,0,,0
15552179,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,10,156,10,,,,,,0,,0
654402520,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,50,156,50,,,,,,0,,0
1064559629,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,10,156,10,,,,,,0,,0
704025503,,,,,,,,,,,,,,,,,,,,,,,,,0,76,12,165,840,77,,,,,,0,,0
1138557947,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,100,,,,,,0,,0
464075119,,,,,,,,,,,,,,,,,,,,,,,,,0,50,12,3,156,3,,0,,1,,0,,0
1090581020,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,10,156,10,,,,,,0,,0
679129003,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,1000,156,50,,,,,,0,,0
205493943,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,50,156,50,,,,,,0,,0
326595421,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,156,3,,,,,,0,1,0
532117742,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5010,156,5010,,,,,,0,,0
1101944932,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,3,156,3,,,,,,0,,0
592001734,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,165,156,165,,,,,,0,,0
653815710,,,,,,,,,,,,,,,,,,,,,,,,,0,11,10,50,156,50,,,,,,0,,0
1009593411,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,50,,,,,,0,1,0
871452527,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,50,156,0,,,,,,0,,0
1036174872,,,,,,,,,,,,,,,,,,,,,,,,,0,65,5,1,156,1,,0,,1,,0,,0
214385717,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,1052.6316,156,300,,,,,,0,,0
1162650521,,,,,,,,,,,,,,,,,,,,,,,,,0,7,14,100,156,100,,,,,,0,,0
63165459,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,10000,156,0,,,,,,0,,0
789576721,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,200,156,0,,0,,1,,0,,0
796982964,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,100,,,,,,0,,0
616419363,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,200,156,0,,,,,,0,,0
104274545,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,1000,156,0,,,,,,0,,0
790389876,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,0,,,,,,0,,0
1061922963,,,,,,,,,,,,,,,,,,,,,,,,,1,7,12,100,156,0,,,,,,0,,0
664568605,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,156,3,,,,,,0,,0
301570041,,,,,,,,,,,,,,,,,,,,,,,,,0,5,8,5000,156,0,,,,,,0,,0
693178549,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,300,156,0,,,,,,0,,0
868751396,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,156,0,,,,,,0,2,0
600390945,,,,,,,,,,,,,,,,,,,,,,,,,0,11,12,300,156,0,,,,,,0,1,0
696459127,,,,,,,,,,,,,,,,,,,,,,,,,1,43,6,,156,,,0,,1,,0,1,0
857248202,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,0,,,,,,0,,0
5286196,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,2000,156,0,,,,,,0,,0
722642128,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,300,156,0,,,,,,0,,0
1101066999,,,,,,,,,,,,,,,,,,,,,,,,,0,37,9,,156,0,,,,,,0,1,0
346566971,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,550,156,3,,,,,,0,,0
52052477,,,,,,,,,,,,,,,,,,,,,,,,,0,47,11,100,156,100,,,,,,0,,0
742028831,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,110,156,3,,,,,,0,,0
121962834,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,0,,0,,1,,0,,0
438009282,,,,,,,,,,,,,,,,,,,,,,,,,0,8,12,70,156,100,,,,,,0,,0
844101127,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,100,156,0,,,,,,0,1,0
12914253,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,500,156,0,,,,,,0,,0
194335835,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,500,156,50,,,,,,0,,0
1150076746,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,10,156,0,,0,,1,,0,,0
415272120,,,,,,,,,,,,,,,,,,,,,,,,,1,8,12,5055.6,156,0,,,,,,0,,0
1078631143,,,,,,,,,,,,,,,,,,,,,,,,,1,32,5,,156,,,0,,1,,0,,0
380934662,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,50000,156,0,,,,,,0,,0
187034708,,,,,,,,,,,,,,,,,,,,,,,,,0,46,11,10,156,10,,,,,,0,,0
265081590,,,,,,,,,,,,,,,,,,,,,,,,,0,32,8,0,156,0,,0,,1,,0,,0
47591849,,,,,,,,,,,,,,,,,,,,,,,,,0,11,12,50,156,50,,0,,1,,0,,0
535444855,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,50,156,50,,,,,,0,,0
531283779,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,,0
1092223695,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,2000,156,0,,,,,,0,,0
96457077,,,,,,,,,,,,,,,,,,,,,,,,,0,56,7,15,156,15,,0,,1,,0,,0
746059877,,,,,,,,,,,,,,,,,,,,,,,,,0,50,7,16.88,156,16.88,,,,,,0,,0
157677950,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1000,156,0,,,,,,0,,0
435454366,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,500,156,60,,,,,,0,,0
1164693689,,,,,,,,,,,,,,,,,,,,,,,,,0,50,7,10,156,10,,,,,,0,,0
1029637548,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,300,156,300,,,,,,0,,0
406328306,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,300,156,0,,,,,,0,,0
322325127,,,,,,,,,,,,,,,,,,,,,,,,,0,32,8,0,156,0,,0,,1,,0,,0
464689898,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,200,156,200,,0,,1,,0,,0
1068956927,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,8,156,0,,,,,,0,,0
252385865,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5160,156,500,,,,,,0,,0
854967838,,,,,,,,,,,,,,,,,,,,,,,,,0,32,5,,156,0,,0,,1,,0,,0
514553066,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,50,,,,,,0,,0
132252620,,,,,,,,,,,,,,,,,,,,,,,,,0,27,12,,156,0,,,,,,0,,0
837383513,,,,,,,,,,,,,,,,,,,,,,,,,0,32,5,,156,0,,0,,1,,0,2,0
998075079,,,,,,,,,,,,,,,,,,,,,,,,,0,8,12,3000,156,3000,,,,,,0,,0
557080949,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,0,,,,,,0,,0
1226576305,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,0,,,,,,0,,0
472376690,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,360,156,0,,0,,1,,0,1,0
603439209,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,100,,,,,,0,,0
363842702,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,600,156,0,,,,,,0,,0
914550718,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,100,,,,,,0,,0
282006810,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,0,,,,,,0,,0
1153302683,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,,0
1085982260,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1000,156,1000,,,,,,0,,0
268587941,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1000,156,0,,0,,1,,0,,0
805940172,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,30,156,30,,,,,,0,,0
136017668,,,,,,,,,,,,,,,,,,,,,,,,,0,90,10,0,840,,,,,,,0,,0
186538560,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,500,156,50,,,,,,0,,0
518382911,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,300,156,300,,,,,,0,,0
758849273,,,,,,,,,,,,,,,,,,,,,,,,,0,50,5,3,156,3,,,,,,0,,0
1040332104,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,200,156,0,,,,,,0,,0
74945641,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,50,156,50,,0,,1,,0,,0
513900501,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,205,156,0,,,,,,0,,0
155368557,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,1000,156,0,,,,,,0,,0
597286220,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,0,,,,,,0,,0
599400533,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,500,156,0,,,,,,0,,0
539171048,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,,0
704324790,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,50,156,50,,,,,,0,,0
137585285,,,,,,,,,,,,,,,,,,,,,,,,,0,7,17,50,156,50,,,,,,0,,0
514365556,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,100,156,100,,,,,,0,,0
202856081,,,,,,,,,,,,,,,,,,,,,,,,,0,64,11,100,156,0,,,,,,0,,0
578404736,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,200,156,0,,,,,,0,,0
875774614,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,50,156,50,,,,,,0,,0
239671583,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1100,156,0,,0,,1,,0,,0
296143143,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,100,156,100,,,,,,0,,0
200848033,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,1000,156,0,,,,,,0,,0
726976530,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,,0
680070349,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,1500,156,10,,,,,,0,1,0
929507432,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,300,156,0,,,,,,0,,0
1077965108,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,8,156,8,,,,,,0,,0
1182268219,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,0,,1,,0,,0
