entid,entid_inv,CONAM_before,CONAM_after,CONPROP_before,CONPROP_after,ttype,ATDATE
222738122,0,550.4888146649404,550.1211419762317,56.31602097645949,55.85567565793537,,
222738122,0,100.34443698383384,,9.516977027337717,,4.0,
324547720,44957948,181.1373387440705,178.537065609331,46.107386605018846,,2.0,
617917621,0,,999.8481011318252,-0.5852983645745344,21.31912352392764,3.0,2016-05-19
617917621,0,500.5872902375756,198.53879112020235,9.500172775744671,7.903153571459617,2.0,2017-05-10
617917621,0,,2999.15360300848,0.8423380867739011,58.453808519274375,3.0,2016-07-19
617917621,0,,1001.4453281636212,0.8193499632494287,20.308007091052843,3.0,2016-06-19
617917621,0,,299.1488089692384,-0.0139029756917831,0.514418387426694,3.0,2017-01-10
613316044,30154298,9999.29441942388,9998.772373302683,49.512365652264656,,2.0,
242119654,47140473,199.12055321489237,198.86699643161705,101.16993574254738,,2.0,
242119654,47140473,200.14251654766207,200.832564934086,100.10633906830252,,,
36314847,0,2548.8454223736094,2549.746503302405,49.29651909015392,,2.0,
36314847,0,2449.04131948261,2450.362673726534,50.649494226236094,,2.0,
451366452,0,80.15621973846847,80.6823752067454,40.83958911726973,,2.0,
855315125,0,250.8864603229134,250.04372517057269,25.436713571920528,,2.0,
855315125,0,498.7056594777396,499.4454652839731,49.886076961194114,,2.0,
855315125,0,250.66259976405829,249.70873323547755,24.481156048666083,,2.0,
96684219,0,22.96441004588178,23.42595891967611,1.6682275425172972,,2.0,
96684219,0,22.71011748650103,20.66176248188712,2.6580522212586986,,2.0,
96684219,0,480.7610433067981,480.9958451627221,47.80864342159818,,2.0,
96684219,0,260.7031741870214,262.01534682064874,25.838677497104275,,2.0,
96684219,0,107.43993206369778,110.77997344545332,12.121837888315978,,2.0,
96684219,0,482.1697404804964,482.8289872534557,48.234859929401054,,2.0,
96684219,0,98.5405819980937,99.37481042519066,10.7527066691947,,2.0,
279413112,0,5000.056121923497,5001.265918010316,99.99334590663726,,2.0,
241484762,0,299.4918995341452,300.21933039800484,30.292596033866182,,2.0,
241484762,58949885,699.8456224838053,698.829375304746,68.28455903179105,,2.0,
737891753,45539267,1000.1144380648434,1000.72656134412,100.3110756610242,,2.0,
737891753,45539267,1000.5017867602328,1000.4617391148834,99.3458642346079,,2.0,
498015441,0,42.28998725277412,,87.21653967299993,,4.0,
382534246,0,,1500.053252289819,0.0200135585503695,31.259788605027445,3.0,2018-05-03
382534246,0,1500.3890196271009,,29.21624790055052,-0.2320376337725742,4.0,2018-07-13
382534246,54819004,,2500.517636548092,0.2059436242536826,49.67944732899087,3.0,2018-05-13
382534246,51441811,,2002.5407153687768,-0.4149652230429002,39.80197233245538,3.0,2017-07-13
382534246,51441811,2000.1865226931131,,38.646943851879,0.7941876857160787,4.0,2018-09-13
382534246,52406014,,1499.9050442586677,0.9420935497161608,29.32367643610624,3.0,2018-12-13
382534246,0,1498.074839489918,,31.29578557754216,-0.4326525029418999,4.0,2018-07-13
382534246,55040563,,1000.346474588712,-2.292285900498173,21.24129577926925,3.0,2018-07-13
382534246,51441811,,2001.4433210777377,-0.6113856627150219,38.86125718771948,3.0,2017-09-17
382534246,0,1999.653014395402,,38.2742910574892,-0.8604282665933036,4.0,2017-10-13
382534246,0,1501.4532559910665,,29.75588484949595,0.6754876767376599,4.0,2018-01-03
382534246,54819004,2501.0064944973083,2499.759135550656,51.09627223469818,,2.0,
363501805,0,500.2472170478566,,50.08676171904036,,4.0,
59700358,47162358,1098.942978550936,1100.1980728296464,97.75063328784198,,2.0,
945522060,47181682,4998.840413659976,5000.719507936394,99.05298763244998,,2.0,
1059635469,47188545,2299.8705256750754,2301.021917130956,45.25014246913405,,2.0,
494104735,0,31.7414628271106,,3.1250246702200672,-0.5556613396586735,4.0,2017-04-07
494104735,0,969.291325821912,,96.59185428383766,-0.2907439061558774,4.0,2017-09-07
494104735,0,,1002.2734209249752,-0.6192579498396241,9.92912759738073,3.0,2017-05-07
494104735,0,,8999.399046575889,-1.1232398392342169,90.88978490717182,3.0,2017-12-07
494104735,0,9000.514352722183,9000.741504939428,90.19073059272844,,2.0,
1020651292,0,339.85143184593534,,33.672372710631805,-0.3236040822098773,4.0,2018-02-21
1020651292,0,329.59857173666325,,33.7035396933601,-0.1972072574047808,4.0,2018-08-21
1020651292,0,,449.20266874005057,-1.3536313654597305,42.7953623071645,3.0,2018-02-21
1020651292,0,328.85186025679155,,30.823072807865262,-1.836565075344348,4.0,2018-03-21
1020651292,0,,550.0255768007463,-0.209831526622659,55.88741733253208,3.0,2018-06-21
1032231861,0,44.77630669939988,,5.7572673905799485,1.3515047024273243,4.0,2017-01-30
1032231861,18403967,5001.121083532164,5000.843919364334,98.967579705834,,2.0,
1032231861,0,14.248647352360738,45.49468853005143,13.983967944685912,3.5817516254287423,1.0,2017-06-11
1032231861,47467736,954.112203244987,1001.1739440774288,96.13447080648974,100.00429460837944,1.0,2017-02-28
1032231861,18403967,,1000.0952678882472,0.0678470735618172,100.69223277337704,3.0,2018-02-09
1032231861,47467736,,952.9509143660586,0.2607394317036699,96.3445332125136,3.0,2017-10-11
1032231861,47467736,1000.5535501989458,,100.3201198636574,-1.9043620506858892,4.0,2018-05-09
741587520,47359371,7000.042413485973,6998.70488870957,70.6821694670764,,2.0,
741587520,0,2999.2112006769253,2999.923864082496,29.413699568631724,,2.0,
526601849,45006192,16895.58615408002,16894.829300738227,84.71821491566526,,2.0,
526601849,0,150.27543456009374,150.54700825864717,0.9840179038971092,,2.0,
526601849,45580110,100.8053931899096,100.37801354838702,-0.1800359848431472,,2.0,
526601849,45429183,98.78036558975188,99.29543804622104,0.8238003953438829,,2.0,
526601849,0,48.918413872051126,49.52682447822983,-0.2615257524203164,,2.0,
526601849,44941703,11.646384288973834,11.052134649258647,-0.0322347976981973,,2.0,
526601849,45434701,179.99538695483145,,1.3927856248728534,,4.0,
526601849,0,499.4709742009175,502.3513365228201,2.8071884130951488,,2.0,
526601849,45168724,98.40158751808228,98.88666138271914,-0.968479782839996,,2.0,
526601849,47405867,70.54655535556617,70.13605236172035,0.5788924555632857,,2.0,
526601849,0,25.12832925308922,26.91565757282966,-1.354035403022996,,2.0,
526601849,0,268.84361670292884,270.07166213559685,-0.8326598304347992,,2.0,
526601849,10066963,100.53937147723512,99.14842199039992,0.8315677226401037,,2.0,
526601849,45015840,100.30878624990578,100.73083989749674,0.3648894601728443,,2.0,
526601849,15839967,59.92821013647112,59.19682591530657,0.5053948316874204,,2.0,
526601849,47409621,20.181101918340406,19.39527096697876,0.5542590883320552,,2.0,
526601849,45509882,199.0272475008719,200.7633798225594,0.7777916094276549,,2.0,
526601849,0,100.01708222768193,99.9245240966665,-0.5148581064859146,,2.0,
526601849,0,99.88467368226212,98.37084927661236,1.7578716197207258,,2.0,
526601849,0,51.22195902196703,50.77886800149148,0.8441900354444385,,2.0,
526601849,47495470,21.3331316633332,19.05201080144013,0.183033636427945,,2.0,
526601849,45014600,199.73485344581013,200.09795082876323,1.2813901119064717,,2.0,
526601849,604991,98.57877318655844,100.43145307166591,0.0812249799184539,,2.0,
526601849,47499786,101.68820433621164,99.9173614369228,-1.2164686430987128,,2.0,
526601849,45430838,49.57273431955625,48.60847234006337,0.9847067081621164,,2.0,
526601849,0,19.829071494100344,20.87477656054656,0.0818389303810059,,2.0,
526601849,0,159.5019806879572,161.7561456208298,2.373881346803049,,2.0,
526601849,8597436,100.9912759754206,101.04495894429434,-0.1650247825331113,,2.0,
526601849,932447,49.99620974628113,50.51512474517413,0.7633204179484222,,2.0,
526601849,45374949,22.012467463137924,19.896149255638395,1.460295359255731,,2.0,
699829806,0,11.027798084389005,,11.469960445773228,,4.0,
648328511,45134554,119.58537712633812,,100.94461498726704,,4.0,
1216488647,0,0.4309836315765573,,-1.5691305105391558,,4.0,
1216488647,0,0.6413066146880447,,-0.2163637205801078,,4.0,
1216488647,0,0.4394168317482053,,-0.6264919895325839,,4.0,
1216488647,8258618,0.8405906765680868,,-0.6468202251331355,,4.0,
1216488647,0,-0.3377259868751182,,0.3700206185842647,,4.0,
999778362,0,2.404376884060339,0.6310772567895823,49.28295305592994,,2.0,
999778362,0,0.9985979924050042,1.642798315766616,49.85579632890164,,2.0,
1092710484,0,83.99062576973654,85.96664384206122,82.43297935214903,,2.0,
1094896678,0,21.012561367888544,20.71761522756337,42.106452974270944,,2.0,
1094896678,0,30.876725158368945,29.198762166603583,60.07176991544375,,2.0,
464496132,0,3843.9683381660448,,49.65783829763632,,4.0,
464496132,0,3842.263390331579,,32.20262120095153,,4.0,
1061335364,0,59.31594912280682,59.85232816152414,59.690865483865245,,2.0,
1061335364,0,30.42270385444455,31.384334670761756,30.48841631686795,,2.0,
1061335364,0,10.23973929148813,7.531122238020716,10.05099455682273,,2.0,
172819580,0,4.156120957661706,5.0538240392616745,51.07577280055394,,2.0,
172819580,0,5.856226445503499,5.720587354339953,50.326799348155824,,2.0,
422834113,0,6.829996455180184,8.146880123563236,5.7890175937893655,,2.0,
422834113,0,5.4617786712772105,4.013708509468996,4.66432540897041,,2.0,
422834113,0,2.786193553149227,5.470064513653909,2.3344449801576985,,2.0,
422834113,0,4.166966852538424,6.3105814261072295,4.863453974469676,,2.0,
422834113,0,3.639187566846021,7.027261961316348,4.717970001203588,,2.0,
422834113,0,5.4578323119275165,3.3365841563872927,0.6991437336310369,,2.0,
422834113,0,7.133250529085969,6.972411097238491,4.63111070821318,,2.0,
422834113,0,6.317539118190226,7.25770007073196,4.148180632207541,,2.0,
422834113,0,5.661783833624069,6.2334114085670045,4.2634681930254335,,2.0,
422834113,0,4.10185834070484,3.2096593541230742,1.5170071598835395,,2.0,
422834113,0,4.80375782619998,7.359740395219059,7.210568037261921,,2.0,
422834113,0,5.981199474622905,5.484615693991865,5.308623302451034,,2.0,
422834113,0,4.986863223026175,1.5715326153034028,4.341232704393844,,2.0,
422834113,0,11.97320887668224,11.415992016777352,7.154892626910019,,2.0,
422834113,0,6.4493896175497145,5.656864277785409,4.6721681997111535,,2.0,
422834113,0,7.68336487167943,4.605524125421546,6.213359788173976,,2.0,
422834113,0,5.242273265589984,4.853980083478671,3.44751289150267,,2.0,
422834113,0,2.734038816721821,1.4294608433866172,2.692943685221529,,2.0,
422834113,0,10.72581268174245,8.381135558491433,9.319813009114842,,2.0,
422834113,0,6.62617620646596,7.116449868783934,4.531741281995371,,2.0,
422834113,0,4.25262156302128,3.780475336838741,5.81382722543647,,2.0,
422834113,0,4.231148180350981,2.6647836663752003,2.1131225611675943,,2.0,
252194412,0,0.4317123756887713,,-0.7870345973992537,,4.0,
664739146,0,301.7240959735296,299.9627573897515,74.9959675459622,,2.0,
664739146,0,99.3077132134959,99.01499977868102,25.792631676322767,,2.0,
352154686,0,16.758520310731672,15.350815184168091,50.79678920649221,,2.0,
352154686,0,16.013016617546693,13.408547398338174,50.21812206833762,,2.0,
36052559,0,31.07260878987012,30.28194561299184,29.886359380853506,,2.0,
36052559,0,30.66176617776723,28.89122342755693,29.47557082654144,,2.0,
36052559,0,38.41781376690533,41.3047686069724,38.26881089218289,,2.0,
667618892,0,24.432991330724068,23.255668734447102,49.54641169206504,,2.0,
235091898,14662922,449.8942796620882,450.2229040885073,16.253656829295917,,2.0,
235091898,0,2549.809265749961,2548.748755543917,82.59401670137095,,2.0,
235091898,0,2550.0717825115844,2550.734478223906,87.07495800254658,,2.0,
922234570,0,-1.3158004314958278,-0.9535867793744384,-1.506262463923385,,2.0,
922234570,0,-0.087549831369885,-0.8348058955935784,-1.3721388908786245,,2.0,
922234570,367025,0.8986150765732909,,-1.1640004333236456,,4.0,
922234570,0,0.0478771612074253,-0.398854325144262,-0.8677711019332219,,2.0,
922234570,367025,0.5793479099201455,2.2109482972275347,1.0119247218072758,,2.0,
922234570,367025,1.7345896135809986,0.3552329238857284,-1.439008287904038,,,
922234570,0,-0.3904069758579928,-0.2664954653762615,-0.8222814806484585,,,
922234570,37918008,0.0042709316199342,0.5272573878611716,-0.1538558533637907,,,
802995358,364549,138.52678194658222,137.64878673402663,99.89614910600744,,2.0,
50050000,0,144.8122169630933,,27.801772881313653,,4.0,
258536359,0,,7.824491653509533,-0.2394311455412743,90.07866178582584,3.0,2017-09-06
258536359,0,8.95987381572187,,89.96233371268178,0.9800592136797556,4.0,2017-05-06
1052705666,0,31.0054903177996,30.832731840552757,23.52885290071472,,2.0,
1052705666,0,100.59266163044563,101.63620371689132,75.55854554878688,,2.0,
1052705666,0,101.02550735725612,100.61224992591724,76.80155698076318,,2.0,
706716735,0,9.437098950334844,,99.76519095806992,,4.0,
161257613,0,4498.059641874303,,90.56313848125409,,4.0,
161257613,0,1499.0964216821474,1501.961157752687,31.560287612239375,,2.0,
161257613,0,1502.0459843068386,1501.9381759638031,30.48560611051789,,2.0,
161257613,57000856,501.790125524001,499.7535835325365,9.10820828816802,,2.0,
161257613,0,1500.6646348650052,1500.8461095941498,29.703618046683708,,2.0,
161257613,57000856,500.7795297713926,,10.165307444666734,,4.0,
161257613,0,3000.7969920393134,3001.22620091604,60.46729660420301,,,
161257613,57012548,1001.9867566953476,999.694972484044,22.32679050572252,,,
161257613,57000856,500.4661035602901,498.8675139000857,8.729303550149973,,,
161257613,0,500.2224181497606,500.8156645521496,10.732447859522376,,,
625788457,0,398.6986551842549,398.5057433442452,79.46340857255399,,2.0,
640967317,0,,925.448695695721,-0.2100952139055969,93.09762816086464,3.0,2017-11-21
860825525,0,44.85473445423055,44.29101478850868,47.198579517533766,,2.0,
860825525,0,55.25910883546224,54.047529732925845,55.66112719232631,,2.0,
860825525,0,55.10086283176318,,54.084860138924014,,4.0,
207431290,25491942,500.3646314035069,500.51417437560775,98.48342344908504,,2.0,
207431290,25491942,501.7158558271191,,100.28703281829384,,4.0,
207431290,25491942,500.7521088695218,498.8873079433455,98.96733668153904,,2.0,
578970267,563946,2500.254781218108,2501.2854613555323,50.89239847028808,,2.0,
578970267,0,4500.270378258785,2.072185112647213,90.5962832574197,-0.6421778009052987,4.0,2016-12-05
578970267,0,-0.1623870593405933,4499.922113740013,0.7159817237419,90.645160485866,3.0,2016-04-05
578970267,0,2500.7248702676784,2502.007982814707,49.63552727866253,,2.0,
979812063,0,986.6261743893632,985.549659437697,99.00524862759409,,2.0,
979812063,0,6.724320789908985,7.234125435219886,0.9185528103952728,,2.0,
979812063,0,6.749829729452148,8.435843443923957,-0.9639996153127112,,2.0,
979812063,0,984.4028046553012,985.63111712518,100.19071768136683,,2.0,
545755580,0,1002.1283823416228,,99.2231798273429,-0.754884112197082,4.0,2016-11-09
545755580,0,,161.12433441679676,-0.1699943697131727,14.36808723299707,3.0,2016-04-09
545755580,0,259.2924737992023,259.82137508790254,25.221868036245453,,2.0,
545755580,0,,128.19755144374332,-1.0763439109635666,13.960441789900058,3.0,2016-10-09
545755580,0,,118.87440451207328,0.1918218853318448,11.042778552749851,3.0,2016-12-09
545755580,0,,124.40413960831764,0.4725341847670227,11.993432569587364,3.0,2016-01-09
545755580,0,,159.07087258062603,-1.890218102648757,16.359978978223726,3.0,2016-11-09
545755580,0,,305.6950156219352,0.400376095010213,29.216858492579437,3.0,2016-11-09
300084291,0,1.4437599869532571,0.2233105474896543,1.275392914310023,,2.0,
300084291,0,50.32760202081407,48.82183495939227,50.79150768677612,,2.0,
300084291,0,49.53833262391845,49.79787050631985,47.57244545823684,,2.0,
300084291,0,49.0192128108113,49.40037453270193,50.11028083328613,,2.0,
1066953874,0,99.01488368375868,99.7637977484209,99.85457787674636,99.18207177638548,,
599744816,0,250.5749650229084,251.7026168252553,24.815280287364352,,2.0,
599744816,0,748.9113854214517,750.8917433357833,75.15112440154047,,2.0,
599744816,0,751.6940909623135,749.8085320558176,74.97938259409098,73.61123766476733,,
801579375,0,118.76843963528346,120.8048287295566,60.52796494071143,,2.0,
801579375,0,119.611577056117,120.42806843482664,61.839650031204926,,2.0,
801579375,0,80.49844595151403,79.27389767453052,40.64129662879721,,2.0,
801579375,0,119.52698050795154,118.01689724514792,58.20056641454171,,,
801579375,0,81.70679681270055,79.36388593289233,39.86356328191831,,,
545054487,44832334,,40.544563707118186,0.3316176593791205,-0.7025667567240842,3.0,2016-11-03
545054487,0,61.70967442058736,62.83267558829005,12.024551608737244,,2.0,
545054487,44826005,,58.92297599407201,0.3444669097232715,1.2635246763458334,3.0,2016-08-03
545054487,44826005,60.23277668033331,58.729609106856905,8.747677108853452,,2.0,
545054487,0,26.635503806027884,27.15449520847157,5.7044576021665545,,2.0,
545054487,15979924,28.52278146759473,26.655587394353223,5.531280984575679,,2.0,
545054487,44832334,40.27828716654668,39.49027718087662,7.318508578594591,,2.0,
545054487,0,337.6314670860584,335.8137072815468,59.7359470740473,,2.0,
1005340122,319429,449.9623696175266,,89.24542036356763,,4.0,
1005340122,319429,449.7766926101852,449.82703383005696,89.5064677003657,,2.0,
1005340122,0,47.54702014595111,49.84256071707367,9.19785898041497,,2.0,
1005340122,319429,,449.38054455001645,0.9787599738123184,1.1553490334012082,3.0,2017-04-07
808312400,0,,49.50131994657645,-0.3928078872871515,-0.417577043506442,3.0,2016-12-26
1037273574,0,50.4028765082246,48.59417929802838,51.50366503868661,50.07801325632214,,
1037273574,0,50.05466626157324,49.94467001870199,48.19835243558077,49.74257808032365,,
600866529,0,0.181377600902822,,19.66829486451918,,4.0,
271432377,156700,3000.668147390459,,100.13172717677782,,4.0,
383954073,0,49.412031680096334,49.14755596810779,96.98704282390116,,2.0,
383954073,0,-1.1502436730376924,-0.0345785970609748,0.9597961991056608,,2.0,
74158016,0,497.9676254381443,499.70415647601806,98.4794564248602,,2.0,
74158016,0,499.63038560495966,499.7508259083767,101.00729459204588,,2.0,
74158016,0,499.5771085217081,501.3171186789265,101.25014316395034,,,
1184047865,0,40.78669874600091,39.32196141071736,19.79761675920627,,2.0,
1184047865,0,40.14636162748881,40.55197958385921,21.161001426088344,,2.0,
1184047865,0,9.221749048162884,10.076655894226556,3.490751268433254,,2.0,
1184047865,0,60.52352708424514,59.49734655479043,28.512290713034236,,2.0,
1184047865,255508,47.65648354075976,48.31705139304061,24.749605925331235,,2.0,
458844075,0,161.0813600514707,159.94963267532208,80.60569733039729,,2.0,
458844075,0,39.43597295871105,39.79732343344947,21.35207852550956,,2.0,
1048596086,0,99.1544427773731,98.73770628781642,100.87077683560886,,2.0,
438874302,0,100.81587800305802,99.87181493434689,99.71806784473476,,2.0,
438874302,0,,102.26088295279506,-1.2889261285414748,-0.0559148606856194,3.0,2017-06-01
1008522734,0,10.041110347994715,11.15568229732244,100.317759471822,99.2034730725725,,
913345620,0,51.51187793701028,,51.51993516546956,,4.0,
913345620,0,51.44470487234953,,49.51231728878852,,4.0,
935700598,0,989.92890957065,989.7965513508846,97.82129483359688,99.52028002808557,,
1056867212,0,235.6855313698624,235.07843368552412,91.11930884647718,,2.0,
553137259,0,1001.01583183216,1000.5424873054176,99.48532002634036,100.45547469872967,,
312782663,1645278,198.828484661538,199.0518892732009,100.25349133869008,,2.0,
615971298,0,,5.34719121465998,0.9560678852252272,,3.0,2017-01-02
615971298,0,10.842721591271742,10.380576644748531,100.64585474781136,99.71563587889146,,
615971298,0,,4.355883185311828,1.2855387446309037,,3.0,2017-05-02
558394451,0,8.293336352078462,9.171507266894912,88.94182201223988,,2.0,
461252943,0,998.385903169757,1000.2576612757686,49.30884553772284,,2.0,
487563039,0,4.165400970666896,-1.1115427743391424,50.82037327100594,-0.9172430327043256,4.0,2016-12-07
487563039,0,3.3681040309204224,-0.8881232001307816,51.971371843997794,1.4934439392955778,4.0,2016-09-07
487563039,0,-0.6281231363182952,12.184846167520671,-0.8241500514276494,99.63799476849096,3.0,2016-03-07
254014213,0,2998.4483831406446,3001.5724568965243,100.30978686097812,,2.0,
254014213,0,2.279129461477628,1.5372505680568875,0.1144393335896276,,2.0,
254014213,0,2997.4314998110235,2998.8566884242787,99.22496095597242,,2.0,
954546014,0,30.29902311688471,29.700647988527567,60.69616158082776,,2.0,
954546014,0,31.691079640387738,27.60518276224756,59.44072742531908,,2.0,
954546014,0,19.507019626496007,20.260968895322332,41.44750660423886,,2.0,
860642770,0,996.3922805979544,999.8655010370773,99.12371653294916,,2.0,
797678026,0,3.978983406187408,4.604181483766647,48.62004655523885,47.11344504773732,,
198892887,0,195.49345403759588,197.02574379139443,98.48252893536574,,2.0,
198892887,0,198.1215604672957,197.79383429958045,99.978520248588,,2.0,
198892887,0,0.5315021170808865,3.817232938919366,0.0568736758199863,,2.0,
205493943,0,49.76449407613935,48.589429824738986,99.6784652864939,,2.0,
205493943,0,50.47811357119719,50.483768533106016,101.73620858780347,,2.0,
592001734,0,59.15878736985225,56.32593713612366,35.81175900079364,,2.0,
592001734,0,20.61973074479298,19.543459011489773,13.772889048145409,,2.0,
592001734,0,30.1694502482064,29.74246720203069,16.800429022684895,,2.0,
592001734,0,42.17542662829781,43.61596143602334,25.83135017762289,,2.0,
592001734,0,15.362427186175468,13.281431152970535,8.925827743108803,,2.0,
653815710,1044257,43.82669696653109,44.07739400274041,86.412102798074,,2.0,
653815710,1044257,43.752574021815285,,87.49638604847502,,4.0,
653815710,1044257,45.35567991091617,42.23180877140394,88.53376392831302,,2.0,
653815710,1529491,5.498861332127115,7.674722856226959,10.693365615013487,,2.0,
1009593411,0,39.55378718681135,40.212380497126,79.84652694002125,,2.0,
1009593411,0,39.57399511175767,40.22779467698443,78.64322793110874,,2.0,
1009593411,0,11.285804912463105,8.276760312034428,19.70650186606824,,2.0,
214385717,0,-1.5003123326647556,,-0.512702361999617,,4.0,
214385717,0,0.2229557153377098,,-0.1531707975302233,,4.0,
214385717,0,508.8334450025257,511.8254770324437,49.2580971562232,,2.0,
63165459,0,10000.162177782528,10000.650712594625,97.64675849012345,,2.0,
789576721,0,200.64870986812883,199.66334293125615,100.35270298369016,,2.0,
104274545,0,996.895025186286,998.4353925227324,99.32997739224238,,2.0,
104274545,45791281,996.9967731218323,998.2902584909656,99.72218579590567,100.23435030999777,,
104274545,0,2.837535279066288,0.9181478403091314,0.9419145766380824,,2.0,
1061922963,0,98.35401659946729,100.47501742978471,100.7913325304214,,2.0,
693178549,0,300.891889654307,299.7287133972183,99.54407737084551,,2.0,
52052477,0,79.77090571573515,79.26804621322664,78.31542294963903,,2.0,
52052477,0,18.70156391079688,20.94387045705369,19.77342003141229,,2.0,
742028831,0,-0.5062838030927721,1.1490772661091548,1.681351105378008,,2.0,
742028831,0,108.09466666990764,106.5457034280336,99.30544615577377,,2.0,
742028831,0,0.92600015720408,2.6074983742961564,2.3056639891505064,,2.0,
121962834,0,99.49310794213388,100.08049590595007,100.93494060165456,99.77362844426423,,
438009282,0,69.28815566313637,69.750693998703,99.66137354116285,,2.0,
438009282,0,68.92194205443012,,98.92882969744034,,4.0,
844101127,0,49.441891020361005,,49.58578295496892,,4.0,
12914253,0,148.9000086798113,,31.46383018266131,,4.0,
415272120,10985680,1000.8660310327388,,32.98333878058155,0.781346521600332,4.0,2016-05-25
415272120,45880521,5056.320202745482,5056.213210727013,100.57676923208432,,2.0,
415272120,1068814,2000.185222408192,,66.49329862330859,0.3910564497007344,4.0,2016-10-25
415272120,33972044,,5000.761813138824,1.1646644748658683,100.83581870905203,3.0,2016-09-25
380934662,0,45000.43737609127,45000.97280753148,90.11255949401702,,2.0,
380934662,0,44998.70814882986,45000.79855065577,90.59047633110836,,2.0,
380934662,0,5000.418292533052,4999.751215280607,9.680195019763891,,2.0,
746059877,0,1.934292918367644,,7.235563119817653,,4.0,
157677950,0,5.966559865555584,400.6250673191603,59.07778591365113,40.47816789427978,1.0,2016-12-19
157677950,0,5.209971710601255,0.1930759220379411,39.92990781139553,-0.869838847821176,4.0,2016-06-19
157677950,432662,0.6326868588583375,599.0122739778428,0.5580867134663441,58.95958377285753,3.0,2016-02-19
435454366,0,124.87703887820072,126.75152626001643,25.16770817013122,,2.0,
435454366,0,375.4442460821854,375.30937993925903,75.46130742943275,,2.0,
1029637548,0,60.356184078139286,59.94779729720393,20.113353762234,,2.0,
1029637548,0,120.60791445331672,,40.86625380077426,,4.0,
1029637548,0,120.72473217205976,119.84543167343394,41.34867658999268,,2.0,
1029637548,0,120.28880576500414,119.68134577934325,40.60086563636503,,2.0,
514553066,0,49.376685497983104,0.4847077466464231,51.5162654222402,0.1501749963782976,4.0,2016-03-04
514553066,0,0.5740944294646301,49.55129271272461,0.2905796141278664,47.87788829908114,3.0,2016-07-04
557080949,0,31.57169796911457,,31.71386524401989,,4.0,
472376690,0,178.93922949215943,178.8817171401627,49.93870034115336,,2.0,
363842702,0,538.9874489429666,540.8790412378926,91.27791861281791,,2.0,
363842702,0,539.3733347131391,539.4887844233217,90.47372301419178,,2.0,
363842702,0,59.98998598144031,58.98767887224732,10.43324372242817,,2.0,
282006810,441927,2.341688310404673,3.609250062743455,2.525161371791566,,2.0,
282006810,441927,2.850913789506273,,0.9943322050015062,,4.0,
282006810,0,81.00429350642375,80.14411263181623,81.91367967853158,,2.0,
282006810,16667001,0.8579735382530629,2.243729209784171,0.996039738371421,,2.0,
282006810,14066464,15.979456378565516,13.42717512180658,13.569934453981771,,2.0,
282006810,0,80.64121196770857,80.78706125176498,78.65407960148121,,2.0,
1085982260,0,1000.4192710131136,1002.6052037697788,100.73892100652746,99.78855810716406,,
268587941,0,49.06733106634479,1.905000009511955,100.72546795350696,-0.9441552072101376,4.0,2016-12-13
268587941,0,0.7894713806622822,51.249589722114486,-0.5547044107259225,99.3265453052451,3.0,2016-07-13
186538560,0,0.5593324441396388,2.040007266034647,-0.438881629889244,,2.0,
186538560,0,497.44089487533387,496.9209886696784,100.26148708282828,,2.0,
518382911,0,270.63372041486406,,90.1954627365255,,4.0,
518382911,0,298.83053237140774,299.2894201171844,99.9201893016266,,2.0,
518382911,0,,147.08610978081467,0.0519157392191547,,3.0,2017-02-18
597286220,0,50.71260638884392,,50.128367884283634,,4.0,
597286220,0,100.26047853021794,98.53428498766792,98.81934649837864,,,
599400533,0,49.80760401702773,50.46072228522132,11.043812332296426,,2.0,
599400533,0,450.5088055271684,450.6085471720996,92.47191298706402,,2.0,
296143143,9111444,100.87279663674389,99.52639055998668,99.07866801552336,,2.0,
200848033,0,499.1408884906353,500.8182735485044,49.555557953910615,47.96740848608249,,
200848033,0,500.8016421852445,501.5099656155599,49.97070940129357,,2.0,
680070349,0,,599.518224717593,-0.510370295507009,38.40361093296397,3.0,2017-01-28
1183268452,0,26.36479983611075,23.723946069329628,48.93086231529615,,,
1183268452,0,26.427472891912256,24.89902923367019,51.25492934020639,,,
717625186,558425,93.88283579390809,95.61550240417778,94.90009052040924,,2.0,
717625186,0,4.9014031394215465,5.425503304693167,5.231427829996373,,2.0,
717625186,558425,93.89670173936403,829.38111208032,96.7774081603716,98.63458109195996,1.0,
1046299329,1750590,14.385075704724724,,29.15542088036439,,4.0,
1046299329,0,34.369001898955034,33.98457489010242,64.07781030431973,,2.0,
1046299329,0,16.98810207744035,15.171959661833515,34.80977586790622,,2.0,
1046299329,0,1.2016779457637627,,4.520061089840901,,4.0,
1088344129,0,2300.214361944364,2300.010222813009,45.95305947877478,,2.0,
1088344129,0,40.9769805231778,,0.8679733728480103,,4.0,
994377140,0,269.338121027617,269.0380042483556,89.95822468635261,,2.0,
994377140,0,269.3880869441047,269.13368269152494,91.68536152152063,,2.0,
994377140,0,30.92164749168909,29.47012047623148,10.885853319914588,,2.0,
1014850223,0,299.2089241763372,,30.709342550474556,,4.0,
581100255,0,70.33801783971354,69.9343581634191,48.28988924841338,,2.0,
581100255,0,9.374390867580347,9.0448620088797,7.018545800843293,,2.0,
581100255,54317359,41.139417640584,42.29243455941661,29.18846385400972,,2.0,
581100255,0,14.071827096482478,13.244449516950176,11.205436276738707,,2.0,
