entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST
1126703284,10.0,65,2,0.0,0.0,0.0,,2015.0,2016/11/15,2.0
1126703284,10.0,65,2,0.0,0.0,0.0,,2017.0,2018/6/19,22.0
1126703284,10.0,65,2,0.0,0.0,0.0,,2018.0,2019/10/17,22.0
127954430,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/10/27,29.0
127954430,10.0,93,0,0.0,0.0,0.0,,2016.0,2017/1/5,29.0
127954430,10.0,93,0,0.0,0.0,0.0,,2015.0,2016/2/3,29.0
127954430,10.0,93,0,0.0,0.0,0.0,,2014.0,2015/12/5,29.0
127954430,10.0,93,0,0.0,0.0,0.0,,2018.0,2019/2/14,29.0
402194273,10.0,5,4,10.0,0.0,0.0,,2014.0,2015/9/30,2.0
402194273,10.0,5,4,10.0,0.0,0.0,,2015.0,2016/1/14,2.0
402194273,10.0,5,4,10.0,0.0,0.0,,2016.0,2017/8/9,22.0
402194273,10.0,5,4,10.0,0.0,0.0,,2017.0,2018/7/17,22.0
402194273,10.0,5,4,10.0,0.0,0.0,,2013.0,2015/2/28,2.0
402194273,10.0,5,4,10.0,0.0,0.0,,2018.0,2019/6/22,22.0
341127583,10.0,18,7,0.0,0.0,0.0,,2018.0,2019/11/8,14.0
39148313,10.0,0,5,200.0,0.0,0.0,,2014.0,2015/2/13,2.0
39148313,10.0,0,5,200.0,0.0,0.0,,2016.0,2017/9/20,2.0
39148313,10.0,0,5,200.0,0.0,0.0,,2015.0,2016/11/15,2.0
39148313,10.0,0,5,200.0,0.0,0.0,,2013.0,2014/2/28,2.0
39148313,10.0,0,5,200.0,0.0,0.0,,2017.0,2018/6/5,22.0
39148313,10.0,0,5,200.0,0.0,0.0,,2018.0,2019/7/29,22.0
743262012,10.0,38,9,0.0,0.0,0.0,,2015.0,2016/11/18,2.0
743262012,10.0,38,9,0.0,0.0,0.0,,2014.0,2015/5/9,2.0
743262012,10.0,38,9,0.0,0.0,0.0,,2013.0,2015/2/9,2.0
743262012,10.0,38,9,0.0,0.0,0.0,,2016.0,2017/1/20,2.0
743262012,10.0,38,9,0.0,0.0,0.0,,2017.0,2018/4/9,22.0
743262012,10.0,38,9,0.0,0.0,0.0,,2018.0,2019/12/16,22.0
106391442,10.0,5,17,20.0,0.0,0.0,,2013.0,2015/6/21,2.0
106391442,10.0,5,17,20.0,0.0,0.0,,2017.0,2018/5/20,22.0
106391442,10.0,5,17,20.0,0.0,0.0,,2016.0,2017/3/20,2.0
106391442,10.0,5,17,20.0,0.0,0.0,,2014.0,2015/1/13,2.0
106391442,10.0,5,17,20.0,0.0,0.0,,2015.0,2016/8/25,2.0
106391442,10.0,5,17,20.0,0.0,0.0,,2018.0,2019/11/22,2.0
547842183,10.0,7,11,0.0,0.0,0.0,,2017.0,,22.0
547842183,10.0,7,11,0.0,0.0,0.0,,2014.0,,22.0
547842183,10.0,7,11,0.0,0.0,0.0,,2015.0,,22.0
547842183,10.0,7,11,0.0,0.0,0.0,,2016.0,,22.0
1055270508,10.0,65,8,0.0,0.0,0.0,,2015.0,2016/2/20,2.0
1055270508,10.0,65,8,0.0,0.0,0.0,,2013.0,2014/10/8,2.0
1055270508,10.0,65,8,0.0,0.0,0.0,,2014.0,2015/5/20,2.0
1055270508,10.0,65,8,0.0,0.0,0.0,,2016.0,2017/1/24,22.0
1055270508,10.0,65,8,0.0,0.0,0.0,,2017.0,2019/10/18,24.0
1055270508,10.0,65,8,0.0,0.0,0.0,,2018.0,2019/11/18,24.0
519026759,10.0,5,10,0.0,0.0,0.0,,2014.0,2015/12/11,2.0
519026759,10.0,5,10,0.0,0.0,0.0,,2015.0,2016/6/19,2.0
519026759,10.0,5,10,0.0,0.0,0.0,,2017.0,2018/5/22,22.0
519026759,10.0,5,10,0.0,0.0,0.0,,2016.0,2017/2/21,22.0
519026759,10.0,5,10,0.0,0.0,0.0,,2018.0,2019/12/29,22.0
767375501,10.0,43,9,0.0,0.0,0.0,,2014.0,2015/4/15,2.0
767375501,10.0,43,9,0.0,0.0,0.0,,2015.0,2016/6/27,2.0
767375501,10.0,43,9,0.0,0.0,0.0,,2016.0,2017/6/15,26.0
767375501,10.0,43,9,0.0,0.0,0.0,,2017.0,2018/3/4,26.0
767375501,10.0,43,9,0.0,0.0,0.0,,2013.0,2014/9/9,2.0
767375501,10.0,43,9,0.0,0.0,0.0,,2018.0,2019/6/17,26.0
277832256,10.0,27,5,0.0,3.6,0.0,,2014.0,2015/5/16,2.0
277832256,10.0,27,5,0.0,3.6,0.0,,2017.0,,22.0
277832256,10.0,27,5,0.0,3.6,0.0,,2013.0,2014/8/8,2.0
277832256,10.0,27,5,0.0,3.6,0.0,,2015.0,2016/5/26,2.0
277832256,10.0,27,5,0.0,3.6,0.0,,2016.0,,22.0
277832256,10.0,27,5,0.0,3.6,0.0,,2018.0,2019/12/2,22.0
653469865,10.0,7,17,0.0,0.0,0.0,,2017.0,2018/1/28,22.0
653469865,10.0,7,17,0.0,0.0,0.0,,2016.0,2017/2/20,2.0
653469865,10.0,7,17,0.0,0.0,0.0,,2015.0,2016/6/22,2.0
653469865,10.0,7,17,0.0,0.0,0.0,,2018.0,2019/8/22,22.0
745790838,10.0,0,2,50.0,0.0,0.0,,2016.0,2017/12/20,2.0
745790838,10.0,0,2,50.0,0.0,0.0,,2014.0,2015/5/9,2.0
745790838,10.0,0,2,50.0,0.0,0.0,,2017.0,2018/2/17,22.0
745790838,10.0,0,2,50.0,0.0,0.0,,2015.0,2016/9/21,2.0
745790838,10.0,0,2,50.0,0.0,0.0,,2013.0,2014/11/17,22.0
745790838,10.0,0,2,50.0,0.0,0.0,,2018.0,2019/5/18,22.0
503390571,10.0,5,2,50.0,3.6,1.0,,2017.0,2018/7/1,16.0
503390571,10.0,5,2,50.0,3.6,1.0,,2014.0,2015/12/22,2.0
503390571,10.0,5,2,50.0,3.6,1.0,,2016.0,2017/5/20,11.0
503390571,10.0,5,2,50.0,3.6,1.0,,2013.0,2014/2/19,2.0
503390571,10.0,5,2,50.0,3.6,1.0,,2015.0,2016/12/22,2.0
503390571,10.0,5,2,50.0,3.6,1.0,,2018.0,2019/7/10,16.0
552098663,10.0,30,9,0.0,0.0,0.0,,2016.0,,22.0
552098663,10.0,30,9,0.0,0.0,0.0,,2018.0,2019/6/21,22.0
552098663,10.0,30,9,0.0,0.0,0.0,,2017.0,2018/11/13,22.0
2676966,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/12/23,2.0
2676966,10.0,5,11,0.0,0.0,0.0,,2016.0,2017/4/20,2.0
2676966,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/5/31,22.0
2676966,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/3/23,22.0
44485709,15.0,7,17,50.0,0.0,0.0,,2016.0,2017/8/20,29.0
44485709,15.0,7,17,50.0,0.0,0.0,,2013.0,2014/4/26,3.0
44485709,15.0,7,17,50.0,0.0,0.0,,2014.0,2015/4/18,3.0
44485709,15.0,7,17,50.0,0.0,0.0,,2015.0,2016/10/23,3.0
44485709,15.0,7,17,50.0,0.0,0.0,,2017.0,2018/8/23,22.0
44485709,15.0,7,17,50.0,0.0,0.0,,2018.0,2019/6/2,2.0
541082305,10.0,7,4,0.0,0.0,0.0,,2016.0,2017/12/20,22.0
541082305,10.0,7,4,0.0,0.0,0.0,,2017.0,2018/10/25,22.0
541082305,10.0,7,4,0.0,0.0,0.0,,2014.0,2015/11/4,22.0
541082305,10.0,7,4,0.0,0.0,0.0,,2015.0,2016/9/19,22.0
541082305,10.0,7,4,0.0,0.0,0.0,,2018.0,2019/5/27,22.0
401804055,10.0,45,17,0.0,3.6,0.0,,2016.0,2017/6/30,22.0
401804055,10.0,45,17,0.0,3.6,0.0,,2017.0,2018/12/29,22.0
401804055,10.0,45,17,0.0,3.6,0.0,,2013.0,2014/4/14,2.0
401804055,10.0,45,17,0.0,3.6,0.0,,2014.0,2015/9/11,2.0
401804055,10.0,45,17,0.0,3.6,0.0,,2015.0,2016/6/23,2.0
401804055,10.0,45,17,0.0,3.6,0.0,,2018.0,2019/11/9,22.0
115557824,10.0,5,5,100.0,0.0,0.0,,2015.0,2016/5/4,2.0
115557824,10.0,5,5,100.0,0.0,0.0,,2017.0,2018/4/21,22.0
115557824,10.0,5,5,100.0,0.0,0.0,,2013.0,2015/9/27,2.0
115557824,10.0,5,5,100.0,0.0,0.0,,2016.0,2017/4/20,2.0
115557824,10.0,5,5,100.0,0.0,0.0,,2014.0,2015/9/27,2.0
115557824,10.0,5,5,100.0,0.0,0.0,,2018.0,2019/4/26,22.0
213480715,10.0,5,12,0.0,0.0,0.0,,2017.0,,22.0
213480715,10.0,5,12,0.0,0.0,0.0,,2018.0,2019/4/22,22.0
736979586,10.0,65,14,0.0,0.0,0.0,,2017.0,2018/5/26,22.0
736979586,10.0,65,14,0.0,0.0,0.0,,2015.0,2016/10/27,2.0
736979586,10.0,65,14,0.0,0.0,0.0,,2016.0,2017/6/29,22.0
736979586,10.0,65,14,0.0,0.0,0.0,,2013.0,2015/3/27,2.0
736979586,10.0,65,14,0.0,0.0,0.0,,2014.0,2015/6/27,2.0
736979586,10.0,65,14,0.0,0.0,0.0,,2018.0,2019/12/22,22.0
381314202,15.0,5,2,50.0,0.0,0.0,,2014.0,2015/6/6,2.0
381314202,15.0,5,2,50.0,0.0,0.0,,2017.0,2018/1/6,22.0
381314202,15.0,5,2,50.0,0.0,0.0,,2013.0,2015/12/6,2.0
381314202,15.0,5,2,50.0,0.0,0.0,,2015.0,2016/10/22,2.0
381314202,15.0,5,2,50.0,0.0,0.0,,2016.0,2017/12/20,2.0
381314202,15.0,5,2,50.0,0.0,0.0,,2018.0,2019/7/26,22.0
619266132,10.0,5,2,0.0,0.4,0.0,,2016.0,2017/9/20,2.0
619266132,10.0,5,2,0.0,0.4,0.0,,2015.0,2016/8/7,2.0
619266132,10.0,5,2,0.0,0.4,0.0,,2017.0,2018/6/13,22.0
619266132,10.0,5,2,0.0,0.4,0.0,,2014.0,2015/12/12,2.0
619266132,10.0,5,2,0.0,0.4,0.0,,2018.0,2019/1/27,22.0
173728047,10.0,7,5,0.0,0.0,0.0,,2015.0,2016/7/18,2.0
173728047,10.0,7,5,0.0,0.0,0.0,,2016.0,,24.0
752968076,10.0,7,6,0.0,0.0,0.0,,2017.0,2018/10/4,22.0
752968076,10.0,7,6,0.0,0.0,0.0,,2018.0,2019/11/3,22.0
608138584,10.0,0,12,0.0,0.4,0.0,,2014.0,2015/10/19,2.0
608138584,10.0,0,12,0.0,0.4,0.0,,2017.0,2018/1/9,22.0
608138584,10.0,0,12,0.0,0.4,0.0,,2015.0,2016/1/24,2.0
608138584,10.0,0,12,0.0,0.4,0.0,,2016.0,2017/9/20,2.0
608138584,10.0,0,12,0.0,0.4,0.0,,2018.0,2019/5/24,2.0
750171129,10.0,7,5,0.0,0.0,0.0,,2015.0,2016/9/23,3.0
750171129,10.0,7,5,0.0,0.0,0.0,,2016.0,2017/9/20,2.0
750171129,10.0,7,5,0.0,0.0,0.0,,2017.0,2018/1/23,22.0
750171129,10.0,7,5,0.0,0.0,0.0,,2018.0,2019/11/19,2.0
384648638,10.0,7,8,0.0,0.0,0.0,,2017.0,2018/8/8,22.0
384648638,10.0,7,8,0.0,0.0,0.0,,2018.0,2019/10/1,22.0
951479871,10.0,5,10,5000.0,0.0,0.0,,2013.0,2015/5/9,2.0
951479871,10.0,5,10,5000.0,0.0,0.0,,2014.0,2015/12/11,2.0
951479871,10.0,5,10,5000.0,0.0,0.0,,2016.0,2017/9/20,2.0
951479871,10.0,5,10,5000.0,0.0,0.0,,2017.0,2018/3/30,26.0
951479871,10.0,5,10,5000.0,0.0,0.0,,2015.0,2016/5/31,2.0
951479871,10.0,5,10,5000.0,0.0,0.0,,2018.0,2019/6/29,26.0
704025503,10.0,76,12,77.0,0.0,0.0,,2016.0,2017/4/20,2.0
704025503,10.0,76,12,77.0,0.0,0.0,,2015.0,2016/9/27,2.0
704025503,10.0,76,12,77.0,0.0,0.0,,2014.0,2015/11/26,2.0
704025503,10.0,76,12,77.0,0.0,0.0,,2013.0,2015/6/25,2.0
704025503,10.0,76,12,77.0,0.0,0.0,,2017.0,2018/1/6,22.0
704025503,10.0,76,12,77.0,0.0,0.0,,2018.0,2019/3/20,22.0
718850017,10.0,7,11,0.0,0.0,0.0,,2015.0,2018/2/8,22.0
718850017,10.0,7,11,0.0,0.0,0.0,,2016.0,2018/12/8,22.0
718850017,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/3/8,22.0
718850017,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/3/7,2.0
405913588,10.0,7,11,0.0,0.0,0.0,,2016.0,2017/12/10,22.0
405913588,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/5/9,22.0
405913588,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/5/18,2.0
13748801,10.0,5,2,100.0,0.0,0.0,,2017.0,2018/7/12,22.0
13748801,10.0,5,2,100.0,0.0,0.0,,2016.0,2017/9/19,22.0
13748801,10.0,5,2,100.0,0.0,0.0,,2014.0,2015/8/28,2.0
13748801,10.0,5,2,100.0,0.0,0.0,,2015.0,2016/3/17,2.0
13748801,10.0,5,2,100.0,0.0,0.0,,2013.0,2015/2/9,2.0
13748801,10.0,5,2,100.0,0.0,0.0,,2018.0,2019/1/22,2.0
733433080,10.0,7,5,100.0,0.0,0.0,,2014.0,2015/7/20,2.0
733433080,10.0,7,5,100.0,0.0,0.0,,2013.0,2014/7/20,2.0
733433080,10.0,7,5,100.0,0.0,0.0,,2015.0,2016/3/4,2.0
733433080,10.0,7,5,100.0,0.0,0.0,,2017.0,2018/6/28,22.0
733433080,10.0,7,5,100.0,0.0,0.0,,2016.0,2017/4/18,22.0
733433080,10.0,7,5,100.0,0.0,0.0,,2018.0,2019/10/2,2.0
341861089,10.0,7,19,0.0,0.0,0.0,,2017.0,2018/8/13,22.0
341861089,10.0,7,19,0.0,0.0,0.0,,2018.0,2019/8/17,22.0
1161049216,10.0,93,0,0.0,0.0,0.0,,2017.0,,29.0
1161049216,10.0,93,0,0.0,0.0,0.0,,2014.0,,29.0
1161049216,10.0,93,0,0.0,0.0,0.0,,2015.0,,29.0
1161049216,10.0,93,0,0.0,0.0,0.0,,2016.0,,29.0
1161049216,10.0,93,0,0.0,0.0,0.0,,2018.0,2019/4/25,29.0
751671258,10.0,7,17,10.0,0.0,0.0,,2014.0,2015/10/25,2.0
751671258,10.0,7,17,10.0,0.0,0.0,,2013.0,2015/10/25,2.0
751671258,10.0,7,17,10.0,0.0,0.0,,2015.0,2016/6/27,2.0
751671258,10.0,7,17,10.0,0.0,0.0,,2016.0,2017/9/20,2.0
751671258,10.0,7,17,10.0,0.0,0.0,,2017.0,2018/2/18,22.0
751671258,10.0,7,17,10.0,0.0,0.0,,2018.0,2019/8/30,22.0
160269670,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/11/10,22.0
160269670,10.0,7,11,0.0,0.0,0.0,,2016.0,2017/12/23,22.0
160269670,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/3/18,2.0
289473615,10.0,7,14,0.0,0.0,0.0,,2015.0,2016/9/28,2.0
289473615,10.0,7,14,0.0,0.0,0.0,,2016.0,,22.0
289473615,10.0,7,14,0.0,0.0,0.0,,2014.0,2015/3/21,2.0
289473615,10.0,7,14,0.0,0.0,0.0,,2017.0,,22.0
289473615,10.0,7,14,0.0,0.0,0.0,,2018.0,2019/9/12,22.0
1068933732,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/11/20,2.0
1068933732,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/9/22,22.0
1068933732,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/11/19,22.0
1068933732,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/6/27,22.0
465425447,10.0,65,17,3.0,0.0,0.0,,2015.0,2017/6/18,22.0
465425447,10.0,65,17,3.0,0.0,0.0,,2016.0,2017/8/18,22.0
465425447,10.0,65,17,3.0,0.0,0.0,,2017.0,2018/5/10,22.0
465425447,10.0,65,17,3.0,0.0,0.0,,2013.0,2015/12/30,2.0
465425447,10.0,65,17,3.0,0.0,0.0,,2014.0,2015/5/30,2.0
465425447,10.0,65,17,3.0,0.0,0.0,,2018.0,2019/10/25,22.0
501248598,10.0,27,5,0.0,0.6000000000000001,1.0,,2014.0,2016/4/26,2.0
501248598,10.0,27,5,0.0,0.6000000000000001,1.0,,2015.0,2016/1/26,2.0
501248598,10.0,27,5,0.0,0.6000000000000001,1.0,,2013.0,2016/9/26,2.0
951617316,16.0,65,19,10.0,3.6,0.0,,2016.0,2017/10/1,26.0
951617316,16.0,65,19,10.0,3.6,0.0,,2014.0,2015/5/20,2.0
951617316,16.0,65,19,10.0,3.6,0.0,,2013.0,2015/9/20,2.0
951617316,16.0,65,19,10.0,3.6,0.0,,2017.0,2018/4/20,26.0
951617316,16.0,65,19,10.0,3.6,0.0,,2015.0,2016/6/6,2.0
951617316,16.0,65,19,10.0,3.6,0.0,,2018.0,2019/8/18,26.0
512192700,10.0,7,2,0.0,0.0,0.0,,2014.0,2015/5/25,2.0
512192700,10.0,7,2,0.0,0.0,0.0,,2017.0,2018/9/15,22.0
512192700,10.0,7,2,0.0,0.0,0.0,,2016.0,2017/8/18,22.0
512192700,10.0,7,2,0.0,0.0,0.0,,2015.0,2016/5/26,22.0
512192700,10.0,7,2,0.0,0.0,0.0,,2018.0,2019/10/19,2.0
97341465,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/3/27,2.0
370154421,10.0,7,11,0.0,0.0,0.0,,2015.0,2017/5/27,22.0
370154421,10.0,7,11,0.0,0.0,0.0,,2016.0,2017/7/20,11.0
370154421,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/11/3,22.0
370154421,10.0,7,11,0.0,0.0,0.0,,2014.0,2017/5/27,24.0
370154421,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/11/28,22.0
329503003,10.0,5,11,0.0,0.0,0.0,,2014.0,2015/8/2,2.0
329503003,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/8/30,2.0
329503003,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/1/9,22.0
329503003,10.0,5,11,0.0,0.0,0.0,,2016.0,2017/12/11,22.0
329503003,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/7/19,2.0
396267526,10.0,7,12,0.0,0.6000000000000001,0.0,,2015.0,2016/7/3,22.0
396267526,10.0,7,12,0.0,0.6000000000000001,0.0,,2017.0,2018/3/26,22.0
396267526,10.0,7,12,0.0,0.6000000000000001,0.0,,2016.0,2017/10/18,22.0
396267526,10.0,7,12,0.0,0.6000000000000001,0.0,,2018.0,2019/7/16,22.0
637469812,10.0,93,0,20.0,0.0,0.0,,2017.0,,29.0
637469812,10.0,93,0,20.0,0.0,0.0,,2014.0,,29.0
637469812,10.0,93,0,20.0,0.0,0.0,,2015.0,,29.0
637469812,10.0,93,0,20.0,0.0,0.0,,2016.0,,29.0
1130731440,10.0,5,14,0.0,0.0,0.0,,2018.0,2019/6/3,22.0
279487814,10.0,7,4,50.0,0.0,0.0,,2014.0,2016/5/30,2.0
279487814,10.0,7,4,50.0,0.0,0.0,,2016.0,2017/12/28,24.0
279487814,10.0,7,4,50.0,0.0,0.0,,2015.0,2016/8/30,2.0
279487814,10.0,7,4,50.0,0.0,0.0,,2013.0,2016/4/30,2.0
279487814,10.0,7,4,50.0,0.0,0.0,,2017.0,2018/8/5,22.0
279487814,10.0,7,4,50.0,0.0,0.0,,2018.0,2019/2/27,24.0
936512747,10.0,5,0,0.0,0.0,0.0,,2017.0,2018/8/14,22.0
936512747,10.0,5,0,0.0,0.0,0.0,,2016.0,2017/3/12,22.0
936512747,10.0,5,0,0.0,0.0,0.0,,2018.0,2019/6/17,22.0
426536647,10.0,5,11,200.0,0.0,0.0,,2017.0,2018/9/17,22.0
426536647,10.0,5,11,200.0,0.0,0.0,,2014.0,2015/4/15,2.0
426536647,10.0,5,11,200.0,0.0,0.0,,2015.0,2016/12/23,2.0
426536647,10.0,5,11,200.0,0.0,0.0,,2013.0,2014/8/26,2.0
426536647,10.0,5,11,200.0,0.0,0.0,,2016.0,2017/8/25,22.0
426536647,10.0,5,11,200.0,0.0,0.0,,2018.0,2019/11/22,2.0
173029290,10.0,0,2,500.0,0.0,0.0,,2015.0,2016/10/17,2.0
173029290,10.0,0,2,500.0,0.0,0.0,,2016.0,2017/2/20,2.0
173029290,10.0,0,2,500.0,0.0,0.0,,2014.0,2015/2/28,2.0
173029290,10.0,0,2,500.0,0.0,0.0,,2017.0,2018/10/16,22.0
173029290,10.0,0,2,500.0,0.0,0.0,,2018.0,2019/12/25,22.0
18001700,10.0,5,5,50.0,0.0,0.0,,2013.0,2015/12/16,2.0
18001700,10.0,5,5,50.0,0.0,0.0,,2016.0,2017/4/20,2.0
18001700,10.0,5,5,50.0,0.0,0.0,,2015.0,2016/3/26,22.0
18001700,10.0,5,5,50.0,0.0,0.0,,2017.0,,23.0
18001700,10.0,5,5,50.0,0.0,0.0,,2014.0,2015/2/16,2.0
18001700,10.0,5,5,50.0,0.0,0.0,,2018.0,2019/4/13,22.0
533040954,10.0,5,4,50.0,0.6000000000000001,0.0,,2013.0,2014/5/29,2.0
533040954,10.0,5,4,50.0,0.6000000000000001,0.0,,2014.0,2015/2/25,2.0
533040954,10.0,5,4,50.0,0.6000000000000001,0.0,,2017.0,2018/7/20,22.0
533040954,10.0,5,4,50.0,0.6000000000000001,0.0,,2015.0,2016/1/25,2.0
533040954,10.0,5,4,50.0,0.6000000000000001,0.0,,2016.0,2017/1/20,2.0
533040954,10.0,5,4,50.0,0.6000000000000001,0.0,,2018.0,2019/9/21,22.0
443748034,10.0,7,4,0.0,0.0,0.0,,2017.0,2018/11/3,22.0
443748034,10.0,7,4,0.0,0.0,0.0,,2018.0,2019/3/25,2.0
1101163591,10.0,7,19,0.0,0.0,0.0,,2018.0,2019/5/31,26.0
316566918,10.0,7,5,0.0,0.0,0.0,,2017.0,2018/7/28,22.0
316566918,10.0,7,5,0.0,0.0,0.0,,2018.0,2019/10/9,22.0
662316493,10.0,5,2,100.0,0.6000000000000001,0.0,,2015.0,2016/7/17,2.0
662316493,10.0,5,2,100.0,0.6000000000000001,0.0,,2014.0,2015/6/26,2.0
662316493,10.0,5,2,100.0,0.6000000000000001,0.0,,2013.0,2015/3/26,2.0
662316493,10.0,5,2,100.0,0.6000000000000001,0.0,,2016.0,2017/5/20,2.0
662316493,10.0,5,2,100.0,0.6000000000000001,0.0,,2017.0,2018/7/26,22.0
662316493,10.0,5,2,100.0,0.6000000000000001,0.0,,2018.0,2019/3/24,22.0
963790578,10.0,5,2,50.0,0.0,0.0,,2014.0,2015/12/11,2.0
963790578,10.0,5,2,50.0,0.0,0.0,,2017.0,2018/2/23,24.0
963790578,10.0,5,2,50.0,0.0,0.0,,2013.0,2015/6/13,2.0
963790578,10.0,5,2,50.0,0.0,0.0,,2015.0,2016/3/16,7.0
963790578,10.0,5,2,50.0,0.0,0.0,,2016.0,2017/8/20,11.0
963790578,10.0,5,2,50.0,0.0,0.0,,2018.0,2019/4/16,24.0
913943367,10.0,5,5,50.0,0.0,0.0,,2014.0,2015/7/29,2.0
913943367,10.0,5,5,50.0,0.0,0.0,,2013.0,2015/8/29,2.0
913943367,10.0,5,5,50.0,0.0,0.0,,2016.0,2017/11/15,22.0
913943367,10.0,5,5,50.0,0.0,0.0,,2017.0,2018/2/13,22.0
913943367,10.0,5,5,50.0,0.0,0.0,,2015.0,2016/10/24,2.0
913943367,10.0,5,5,50.0,0.0,0.0,,2018.0,2019/2/27,2.0
634979975,10.0,37,5,0.0,0.0,0.0,,2014.0,2016/8/14,2.0
634979975,10.0,37,5,0.0,0.0,0.0,,2017.0,2018/3/16,15.0
634979975,10.0,37,5,0.0,0.0,0.0,,2015.0,2016/1/14,2.0
634979975,10.0,37,5,0.0,0.0,0.0,,2013.0,2016/4/14,2.0
634979975,10.0,37,5,0.0,0.0,0.0,,2016.0,2017/6/1,22.0
634979975,10.0,37,5,0.0,0.0,0.0,,2018.0,2019/11/5,22.0
1222272542,10.0,5,8,0.0,0.0,0.0,,2017.0,,22.0
1222272542,10.0,5,8,0.0,0.0,0.0,,2018.0,2019/11/8,22.0
89560744,10.0,0,14,0.0,0.0,0.0,,2017.0,2018/7/15,22.0
89560744,10.0,0,14,0.0,0.0,0.0,,2018.0,2019/10/18,22.0
918227452,10.0,45,3,10.0,0.0,0.0,,2013.0,2015/11/1,2.0
918227452,10.0,45,3,10.0,0.0,0.0,,2014.0,2015/3/1,2.0
918227452,10.0,45,3,10.0,0.0,0.0,,2017.0,2018/10/13,22.0
918227452,10.0,45,3,10.0,0.0,0.0,,2015.0,2016/2/6,2.0
918227452,10.0,45,3,10.0,0.0,0.0,,2016.0,2018/6/13,22.0
918227452,10.0,45,3,10.0,0.0,0.0,,2018.0,2019/4/30,22.0
303504737,10.0,5,2,0.0,0.0,0.0,,2017.0,2018/11/9,22.0
303504737,10.0,5,2,0.0,0.0,0.0,,2016.0,2017/12/30,22.0
303504737,10.0,5,2,0.0,0.0,0.0,,2018.0,2019/2/10,22.0
405758131,16.0,65,2,5.0,3.6,0.0,,2013.0,2015/10/3,2.0
405758131,16.0,65,2,5.0,3.6,0.0,,2014.0,2015/1/8,2.0
405758131,16.0,65,2,5.0,3.6,0.0,,2015.0,2016/3/28,2.0
405758131,16.0,65,2,5.0,3.6,0.0,,2016.0,2017/7/17,26.0
405758131,16.0,65,2,5.0,3.6,0.0,,2017.0,2018/9/17,26.0
405758131,16.0,65,2,5.0,3.6,0.0,,2018.0,2019/3/26,26.0
1055601621,10.0,42,5,0.0,0.0,0.0,,2016.0,,22.0
1055601621,10.0,42,5,0.0,0.0,0.0,,2014.0,2015/9/19,2.0
1055601621,10.0,42,5,0.0,0.0,0.0,,2015.0,2016/3/3,2.0
1055601621,10.0,42,5,0.0,0.0,0.0,,2013.0,2015/9/5,2.0
1055601621,10.0,42,5,0.0,0.0,0.0,,2017.0,2018/2/27,22.0
1055601621,10.0,42,5,0.0,0.0,0.0,,2018.0,2019/10/25,22.0
612115738,10.0,5,5,200.0,0.0,0.0,,2014.0,2015/7/12,2.0
612115738,10.0,5,5,200.0,0.0,0.0,,2017.0,2018/1/5,22.0
612115738,10.0,5,5,200.0,0.0,0.0,,2013.0,2015/7/12,2.0
612115738,10.0,5,5,200.0,0.0,0.0,,2015.0,2016/4/16,2.0
612115738,10.0,5,5,200.0,0.0,0.0,,2016.0,2017/9/13,22.0
612115738,10.0,5,5,200.0,0.0,0.0,,2018.0,2019/3/19,11.0
1021532602,10.0,11,11,0.0,0.0,0.0,,2014.0,2015/12/20,2.0
1021532602,10.0,11,11,0.0,0.0,0.0,,2017.0,2018/1/22,22.0
1021532602,10.0,11,11,0.0,0.0,0.0,,2015.0,2016/8/25,2.0
1021532602,10.0,11,11,0.0,0.0,0.0,,2016.0,2017/7/20,2.0
1021532602,10.0,11,11,0.0,0.0,0.0,,2018.0,2019/11/30,22.0
487075423,10.0,65,11,5.0,0.0,1.0,,2015.0,2016/9/17,2.0
487075423,10.0,65,11,5.0,0.0,1.0,,2016.0,2017/4/17,22.0
487075423,10.0,65,11,5.0,0.0,1.0,,2017.0,2018/2/24,22.0
487075423,10.0,65,11,5.0,0.0,1.0,,2013.0,2015/4/9,2.0
487075423,10.0,65,11,5.0,0.0,1.0,,2014.0,2015/2/19,2.0
487075423,10.0,65,11,5.0,0.0,1.0,,2018.0,2019/9/16,22.0
