entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType
565047451,10.0,5,6,51.0,0.0,0.0,
418470430,10.0,5,11,0.0,0.0,0.0,
54456367,15.0,27,2,125.0,0.0,0.0,
70604305,10.0,7,3,0.0,0.0,0.0,
637947059,10.0,93,0,0.0,0.0,0.0,
150412061,10.0,5,5,200.0,0.0,0.0,
1102477863,10.0,5,5,300.0,0.0,0.0,
611146819,10.0,7,4,0.0,0.0,0.0,
950530511,10.0,5,5,0.0,0.0,0.0,
789576721,10.0,7,12,0.0,0.0,0.0,
798781798,10.0,5,5,500.0,0.4,0.0,
1128814377,10.0,93,0,0.0,0.0,0.0,
174806465,10.0,5,2,50.0,0.0,0.0,
548867821,10.0,5,2,200.0,0.0,0.0,
54930732,10.0,7,5,0.0,0.0,0.0,
1131025666,10.0,7,5,100.0,0.0,0.0,
1127245280,10.0,0,12,0.0,0.0,0.0,
704760581,10.0,5,5,0.0,0.0,0.0,
646268700,10.0,5,12,350.0,0.0,0.0,
663102073,10.0,0,8,0.0,0.0,0.0,
773317985,10.0,7,19,0.0,0.0,0.0,
726794489,10.0,7,2,0.0,0.0,0.0,
24598780,10.0,5,12,0.0,0.0,0.0,
478591810,10.0,65,5,100.0,0.0,0.0,
90920959,10.0,7,17,0.0,0.0,0.0,
579085849,10.0,28,4,0.0,0.0,0.0,
55091957,15.0,5,2,100.0,3.6,0.0,
34951195,10.0,37,8,0.0,0.0,0.0,
302730455,10.0,7,5,0.0,0.0,0.0,
995414979,15.0,5,11,20.0,0.0,0.0,
402814506,10.0,5,10,50.0,0.0,0.0,
1149194963,10.0,7,5,0.0,0.0,0.0,
697910280,10.0,43,9,0.0,0.0,0.0,
1210136040,10.0,7,5,0.0,0.0,0.0,
1226954000,10.0,5,5,10930.0,0.0,0.0,
423418864,10.0,65,5,10.0,0.0,0.0,
660742774,10.0,7,5,0.0,0.4,0.0,
864882083,10.0,5,5,100.0,0.0,0.0,
536419984,10.0,5,11,0.0,0.0,0.0,
424689790,10.0,7,8,1000.0,0.0,0.0,
905655289,10.0,7,11,1051.0,0.0,0.0,
494604440,10.0,5,7,10.0,0.0,0.0,
1095667409,10.0,5,12,60.0,0.0,0.0,
633128686,10.0,65,5,5.0,0.0,0.0,
425653504,10.0,72,5,0.0,0.0,0.0,
176126365,10.0,5,5,100.0,0.0,0.0,
187034708,10.0,46,11,10.0,0.0,0.0,
509650681,10.0,5,0,500.0,0.0,0.0,
108008914,10.0,32,8,0.0,0.0,0.0,
547150076,10.0,5,2,100.0,0.0,0.0,
702865981,10.0,7,11,0.0,0.0,0.0,
583191066,10.0,93,12,0.0,3.6,0.0,
24146710,15.0,5,5,50.0,0.0,0.0,
505319984,10.0,5,19,0.0,0.0,0.0,
413105596,10.0,5,8,0.0,0.0,0.0,
645492542,10.0,7,0,200.0,0.0,0.0,
689503528,14.0,93,0,0.0,0.0,0.0,
218521663,10.0,5,5,10.0,0.0,0.0,
1095460200,10.0,7,4,0.0,0.0,0.0,
630784925,10.0,5,6,0.0,0.0,0.0,
823369459,10.0,65,2,22.0,0.0,0.0,
1206170749,10.0,7,5,0.0,0.0,0.0,
640629601,10.0,0,2,0.0,0.0,0.0,
116573635,10.0,8,17,50.0,0.0,0.0,
143852205,10.0,93,0,0.0,0.0,0.0,
92286244,10.0,9,2,187.5,0.0,0.0,
422330667,10.0,29,8,0.0,0.0,0.0,
47415258,10.0,65,5,0.0,0.0,0.0,
722655288,10.0,7,14,0.0,0.0,0.0,
595732139,10.0,72,5,0.0,0.0,0.0,
106353963,10.0,93,0,0.0,0.0,0.0,
882429592,10.0,5,4,0.0,0.0,0.0,
265614241,10.0,5,5,108.0,0.0,0.0,
1128353913,10.0,22,5,0.0,3.6,0.0,
887950352,10.0,72,11,0.0,0.4,0.0,
1131372389,10.0,5,5,0.0,0.0,0.0,
70562840,10.0,7,2,100.0,0.0,0.0,
595697379,10.0,9,11,15.0,0.6000000000000001,0.0,
1162074182,10.0,0,11,10.0,0.0,0.0,
888379768,15.0,5,2,0.0,0.0,0.0,
160189895,10.0,5,5,190.2,0.0,0.0,
8055115,15.0,76,2,948.0,0.0,0.0,
899533850,10.0,5,6,0.0,0.0,0.0,
363700275,10.0,7,5,0.0,0.0,0.0,
959251599,15.0,81,6,0.0,0.0,0.0,
1044138027,10.0,7,5,0.0,0.0,0.0,
483743222,10.0,7,8,200.0,0.0,0.0,
192758998,10.0,7,5,0.0,0.0,0.0,
450025838,10.0,32,6,0.0,0.0,0.0,
1012701165,10.0,7,11,0.0,0.0,0.0,
884955533,10.0,5,6,0.0,0.0,0.0,
443428238,10.0,5,0,0.0,0.0,0.0,
1080777448,10.0,0,5,0.0,0.0,0.0,
949509623,10.0,5,11,100.0,0.0,0.0,
975529059,10.0,11,5,0.0,0.4,0.0,
176149157,10.0,5,5,30.0,0.6000000000000001,0.0,
1009629943,10.0,5,5,0.0,0.0,0.0,
56024635,10.0,5,8,3.0,0.6000000000000001,0.0,
663914117,10.0,93,0,0.0,3.6,0.0,
79991294,10.0,65,0,0.0,0.0,0.0,
337124251,10.0,5,2,50.0,0.0,0.0,
689587979,10.0,65,4,0.0,0.0,0.0,
1046546358,10.0,93,0,0.0,0.0,0.0,
532674977,10.0,11,4,0.0,0.0,0.0,
670432772,10.0,5,8,0.0,0.0,0.0,
473156037,10.0,5,5,0.0,0.0,0.0,
710939793,10.0,5,5,20.0,0.0,0.0,
570487753,10.0,27,10,0.0,0.0,0.0,
1145907251,10.0,5,5,0.0,0.0,0.0,
1080699130,10.0,9,10,2000.0,0.0,0.0,
599065751,10.0,7,6,50.0,0.0,0.0,
763557986,10.0,7,8,0.0,0.0,0.0,
1029019559,10.0,5,11,50.0,0.0,0.0,
903967870,20.0,94,0,0.0,3.6,0.0,
14465237,15.0,45,11,10.0,0.6000000000000001,0.0,
311949124,10.0,65,5,0.0,0.0,0.0,
513478646,10.0,68,5,0.0,0.0,0.0,
102347546,12.0,5,2,158.0,3.6,0.0,
694060689,10.0,27,6,0.0,0.0,0.0,
936649426,10.0,65,2,0.0,0.0,0.0,
835635503,10.0,5,4,2000.0,0.0,0.0,
432153130,10.0,8,5,0.0,0.0,0.0,
949405857,10.0,5,5,0.0,0.0,0.0,
178292221,10.0,7,0,150.0,0.0,0.0,
1099008425,10.0,5,5,600.0,0.0,0.0,
1218528505,10.0,11,7,2580.0,0.0,0.0,
1197317199,10.0,5,8,0.0,0.0,0.0,
987582746,10.0,5,4,100.0,0.0,0.0,
913345620,10.0,5,4,0.0,0.0,0.0,
65336416,10.0,7,2,100.0,0.0,0.0,
640110889,10.0,65,2,0.0,0.4,0.0,
670167267,10.0,7,5,500.0,0.0,0.0,
715606075,10.0,5,10,0.0,0.0,0.0,
747611575,10.0,0,8,3.0,0.0,0.0,
361015755,10.0,5,12,10.0,0.0,0.0,
1142447569,10.0,5,5,0.0,0.0,0.0,
950480250,10.0,77,2,200.0,0.0,0.0,
245800232,10.0,65,14,0.0,0.0,0.0,
45601431,10.0,5,2,0.0,0.0,0.0,
239559103,10.0,7,11,0.0,0.0,0.0,
1022611897,10.0,32,5,0.0,0.0,0.0,
243587902,10.0,27,14,0.0,0.0,0.0,
483199023,10.0,7,2,50.0,0.4,0.0,
1206918550,10.0,5,5,3.0,0.0,0.0,
859431505,10.0,65,5,0.0,0.0,0.0,
1231276480,10.0,93,0,0.0,0.0,0.0,
1081232966,10.0,5,12,100.0,0.0,0.0,
356772177,10.0,27,5,0.0,0.0,0.0,
124734491,10.0,46,5,0.0,0.0,1.0,
972087944,10.0,5,2,500.0,0.0,0.0,
117581813,10.0,0,11,0.0,0.0,0.0,
419254110,15.0,5,5,500.0,0.0,0.0,
786859733,10.0,65,11,0.0,0.0,0.0,
1211042091,10.0,5,2,0.0,0.0,0.0,
132294449,10.0,7,5,0.0,0.0,0.0,
846852225,10.0,5,5,0.0,0.0,0.0,
166869326,10.0,76,7,500.0,0.0,0.0,
128394214,15.0,43,9,0.0,0.0,0.0,
126302038,10.0,7,10,0.0,0.0,0.0,
992743801,10.0,65,8,5.0,0.0,0.0,
562818636,10.0,5,12,0.0,0.0,0.0,
790975792,10.0,5,5,100.0,0.0,0.0,
718435652,10.0,27,5,0.0,0.0,0.0,
1154827722,10.0,46,5,0.0,0.0,0.0,
771704771,10.0,7,5,0.0,0.0,0.0,
1058446472,10.0,72,5,100.0,0.0,0.0,
514553066,10.0,5,11,50.0,0.0,0.0,
741983400,10.0,5,11,0.0,0.0,0.0,
1202200469,10.0,24,8,0.0,0.0,0.0,
350840360,10.0,7,5,0.0,0.0,0.0,
135441642,10.0,7,8,0.0,0.0,0.0,
1006135591,10.0,7,12,0.0,0.0,0.0,
1217992259,10.0,5,4,0.0,0.0,0.0,
743695385,10.0,94,0,0.0,0.0,0.0,
961545123,10.0,5,8,310.0,0.0,0.0,
1137436455,10.0,65,8,0.0,0.0,0.0,
1218754457,10.0,65,0,0.0,0.0,0.0,
894672130,10.0,93,0,0.0,0.0,0.0,
32052142,15.0,7,5,100.0,0.0,0.0,
244581719,10.0,65,0,0.0,0.0,0.0,
677855973,10.0,65,5,0.0,0.0,0.0,
516370189,10.0,5,5,0.0,0.0,0.0,
237464068,10.0,7,19,0.0,0.0,0.0,
1021501680,10.0,65,2,0.0,0.0,0.0,
928013616,10.0,65,5,0.0,0.0,0.0,
1204085028,10.0,27,11,0.0,0.0,0.0,
1151775635,10.0,5,4,0.0,0.0,0.0,
278432144,10.0,7,5,0.0,0.0,0.0,
1108757067,10.0,5,10,1200.0,0.0,0.0,
449650767,15.0,5,5,30.0,0.0,0.0,
191730494,10.0,27,5,0.0,0.0,0.0,
1161909681,10.0,5,0,105.0,0.0,0.0,
146213450,10.0,5,5,0.0,0.0,0.0,
636427399,10.0,69,9,0.0,0.0,1.0,
241670337,10.0,7,12,0.0,0.0,0.0,
104516647,10.0,27,5,0.0,0.0,0.0,
1199065906,10.0,65,7,0.0,0.0,0.0,
930423548,10.0,5,12,200.0,0.0,0.0,
297716587,10.0,7,12,10.0,0.0,0.0,
945572324,10.0,7,5,0.0,0.0,0.0,
776462387,10.0,63,6,70.0,2.4,0.0,
408807999,10.0,64,11,0.0,0.0,0.0,
994128917,10.0,65,3,0.0,0.0,1.0,
1101684009,10.0,7,5,0.0,0.0,0.0,
469452386,10.0,0,10,13500.0,0.0,0.0,
1021244219,10.0,7,5,0.0,0.0,0.0,
16005034,10.0,5,12,50.0,0.0,0.0,
801253328,10.0,5,4,0.0,0.0,0.0,
198653837,10.0,5,12,0.0,0.0,0.0,
1169896909,10.0,5,5,0.0,0.0,0.0,
196354014,10.0,65,0,0.0,0.0,0.0,
606690270,10.0,27,6,0.0,0.0,0.0,
1139299568,15.0,5,2,0.0,0.0,0.0,
1133189997,10.0,0,11,0.0,0.0,0.0,
986909094,10.0,5,10,2000.0,0.0,0.0,
685038687,10.0,93,0,0.0,0.0,0.0,
907345895,10.0,5,5,1000.0,0.0,0.0,
615117596,10.0,27,5,0.0,0.0,0.0,
1116786999,10.0,5,2,2000.0,0.0,0.0,
763662699,10.0,93,5,145.0,0.0,0.0,
1010142846,10.0,7,5,0.0,0.0,0.0,
196371498,10.0,0,5,0.0,0.0,0.0,
319605273,10.0,5,2,100.0,0.0,0.0,
259843419,10.0,7,5,50.0,0.0,0.0,
330376749,10.0,5,5,5000.0,0.0,0.0,
909127902,10.0,7,5,0.0,0.0,0.0,
1150076746,10.0,7,0,0.0,0.0,0.0,
740490039,10.0,7,5,100.0,0.0,0.0,
659514341,10.0,94,0,0.0,0.0,0.0,
1040244998,10.0,7,5,10.0,0.0,0.0,
546958825,10.0,5,5,50.0,0.0,0.0,
15648898,10.0,5,4,300.0,0.0,0.0,
245533226,10.0,7,4,100.0,0.0,0.0,
383422886,10.0,7,5,10.0,0.0,0.0,
964129406,10.0,5,5,60.0,0.0,0.0,
137179859,10.0,5,5,200.0,0.0,0.0,
998830459,10.0,5,5,500.0,0.0,0.0,
1047628915,15.0,72,2,1000.0,0.0,0.0,
1106453921,10.0,5,5,76.4,0.0,0.0,
791077261,10.0,7,4,30.0,0.0,0.0,
574328012,10.0,22,0,0.0,0.0,0.0,
70915199,10.0,8,4,6010.0,0.0,0.0,
503213213,10.0,7,5,0.0,0.0,0.0,
1033127649,10.0,93,0,0.0,0.0,0.0,
545879326,10.0,5,17,300.0,0.0,0.0,
1049183833,10.0,7,2,0.0,0.0,0.0,
838812049,15.0,5,2,1300.0,0.0,0.0,
499150342,10.0,5,0,100.0,0.0,0.0,
1083444112,10.0,93,19,0.0,0.0,0.0,
651474128,10.0,0,10,800.0,3.6,0.0,
150481980,10.0,11,10,2000.0,0.0,0.0,
231321297,10.0,5,5,0.0,0.0,0.0,
1079569711,10.0,65,5,0.0,0.0,0.0,
23682149,10.0,5,19,0.0,0.0,0.0,
637961794,10.0,5,5,860.0,0.0,0.0,
68599047,10.0,7,5,5.0,0.0,0.0,
615779472,10.0,7,5,0.0,0.0,0.0,
827227090,10.0,45,17,0.0,0.0,0.0,
40080574,10.0,7,19,0.0,0.0,0.0,
628490063,10.0,7,5,50.0,0.0,0.0,
138349938,10.0,5,9,10000.0,0.0,0.0,
1052705666,10.0,5,7,131.0,0.0,0.0,
683650234,10.0,81,8,0.0,0.0,0.0,
1189114949,10.0,27,6,0.0,0.0,0.0,
1167855407,10.0,27,2,0.0,0.0,1.0,
712859519,10.0,5,2,0.0,0.0,0.0,
24313053,10.0,46,12,3.0,0.6000000000000001,1.0,
857248202,10.0,5,12,0.0,0.0,0.0,
869579371,10.0,5,5,200.0,3.6,0.0,
741962989,10.0,93,0,0.0,0.0,0.0,
837635963,10.0,7,5,100.0,0.0,0.0,
1056526022,10.0,9,11,0.0,0.0,0.0,
848540141,10.0,7,5,50.0,0.0,0.0,
849542656,10.0,5,8,0.0,0.0,0.0,
374030168,10.0,65,19,0.0,0.0,0.0,
1095500084,10.0,93,0,0.0,0.0,0.0,
353268936,10.0,9,10,200.0,0.0,0.0,
639102977,10.0,5,4,2015.9,0.0,0.0,
77385412,10.0,7,14,0.0,0.0,0.0,
932268179,10.0,5,11,30.0,0.0,0.0,
690106356,10.0,5,12,0.0,0.0,0.0,
1049130024,10.0,27,5,0.0,0.0,0.0,
1060468172,10.0,7,14,20.0,0.0,0.0,
312715631,10.0,5,12,200.0,0.0,0.0,
895149898,10.0,5,12,38.0,3.6,0.0,
415720074,10.0,5,2,30.0,3.6,0.0,
1018229234,10.0,5,6,0.0,0.0,0.0,
223289125,15.0,7,17,50.0,0.0,0.0,
1120562140,10.0,81,11,0.0,0.0,1.0,
617701246,15.0,56,8,0.0,0.6000000000000001,0.0,
1228561493,10.0,5,5,0.0,0.0,0.0,
66811218,10.0,65,0,0.0,0.0,0.0,
1063055180,10.0,72,6,0.0,0.0,0.0,
190424443,10.0,7,8,0.0,0.0,0.0,
868753724,10.0,7,5,0.0,0.0,0.0,
407662345,10.0,7,4,500.0,0.0,0.0,
12914253,10.0,5,17,0.0,0.0,0.0,
217389606,10.0,65,14,0.0,0.0,0.0,
1143168267,10.0,81,5,0.0,0.0,0.0,
367519727,10.0,5,12,0.0,0.0,0.0,
382115896,15.0,5,2,3.0,0.0,0.0,
1103607126,10.0,7,5,0.0,0.0,0.0,
567076308,10.0,65,0,0.0,0.0,0.0,
49833278,10.0,5,5,500.0,0.0,0.0,
1188927351,10.0,41,9,0.0,0.0,0.0,
634333318,10.0,5,8,0.0,0.0,0.0,
957522592,10.0,7,4,60.0,0.0,0.0,
507870615,10.0,5,8,2100.0,0.0,0.0,
487755351,10.0,5,11,9460.0,0.0,0.0,
330230288,10.0,0,14,3.0,0.0,0.0,
341737027,10.0,5,5,0.0,3.6,0.0,
489752428,10.0,49,19,73.0,3.6,0.0,
710030588,10.0,8,10,1000.0,0.0,0.0,
383153184,10.0,72,11,600.0,0.0,0.0,
549903142,10.0,93,0,0.0,0.0,0.0,
189701873,10.0,5,5,50.0,0.0,0.0,
690226027,10.0,65,14,0.0,0.6000000000000001,0.0,
874276855,10.0,5,12,50.0,0.0,0.0,
463812209,10.0,5,2,0.0,0.0,0.0,
1156664438,10.0,5,5,50.0,0.0,0.0,
207081036,10.0,5,2,70.0,0.0,0.0,
146970786,10.0,27,5,0.0,0.0,0.0,
1198615948,10.0,65,5,0.0,3.6,0.0,
1199043082,10.0,7,11,0.0,0.0,0.0,
1119334641,10.0,65,2,0.0,0.0,0.0,
1205765659,10.0,7,0,0.0,0.0,0.0,
109606,10.0,11,5,500.0,0.0,0.0,
144004672,10.0,7,19,0.0,0.0,0.0,
185424229,10.0,5,19,0.0,0.0,0.0,
952156217,10.0,5,12,20000.0,0.0,0.0,
309783518,10.0,5,5,0.0,0.0,0.0,
29978271,10.0,65,2,0.0,0.0,0.0,
232542396,10.0,65,5,0.0,0.0,0.0,
123904706,15.0,90,5,0.0,0.0,0.0,
882170810,10.0,5,5,50.0,0.0,0.0,
1115651462,10.0,63,1,10.0,0.0,0.0,
1115303505,10.0,65,14,0.0,0.0,0.0,
128764700,10.0,93,0,0.0,0.0,0.0,
1223639799,15.0,92,11,0.0,0.0,0.0,
1114098263,10.0,5,11,0.0,0.0,0.0,
893433254,10.0,7,12,0.0,0.0,0.0,
1012415516,10.0,5,2,30.0,0.0,0.0,
219196231,10.0,5,5,50.0,0.6000000000000001,0.0,
1201825225,10.0,7,4,0.0,0.0,0.0,
707378248,10.0,5,3,208.0,0.0,0.0,
988174640,10.0,5,11,1000.0,0.0,0.0,
385021799,10.0,5,4,100.0,0.0,0.0,
951570127,10.0,7,2,0.0,0.0,0.0,
122780071,10.0,0,11,1000.0,0.0,0.0,
890727159,10.0,5,5,0.0,0.0,0.0,
905896335,10.0,65,2,70.0,0.0,0.0,
389695306,15.0,7,8,200.0,0.0,0.0,
87119755,10.0,5,5,10.0,3.6,0.0,
342501181,10.0,7,4,0.0,0.0,0.0,
945726753,12.0,93,0,0.0,0.0,0.0,
313856887,10.0,64,11,0.0806,1.0,0.0,
912105400,10.0,5,4,600.0,0.0,0.0,
648283802,15.0,5,2,500.0,0.0,0.0,
873388560,15.0,5,5,20.0,0.0,0.0,
1062953165,10.0,5,5,0.0,0.0,0.0,
1063168698,10.0,7,4,0.0,0.0,0.0,
97762868,10.0,5,5,0.0,0.0,0.0,
278397076,10.0,57,5,0.0,0.0,0.0,
662042450,10.0,5,4,0.0,0.0,0.0,
569437741,10.0,22,11,0.0,0.0,0.0,
38096340,10.0,5,7,30.0,0.0,0.0,
511638128,10.0,9,11,0.0,0.0,0.0,
438839011,10.0,31,8,0.0,0.0,0.0,
250237593,10.0,5,8,0.0,0.0,0.0,
1012448176,10.0,5,5,0.0,0.0,0.0,
518569716,10.0,7,5,0.0,0.0,0.0,
1196433559,10.0,7,5,0.0,0.0,0.0,
856995987,15.0,7,5,0.0,0.4,0.0,
197092665,10.0,5,2,300.0,0.0,0.0,
822978018,10.0,5,5,0.0,0.0,0.0,
1064970384,10.0,7,2,0.0,3.6,0.0,
870921211,10.0,27,7,0.0,0.0,0.0,
677679360,10.0,7,5,0.0,0.0,0.0,
643300510,10.0,7,5,30.0,0.0,0.0,
212823576,10.0,5,8,0.0,0.0,0.0,
1196430422,10.0,5,5,50.0,0.0,0.0,
963336754,10.0,7,4,0.0,0.0,0.0,
581513057,10.0,5,5,50.0,3.6,0.0,
937740771,10.0,5,5,50.0,0.0,0.0,
169375120,10.0,7,10,1000.0,0.0,0.0,
885221811,10.0,5,2,100.0,0.0,0.0,
445338080,10.0,5,13,500.0,0.0,0.0,
704032957,15.0,5,5,50.0,0.0,0.0,
527125703,10.0,7,8,0.0,0.0,0.0,
133586457,10.0,5,5,200.0,0.0,0.0,
419721455,10.0,11,17,500.0,0.0,0.0,
478880321,10.0,5,11,0.0,0.0,0.0,
1022662318,10.0,33,9,0.0,0.0,0.0,
774663379,10.0,31,3,0.0,0.0,0.0,
64107428,10.0,5,6,200.0,0.0,0.0,
1150715129,10.0,5,11,10.0,0.6000000000000001,0.0,
6979543,10.0,5,2,19000.0,0.0,0.0,
818851988,10.0,0,5,0.0,0.0,0.0,
312782663,10.0,8,2,200.0,0.0,0.0,
553061350,10.0,94,0,0.0,0.0,0.0,
540693076,10.0,5,14,50.0,0.0,0.0,
838245652,10.0,5,2,0.0,0.0,0.0,
1027388863,10.0,7,11,0.0,0.0,0.0,
790049957,10.0,7,5,50.0,0.6000000000000001,0.0,
1043079457,10.0,72,6,0.0,0.0,0.0,
933105103,10.0,7,11,0.0,0.0,0.0,
411089521,10.0,93,0,0.0,0.0,0.0,
768719401,10.0,65,0,0.0,0.0,0.0,
614919070,10.0,5,5,0.0,0.0,0.0,
967196837,10.0,5,10,30.0,0.0,0.0,
284729855,10.0,5,10,5000.0,0.0,0.0,
501495347,10.0,7,5,50.0,0.0,0.0,
85583992,10.0,46,2,18.0,0.0,0.0,
422217940,10.0,7,4,12.88,0.0,0.0,
1134750824,15.0,5,5,2000.0,0.0,0.0,
530945372,10.0,5,8,50.0,0.0,0.0,
72774888,10.0,5,2,50.0,0.0,0.0,
1030391762,10.0,51,9,0.0,0.0,0.0,
1133664791,10.0,99,19,0.0,0.0,0.0,
41345714,10.0,7,5,0.0,0.0,0.0,
68108625,10.0,94,0,0.0,0.0,0.0,
165524544,10.0,93,0,0.0,0.0,0.0,
878767976,10.0,65,5,0.0,0.0,0.0,
773323605,10.0,5,4,3.0,0.0,0.0,
67264605,10.0,94,0,0.0,0.0,0.0,
36530843,10.0,68,1,0.0,0.0,0.0,
1094121304,10.0,37,9,0.0,0.0,0.0,
565883534,15.0,5,4,3099.6,0.0,0.0,
194726169,10.0,5,5,0.0,0.0,0.0,
220836175,10.0,1,14,0.0,0.0,0.0,
1004964872,10.0,0,8,50.0,0.0,0.0,
737561010,10.0,5,5,510.0,0.0,0.0,
682467197,10.0,45,5,0.0,0.0,0.0,
91618198,10.0,11,5,0.0,0.0,0.0,
971366613,10.0,30,5,0.0,0.0,0.0,
628878345,10.0,72,5,0.0,0.0,0.0,
1165666796,10.0,7,5,0.0,0.0,0.0,
642229060,15.0,0,5,50.0,0.0,0.0,
244208972,10.0,65,0,0.0,0.0,0.0,
944457930,10.0,5,5,0.0,0.0,0.0,
276513034,10.0,72,5,300.0,0.0,0.0,
888191670,10.0,5,11,3.0,0.0,0.0,
566222383,10.0,8,9,0.0,0.4,0.0,
762027375,10.0,7,5,0.0,0.0,0.0,
680433548,10.0,5,11,0.0,0.0,0.0,
8049672,10.0,5,12,50.0,0.0,0.0,
593499518,15.0,5,10,300.0,0.0,0.0,
755129119,10.0,64,11,0.0,0.0,0.0,
508848720,10.0,5,2,1000.0,0.0,0.0,
1174488260,10.0,8,8,0.0,0.0,0.0,
1001111012,10.0,5,0,206.0,0.0,0.0,
641602615,15.0,5,2,62.5,0.0,0.0,
791012688,10.0,5,2,60.0,0.4,0.0,
1023914083,10.0,64,12,0.0,0.0,0.0,
380025775,10.0,5,5,0.0,0.0,0.0,
193807837,10.0,5,2,500.0,0.0,0.0,
732926049,10.0,7,7,0.0,0.0,0.0,
613055400,10.0,5,11,10.0,0.0,0.0,
404338822,10.0,7,5,0.0,0.0,0.0,
1173566285,10.0,7,5,0.0,0.0,0.0,
581505888,10.0,7,8,0.0,0.4,0.0,
443389038,10.0,5,5,300.0,0.0,0.0,
1221257412,10.0,64,17,0.0,0.0,0.0,
665317715,10.0,7,11,0.0,0.0,0.0,
644888513,10.0,5,5,0.0,0.0,0.0,
150074822,10.0,5,5,0.0,0.0,0.0,
457081262,10.0,65,0,0.0,0.0,0.0,
1067457843,10.0,5,5,0.0,0.0,0.0,
1220302924,10.0,7,4,0.0,0.0,0.0,
243563367,10.0,65,2,10.0,0.0,0.0,
200393214,10.0,7,5,100.0,0.0,0.0,
69795089,10.0,22,10,0.0,0.0,0.0,
713047714,10.0,7,5,0.0,0.0,0.0,
90401023,10.0,7,5,0.0,0.0,0.0,
471282603,10.0,5,4,0.0,0.0,0.0,
1183532066,10.0,5,4,0.0,0.0,0.0,
33883070,10.0,0,2,0.0,0.0,0.0,
416716155,15.0,65,5,0.0,0.0,0.0,
997220509,10.0,5,5,30.0,0.0,0.0,
1040882435,10.0,5,4,0.0,0.0,0.0,
410927364,10.0,5,2,275.0,3.6,0.0,
733644806,10.0,5,4,50.0,0.0,0.0,
1078759117,10.0,27,4,3.0,0.0,0.0,
171833810,10.0,7,4,0.0,0.0,0.0,
1112345528,10.0,7,17,0.0,0.0,0.0,
714555175,10.0,9,2,1636.0,0.0,0.0,
955660274,10.0,5,5,0.0,0.0,0.0,
290073080,10.0,7,4,0.0,0.0,0.0,
320495874,10.0,72,2,100.0,0.0,0.0,
383680493,10.0,5,5,50.0,0.0,0.0,
90548343,10.0,65,2,0.0,0.4,0.0,
326148200,10.0,5,2,600.0,0.0,0.0,
656034108,10.0,81,8,0.0,0.0,0.0,
705977308,10.0,5,12,3.0,0.0,0.0,
1052058876,10.0,5,14,3.0,0.0,0.0,
694417484,10.0,65,5,0.0,3.6,0.0,
818420099,10.0,0,5,0.0,0.0,0.0,
859085371,10.0,5,11,0.0,0.6000000000000001,0.0,
134139877,10.0,7,12,0.0,0.0,0.0,
962601334,16.0,46,6,50.0,3.6,0.0,
405624667,10.0,49,2,364.42,0.0,0.0,
348873720,10.0,7,11,4.0,0.0,0.0,
52198614,10.0,5,2,0.0,0.0,0.0,
526981216,10.0,5,5,0.0,0.0,0.0,
740705443,10.0,5,5,105.0,0.0,0.0,
568740988,10.0,56,12,0.0,0.0,0.0,
217106198,10.0,0,5,3.0,0.0,0.0,
55310223,10.0,0,2,50.0,0.0,0.0,
313380862,10.0,5,5,0.0,0.0,0.0,
925048664,10.0,5,11,1000.0,0.0,0.0,
1232004753,18.0,11,5,109.2,0.0,0.0,
267846870,10.0,65,11,0.0,0.0,0.0,
656647455,10.0,7,14,20.0,0.0,0.0,
460665239,10.0,5,1,0.0,0.0,0.0,
1052652217,10.0,5,2,150.0,0.0,0.0,
1140079356,10.0,76,13,5952.0,0.0,0.0,
39384893,10.0,31,5,0.0,0.0,0.0,
478799758,10.0,72,8,0.0,0.0,0.0,
1126748987,10.0,7,4,10.0,3.6,0.0,
970397219,10.0,5,10,0.0,0.0,0.0,
1036685985,10.0,5,19,0.0,0.0,0.0,
1007648701,10.0,90,5,0.0,0.0,0.0,
12507706,10.0,5,5,0.0,0.0,0.0,
1154166661,10.0,65,14,0.0,3.6,0.0,
408581712,10.0,5,12,0.0,0.0,0.0,
830315263,10.0,27,4,0.0,0.6000000000000001,1.0,
117079703,10.0,5,11,0.0,0.0,0.0,
747365893,10.0,7,5,0.0,0.0,0.0,
57354986,10.0,5,8,0.0,0.0,0.0,
401715722,10.0,0,3,0.0,0.0,0.0,
858580121,10.0,93,2,0.0,0.0,0.0,
1225656300,10.0,93,0,0.0,0.0,0.0,
436501147,10.0,5,4,500.0,0.0,0.0,
690187757,10.0,5,5,0.0,0.0,0.0,
321224423,10.0,5,5,50.0,0.0,0.0,
539688873,10.0,7,5,0.0,0.4,0.0,
596208138,10.0,5,10,1000.0,0.0,0.0,
696839080,10.0,5,2,1000.0,0.0,0.0,
312648418,10.0,93,0,0.0,0.0,0.0,
562103612,10.0,7,11,0.0,0.0,0.0,
615927817,10.0,65,5,0.0,0.0,0.0,
867994174,10.0,5,2,50.0,0.0,0.0,
482682522,10.0,5,11,3.0,0.0,0.0,
1045313294,10.0,5,13,0.0,0.0,0.0,
724452030,10.0,27,3,0.0,0.6000000000000001,1.0,
661412875,10.0,7,8,0.0,0.0,0.0,
382159053,10.0,7,11,0.0,0.0,0.0,
163334210,10.0,5,11,0.0,0.0,0.0,
297929056,10.0,7,11,0.0,0.0,0.0,
