entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST,ASSGRO,MAIBUSINC,NETINC,TOTEQU,VENDINC
950084897,15.0,90,8,0.0,0.0,0.0,,2016.0,2017/8/7,22.0,,,,,
950084897,15.0,90,8,0.0,0.0,0.0,,2018.0,2019/12/6,22.0,,,,,
563308160,10.0,7,12,200.0,0.0,0.0,,2017.0,2018/7/19,22.0,,,,,
563308160,10.0,7,12,200.0,0.0,0.0,,2015.0,2016/11/24,2.0,,,,,
563308160,10.0,7,12,200.0,0.0,0.0,,2013.0,2014/6/24,2.0,,,,,
563308160,10.0,7,12,200.0,0.0,0.0,,2016.0,2017/5/20,2.0,,,,,
563308160,10.0,7,12,200.0,0.0,0.0,,2014.0,2015/10/30,2.0,,,,,
563308160,10.0,7,12,200.0,0.0,0.0,,2018.0,2019/3/17,2.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2014.0,2016/12/11,29.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2014.0,2016/12/11,29.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2015.0,2016/4/11,29.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2015.0,2016/4/11,29.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2016.0,2017/4/30,29.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2016.0,2017/4/30,29.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2017.0,2018/9/24,29.0,,,,,
388960500,10.0,94,0,158.0,0.0,0.0,,2017.0,2018/9/24,29.0,,,,,
1206604710,10.0,11,5,0.0,0.4,0.0,,2014.0,2015/1/9,2.0,,,,,
1206604710,10.0,11,5,0.0,0.4,0.0,,2017.0,2018/11/12,22.0,,,,,
1206604710,10.0,11,5,0.0,0.4,0.0,,2016.0,2017/8/20,2.0,,,,,
1206604710,10.0,11,5,0.0,0.4,0.0,,2015.0,2016/6/1,2.0,,,,,
139131350,10.0,9,5,0.0,0.0,0.0,,2018.0,2019/1/25,22.0,,,,,
366853992,10.0,7,10,0.0,0.0,0.0,,2015.0,2016/4/21,2.0,,,,,
366853992,10.0,7,10,0.0,0.0,0.0,,2016.0,2017/9/13,22.0,,,,,
366853992,10.0,7,10,0.0,0.0,0.0,,2014.0,2015/10/23,2.0,,,,,
366853992,10.0,7,10,0.0,0.0,0.0,,2017.0,2018/1/15,22.0,,,,,
366853992,10.0,7,10,0.0,0.0,0.0,,2018.0,2019/9/17,2.0,,,,,
1157848227,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/8/22,6.0,20.84930127,-0.899052455,-1.378919365,20.12062886,0.651545226
1157848227,10.0,5,11,0.0,0.0,0.0,,2016.0,2018/12/29,27.0,20.84930127,-0.899052455,-1.378919365,20.12062886,0.651545226
1157848227,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/4/29,27.0,20.84930127,-0.899052455,-1.378919365,20.12062886,0.651545226
1157848227,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/10/18,29.0,20.84930127,-0.899052455,-1.378919365,20.12062886,0.651545226
682454857,10.0,5,5,100.0,0.0,0.0,,2016.0,2017/4/20,2.0,,,,,
682454857,10.0,5,5,100.0,0.0,0.0,,2014.0,2015/2/8,2.0,,,,,
682454857,10.0,5,5,100.0,0.0,0.0,,2013.0,2014/2/4,2.0,,,,,
682454857,10.0,5,5,100.0,0.0,0.0,,2015.0,2016/6/17,2.0,,,,,
682454857,10.0,5,5,100.0,0.0,0.0,,2017.0,2018/4/19,22.0,,,,,
682454857,10.0,5,5,100.0,0.0,0.0,,2018.0,2019/3/24,22.0,,,,,
1093038031,10.0,7,2,0.0,0.0,0.0,,2016.0,2017/8/23,22.0,5.927534864,28.88482223,0.30889937300000003,1.059006516,27.55045695
1093038031,10.0,7,2,0.0,0.0,0.0,,2014.0,2015/3/2,22.0,5.927534864,28.88482223,0.30889937300000003,1.059006516,27.55045695
1093038031,10.0,7,2,0.0,0.0,0.0,,2017.0,2018/5/30,22.0,5.927534864,28.88482223,0.30889937300000003,1.059006516,27.55045695
1093038031,10.0,7,2,0.0,0.0,0.0,,2015.0,2016/7/20,22.0,5.927534864,28.88482223,0.30889937300000003,1.059006516,27.55045695
1093038031,10.0,7,2,0.0,0.0,0.0,,2018.0,2019/9/24,22.0,5.927534864,28.88482223,0.30889937300000003,1.059006516,27.55045695
592877061,10.0,5,2,0.0,0.0,0.0,,2014.0,2015/4/28,2.0,,,,,
592877061,10.0,5,2,0.0,0.0,0.0,,2017.0,2018/6/18,22.0,,,,,
592877061,10.0,5,2,0.0,0.0,0.0,,2015.0,2016/5/25,2.0,,,,,
592877061,10.0,5,2,0.0,0.0,0.0,,2016.0,2017/12/20,2.0,,,,,
592877061,10.0,5,2,0.0,0.0,0.0,,2018.0,2019/3/16,22.0,,,,,
712036798,10.0,5,4,30.0,0.0,0.0,,2013.0,2015/8/29,2.0,,,,,
712036798,10.0,5,4,30.0,0.0,0.0,,2015.0,2016/3/29,2.0,,,,,
712036798,10.0,5,4,30.0,0.0,0.0,,2014.0,2015/3/29,2.0,,,,,
712036798,10.0,5,4,30.0,0.0,0.0,,2016.0,2017/12/15,22.0,,,,,
712036798,10.0,5,4,30.0,0.0,0.0,,2017.0,2018/5/24,22.0,,,,,
712036798,10.0,5,4,30.0,0.0,0.0,,2018.0,2019/12/13,2.0,,,,,
247219966,10.0,5,11,0.0,0.0,0.0,,2014.0,2015/10/8,2.0,1.28287993,0.661946357,-0.648383754,0.9040685140000001,0.254952463
247219966,10.0,5,11,0.0,0.0,0.0,,2014.0,2015/10/8,2.0,-0.013382402,0.05040831900000001,-0.6020536329999999,-1.636516055,1.003920031
247219966,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/10/31,2.0,1.28287993,0.661946357,-0.648383754,0.9040685140000001,0.254952463
247219966,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/10/31,2.0,-0.013382402,0.05040831900000001,-0.6020536329999999,-1.636516055,1.003920031
247219966,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/8/18,22.0,1.28287993,0.661946357,-0.648383754,0.9040685140000001,0.254952463
247219966,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/8/18,22.0,-0.013382402,0.05040831900000001,-0.6020536329999999,-1.636516055,1.003920031
247219966,10.0,5,11,0.0,0.0,0.0,,2016.0,,22.0,1.28287993,0.661946357,-0.648383754,0.9040685140000001,0.254952463
247219966,10.0,5,11,0.0,0.0,0.0,,2016.0,,22.0,-0.013382402,0.05040831900000001,-0.6020536329999999,-1.636516055,1.003920031
247219966,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/5/16,22.0,1.28287993,0.661946357,-0.648383754,0.9040685140000001,0.254952463
247219966,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/5/16,22.0,-0.013382402,0.05040831900000001,-0.6020536329999999,-1.636516055,1.003920031
596799761,10.0,5,0,268.0,0.0,0.0,,2014.0,2015/11/9,2.0,,,,,
596799761,10.0,5,0,268.0,0.0,0.0,,2017.0,2018/11/26,22.0,,,,,
596799761,10.0,5,0,268.0,0.0,0.0,,2016.0,2017/11/12,22.0,,,,,
596799761,10.0,5,0,268.0,0.0,0.0,,2013.0,2014/11/30,2.0,,,,,
596799761,10.0,5,0,268.0,0.0,0.0,,2015.0,2016/6/12,2.0,,,,,
596799761,10.0,5,0,268.0,0.0,0.0,,2018.0,2019/9/10,2.0,,,,,
864404006,10.0,65,0,0.0,0.0,0.0,,2017.0,,22.0,,,,,
864404006,10.0,65,0,0.0,0.0,0.0,,2016.0,,22.0,,,,,
864404006,10.0,65,0,0.0,0.0,0.0,,2018.0,2019/11/20,22.0,,,,,
46168801,10.0,75,2,20.0,0.0,0.0,,2013.0,2015/11/29,22.0,,,,,
46168801,10.0,75,2,20.0,0.0,0.0,,2016.0,2017/11/9,22.0,,,,,
46168801,10.0,75,2,20.0,0.0,0.0,,2014.0,2015/4/29,22.0,,,,,
46168801,10.0,75,2,20.0,0.0,0.0,,2017.0,2018/7/18,22.0,,,,,
46168801,10.0,75,2,20.0,0.0,0.0,,2015.0,2016/4/24,22.0,,,,,
447515653,10.0,7,12,50.0,0.0,0.0,,2015.0,2016/11/24,2.0,43.00678091,4.111064169,-4.586070176000001,42.23551039,3.8443731569999997
447515653,10.0,7,12,50.0,0.0,0.0,,2015.0,2016/11/24,2.0,44.20369347,0.9550774240000001,-0.862629955,43.70893118,1.477306653
447515653,10.0,7,12,50.0,0.0,0.0,,2017.0,2018/3/30,22.0,43.00678091,4.111064169,-4.586070176000001,42.23551039,3.8443731569999997
447515653,10.0,7,12,50.0,0.0,0.0,,2017.0,2018/3/30,22.0,44.20369347,0.9550774240000001,-0.862629955,43.70893118,1.477306653
447515653,10.0,7,12,50.0,0.0,0.0,,2014.0,2015/4/12,2.0,43.00678091,4.111064169,-4.586070176000001,42.23551039,3.8443731569999997
447515653,10.0,7,12,50.0,0.0,0.0,,2014.0,2015/4/12,2.0,44.20369347,0.9550774240000001,-0.862629955,43.70893118,1.477306653
447515653,10.0,7,12,50.0,0.0,0.0,,2016.0,2017/7/20,2.0,43.00678091,4.111064169,-4.586070176000001,42.23551039,3.8443731569999997
447515653,10.0,7,12,50.0,0.0,0.0,,2016.0,2017/7/20,2.0,44.20369347,0.9550774240000001,-0.862629955,43.70893118,1.477306653
447515653,10.0,7,12,50.0,0.0,0.0,,2013.0,2014/4/29,2.0,43.00678091,4.111064169,-4.586070176000001,42.23551039,3.8443731569999997
447515653,10.0,7,12,50.0,0.0,0.0,,2013.0,2014/4/29,2.0,44.20369347,0.9550774240000001,-0.862629955,43.70893118,1.477306653
447515653,10.0,7,12,50.0,0.0,0.0,,2018.0,2019/5/25,2.0,43.00678091,4.111064169,-4.586070176000001,42.23551039,3.8443731569999997
447515653,10.0,7,12,50.0,0.0,0.0,,2018.0,2019/5/25,2.0,44.20369347,0.9550774240000001,-0.862629955,43.70893118,1.477306653
690795951,10.0,5,12,0.0,0.0,0.0,,2017.0,2018/5/24,22.0,,,,,
690795951,10.0,5,12,0.0,0.0,0.0,,2016.0,2017/11/20,2.0,,,,,
690795951,10.0,5,12,0.0,0.0,0.0,,2018.0,2019/5/22,2.0,,,,,
569102406,10.0,5,2,50.0,0.0,0.0,,2013.0,2015/12/6,2.0,229.4137369,44.75178116,-16.43517202,18.59825629,44.10235675
569102406,10.0,5,2,50.0,0.0,0.0,,2013.0,2015/12/6,2.0,168.2816069,1.643042492,-12.96221909,-0.07337863900000001,-1.041958963
569102406,10.0,5,2,50.0,0.0,0.0,,2016.0,2017/11/20,2.0,229.4137369,44.75178116,-16.43517202,18.59825629,44.10235675
569102406,10.0,5,2,50.0,0.0,0.0,,2016.0,2017/11/20,2.0,168.2816069,1.643042492,-12.96221909,-0.07337863900000001,-1.041958963
569102406,10.0,5,2,50.0,0.0,0.0,,2015.0,2016/4/11,2.0,229.4137369,44.75178116,-16.43517202,18.59825629,44.10235675
569102406,10.0,5,2,50.0,0.0,0.0,,2015.0,2016/4/11,2.0,168.2816069,1.643042492,-12.96221909,-0.07337863900000001,-1.041958963
569102406,10.0,5,2,50.0,0.0,0.0,,2014.0,2015/7/6,2.0,229.4137369,44.75178116,-16.43517202,18.59825629,44.10235675
569102406,10.0,5,2,50.0,0.0,0.0,,2014.0,2015/7/6,2.0,168.2816069,1.643042492,-12.96221909,-0.07337863900000001,-1.041958963
569102406,10.0,5,2,50.0,0.0,0.0,,2017.0,2018/12/3,22.0,229.4137369,44.75178116,-16.43517202,18.59825629,44.10235675
569102406,10.0,5,2,50.0,0.0,0.0,,2017.0,2018/12/3,22.0,168.2816069,1.643042492,-12.96221909,-0.07337863900000001,-1.041958963
569102406,10.0,5,2,50.0,0.0,0.0,,2018.0,2019/10/2,22.0,229.4137369,44.75178116,-16.43517202,18.59825629,44.10235675
569102406,10.0,5,2,50.0,0.0,0.0,,2018.0,2019/10/2,22.0,168.2816069,1.643042492,-12.96221909,-0.07337863900000001,-1.041958963
638520344,10.0,65,0,0.0,0.0,0.0,,2016.0,2017/4/25,22.0,11.15720902,14.30645825,6.277920862,10.06400016,15.69157648
638520344,10.0,65,0,0.0,0.0,0.0,,2016.0,2017/4/25,22.0,10.16932866,15.36320104,7.274699274,9.720015326,16.8794018
638520344,10.0,65,0,0.0,0.0,0.0,,2015.0,2016/8/14,2.0,11.15720902,14.30645825,6.277920862,10.06400016,15.69157648
638520344,10.0,65,0,0.0,0.0,0.0,,2015.0,2016/8/14,2.0,10.16932866,15.36320104,7.274699274,9.720015326,16.8794018
638520344,10.0,65,0,0.0,0.0,0.0,,2014.0,2015/8/25,2.0,11.15720902,14.30645825,6.277920862,10.06400016,15.69157648
638520344,10.0,65,0,0.0,0.0,0.0,,2014.0,2015/8/25,2.0,10.16932866,15.36320104,7.274699274,9.720015326,16.8794018
638520344,10.0,65,0,0.0,0.0,0.0,,2018.0,2019/7/13,22.0,11.15720902,14.30645825,6.277920862,10.06400016,15.69157648
638520344,10.0,65,0,0.0,0.0,0.0,,2018.0,2019/7/13,22.0,10.16932866,15.36320104,7.274699274,9.720015326,16.8794018
638520344,10.0,65,0,0.0,0.0,0.0,,2017.0,2018/3/25,22.0,11.15720902,14.30645825,6.277920862,10.06400016,15.69157648
638520344,10.0,65,0,0.0,0.0,0.0,,2017.0,2018/3/25,22.0,10.16932866,15.36320104,7.274699274,9.720015326,16.8794018
934266109,10.0,5,8,30.0,0.0,0.0,,2016.0,2017/6/20,2.0,26.57741146,13.34946071,-4.910646839,21.0488154,15.161276800000001
934266109,10.0,5,8,30.0,0.0,0.0,,2016.0,2017/6/20,2.0,19.17425956,13.200975199999998,0.70920214,12.29441011,12.85769499
934266109,10.0,5,8,30.0,0.0,0.0,,2015.0,2016/2/11,2.0,26.57741146,13.34946071,-4.910646839,21.0488154,15.161276800000001
934266109,10.0,5,8,30.0,0.0,0.0,,2015.0,2016/2/11,2.0,19.17425956,13.200975199999998,0.70920214,12.29441011,12.85769499
934266109,10.0,5,8,30.0,0.0,0.0,,2013.0,2015/10/10,2.0,26.57741146,13.34946071,-4.910646839,21.0488154,15.161276800000001
934266109,10.0,5,8,30.0,0.0,0.0,,2013.0,2015/10/10,2.0,19.17425956,13.200975199999998,0.70920214,12.29441011,12.85769499
934266109,10.0,5,8,30.0,0.0,0.0,,2017.0,2018/3/6,22.0,26.57741146,13.34946071,-4.910646839,21.0488154,15.161276800000001
934266109,10.0,5,8,30.0,0.0,0.0,,2017.0,2018/3/6,22.0,19.17425956,13.200975199999998,0.70920214,12.29441011,12.85769499
934266109,10.0,5,8,30.0,0.0,0.0,,2014.0,2015/5/10,2.0,26.57741146,13.34946071,-4.910646839,21.0488154,15.161276800000001
934266109,10.0,5,8,30.0,0.0,0.0,,2014.0,2015/5/10,2.0,19.17425956,13.200975199999998,0.70920214,12.29441011,12.85769499
934266109,10.0,5,8,30.0,0.0,0.0,,2018.0,2019/3/13,22.0,26.57741146,13.34946071,-4.910646839,21.0488154,15.161276800000001
934266109,10.0,5,8,30.0,0.0,0.0,,2018.0,2019/3/13,22.0,19.17425956,13.200975199999998,0.70920214,12.29441011,12.85769499
212693064,10.0,5,10,50.0,0.0,0.0,,2013.0,2014/10/5,3.0,75.35396690000002,851.4621653999999,0.289801614,42.29770483,849.1718829
212693064,10.0,5,10,50.0,0.0,0.0,,2013.0,2014/10/5,3.0,128.1222553,835.4811523,0.388496179,42.06329795,834.1154906
212693064,10.0,5,10,50.0,0.0,0.0,,2015.0,2016/12/15,3.0,75.35396690000002,851.4621653999999,0.289801614,42.29770483,849.1718829
212693064,10.0,5,10,50.0,0.0,0.0,,2015.0,2016/12/15,3.0,128.1222553,835.4811523,0.388496179,42.06329795,834.1154906
212693064,10.0,5,10,50.0,0.0,0.0,,2016.0,2017/3/20,29.0,75.35396690000002,851.4621653999999,0.289801614,42.29770483,849.1718829
212693064,10.0,5,10,50.0,0.0,0.0,,2016.0,2017/3/20,29.0,128.1222553,835.4811523,0.388496179,42.06329795,834.1154906
212693064,10.0,5,10,50.0,0.0,0.0,,2017.0,2018/1/9,22.0,75.35396690000002,851.4621653999999,0.289801614,42.29770483,849.1718829
212693064,10.0,5,10,50.0,0.0,0.0,,2017.0,2018/1/9,22.0,128.1222553,835.4811523,0.388496179,42.06329795,834.1154906
212693064,10.0,5,10,50.0,0.0,0.0,,2014.0,2015/3/30,3.0,75.35396690000002,851.4621653999999,0.289801614,42.29770483,849.1718829
212693064,10.0,5,10,50.0,0.0,0.0,,2014.0,2015/3/30,3.0,128.1222553,835.4811523,0.388496179,42.06329795,834.1154906
212693064,10.0,5,10,50.0,0.0,0.0,,2018.0,2019/3/7,2.0,75.35396690000002,851.4621653999999,0.289801614,42.29770483,849.1718829
212693064,10.0,5,10,50.0,0.0,0.0,,2018.0,2019/3/7,2.0,128.1222553,835.4811523,0.388496179,42.06329795,834.1154906
916826383,15.0,7,5,0.0,0.0,0.0,,2018.0,2019/10/13,22.0,,,,,
1122765323,10.0,0,12,1000.0,0.0,0.0,,2017.0,2018/1/26,22.0,682.7612222,1.120914926,9.330983099,680.6342245,38.93549723
1122765323,10.0,0,12,1000.0,0.0,0.0,,2014.0,2015/7/11,2.0,682.7612222,1.120914926,9.330983099,680.6342245,38.93549723
1122765323,10.0,0,12,1000.0,0.0,0.0,,2015.0,2016/9/29,2.0,682.7612222,1.120914926,9.330983099,680.6342245,38.93549723
1122765323,10.0,0,12,1000.0,0.0,0.0,,2016.0,2017/7/10,22.0,682.7612222,1.120914926,9.330983099,680.6342245,38.93549723
1122765323,10.0,0,12,1000.0,0.0,0.0,,2018.0,2019/12/5,22.0,682.7612222,1.120914926,9.330983099,680.6342245,38.93549723
344075148,10.0,5,8,100.0,3.6,0.0,,2015.0,2017/6/27,15.0,,,,,
344075148,10.0,5,8,100.0,3.6,0.0,,2016.0,2017/9/27,15.0,,,,,
344075148,10.0,5,8,100.0,3.6,0.0,,2014.0,2015/3/14,2.0,,,,,
344075148,10.0,5,8,100.0,3.6,0.0,,2013.0,2015/2/14,2.0,,,,,
112112016,10.0,5,5,0.0,0.0,0.0,,2013.0,2015/9/2,2.0,,,,,
112112016,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/8/8,22.0,,,,,
112112016,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/11/19,22.0,,,,,
112112016,10.0,5,5,0.0,0.0,0.0,,2014.0,2015/10/2,2.0,,,,,
112112016,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/8/24,2.0,,,,,
112112016,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/6/8,22.0,,,,,
808058276,10.0,65,5,5.0,0.0,0.0,,2014.0,2015/12/2,2.0,,,,,
808058276,10.0,65,5,5.0,0.0,0.0,,2016.0,2018/12/15,15.0,,,,,
808058276,10.0,65,5,5.0,0.0,0.0,,2015.0,2016/1/20,2.0,,,,,
808058276,10.0,65,5,5.0,0.0,0.0,,2013.0,2015/1/2,2.0,,,,,
808058276,10.0,65,5,5.0,0.0,0.0,,2017.0,2018/1/15,15.0,,,,,
661301236,12.0,5,2,120.0,0.0,0.0,,2015.0,2016/8/13,2.0,,,,,
661301236,12.0,5,2,120.0,0.0,0.0,,2017.0,2018/6/26,26.0,,,,,
661301236,12.0,5,2,120.0,0.0,0.0,,2013.0,2015/7/3,2.0,,,,,
661301236,12.0,5,2,120.0,0.0,0.0,,2014.0,2015/6/20,2.0,,,,,
661301236,12.0,5,2,120.0,0.0,0.0,,2016.0,2017/8/20,2.0,,,,,
661301236,12.0,5,2,120.0,0.0,0.0,,2018.0,2019/4/15,16.0,,,,,
817515012,10.0,56,12,100.0,0.0,0.0,,2016.0,2017/6/20,2.0,,,,,
817515012,10.0,56,12,100.0,0.0,0.0,,2013.0,2015/3/7,2.0,,,,,
817515012,10.0,56,12,100.0,0.0,0.0,,2017.0,2018/8/19,22.0,,,,,
817515012,10.0,56,12,100.0,0.0,0.0,,2014.0,2015/7/15,2.0,,,,,
817515012,10.0,56,12,100.0,0.0,0.0,,2015.0,2016/11/9,2.0,,,,,
259347437,10.0,27,4,0.0,0.0,0.0,,2016.0,2017/12/18,22.0,,,,,
259347437,10.0,27,4,0.0,0.0,0.0,,2015.0,2016/12/20,22.0,,,,,
259347437,10.0,27,4,0.0,0.0,0.0,,2013.0,2015/10/23,22.0,,,,,
259347437,10.0,27,4,0.0,0.0,0.0,,2014.0,2015/9/23,22.0,,,,,
259347437,10.0,27,4,0.0,0.0,0.0,,2017.0,2018/8/16,22.0,,,,,
259347437,10.0,27,4,0.0,0.0,0.0,,2018.0,2019/5/16,22.0,,,,,
1193234917,10.0,7,0,0.0,0.0,0.0,,2017.0,,22.0,,,,,
1193234917,10.0,7,0,0.0,0.0,0.0,,2018.0,2019/6/8,22.0,,,,,
928813212,15.0,7,2,50.0,0.4,0.0,,2014.0,2015/5/20,2.0,,,,,
928813212,15.0,7,2,50.0,0.4,0.0,,2016.0,2017/9/20,2.0,,,,,
928813212,15.0,7,2,50.0,0.4,0.0,,2017.0,2018/12/22,22.0,,,,,
928813212,15.0,7,2,50.0,0.4,0.0,,2015.0,2016/1/31,2.0,,,,,
928813212,15.0,7,2,50.0,0.4,0.0,,2018.0,2019/7/19,22.0,,,,,
338893548,10.0,0,14,10.0,0.0,0.0,,2013.0,2015/9/29,2.0,186.3818256,181.8347092,1.4718985130000002,10.87430253,181.2683245
338893548,10.0,0,14,10.0,0.0,0.0,,2013.0,2015/9/29,2.0,322.23920319999996,129.0366428,4.551814761,12.580054400000002,129.6532439
338893548,10.0,0,14,10.0,0.0,0.0,,2014.0,2015/4/15,2.0,186.3818256,181.8347092,1.4718985130000002,10.87430253,181.2683245
338893548,10.0,0,14,10.0,0.0,0.0,,2014.0,2015/4/15,2.0,322.23920319999996,129.0366428,4.551814761,12.580054400000002,129.6532439
338893548,10.0,0,14,10.0,0.0,0.0,,2015.0,2016/5/29,2.0,186.3818256,181.8347092,1.4718985130000002,10.87430253,181.2683245
338893548,10.0,0,14,10.0,0.0,0.0,,2015.0,2016/5/29,2.0,322.23920319999996,129.0366428,4.551814761,12.580054400000002,129.6532439
338893548,10.0,0,14,10.0,0.0,0.0,,2017.0,2018/6/2,22.0,186.3818256,181.8347092,1.4718985130000002,10.87430253,181.2683245
338893548,10.0,0,14,10.0,0.0,0.0,,2017.0,2018/6/2,22.0,322.23920319999996,129.0366428,4.551814761,12.580054400000002,129.6532439
338893548,10.0,0,14,10.0,0.0,0.0,,2016.0,2017/8/17,22.0,186.3818256,181.8347092,1.4718985130000002,10.87430253,181.2683245
338893548,10.0,0,14,10.0,0.0,0.0,,2016.0,2017/8/17,22.0,322.23920319999996,129.0366428,4.551814761,12.580054400000002,129.6532439
338893548,10.0,0,14,10.0,0.0,0.0,,2018.0,2019/4/14,2.0,186.3818256,181.8347092,1.4718985130000002,10.87430253,181.2683245
338893548,10.0,0,14,10.0,0.0,0.0,,2018.0,2019/4/14,2.0,322.23920319999996,129.0366428,4.551814761,12.580054400000002,129.6532439
593472123,10.0,11,11,0.0,0.0,0.0,,2016.0,2017/11/20,2.0,,,,,
593472123,10.0,11,11,0.0,0.0,0.0,,2017.0,2018/7/14,22.0,,,,,
593472123,10.0,11,11,0.0,0.0,0.0,,2018.0,2019/9/18,2.0,,,,,
735053871,10.0,64,11,0.0,0.0,0.0,,2018.0,2019/6/7,22.0,17.99024248,96.28594711,97.87552516,-0.223029652,96.17608504
497453056,10.0,7,5,0.0,0.0,0.0,,2017.0,2018/12/14,22.0,,,,,
497453056,10.0,7,5,0.0,0.0,0.0,,2018.0,2019/12/19,22.0,,,,,
1134900267,10.0,27,5,0.0,0.0,0.0,,2015.0,2016/11/30,2.0,,,,,
1134900267,10.0,27,5,0.0,0.0,0.0,,2017.0,2018/4/24,22.0,,,,,
1134900267,10.0,27,5,0.0,0.0,0.0,,2013.0,2014/9/19,2.0,,,,,
1134900267,10.0,27,5,0.0,0.0,0.0,,2016.0,2017/7/14,22.0,,,,,
1134900267,10.0,27,5,0.0,0.0,0.0,,2014.0,2015/12/8,2.0,,,,,
1134900267,10.0,27,5,0.0,0.0,0.0,,2018.0,2019/5/16,22.0,,,,,
346431684,15.0,8,12,0.0,0.0,0.0,,2016.0,2017/11/28,22.0,,,,,
346431684,15.0,8,12,0.0,0.0,0.0,,2017.0,2018/2/7,22.0,,,,,
346431684,15.0,8,12,0.0,0.0,0.0,,2015.0,2016/4/29,2.0,,,,,
346431684,15.0,8,12,0.0,0.0,0.0,,2014.0,2015/7/30,2.0,,,,,
346431684,15.0,8,12,0.0,0.0,0.0,,2018.0,2019/12/2,2.0,,,,,
537433230,10.0,65,2,60.0,0.0,0.0,,2015.0,2016/2/11,7.0,59.37722988,-0.7297153540000001,0.231316193,60.35477948,0.586600259
537433230,10.0,65,2,60.0,0.0,0.0,,2015.0,2016/2/11,7.0,59.9619579,-0.924862669,0.615229659,62.0542123,0.196343061
537433230,10.0,65,2,60.0,0.0,0.0,,2015.0,2016/2/11,7.0,0.5941837520000001,-1.5920621609999999,-0.610763709,-0.107141335,-1.940299812
537433230,10.0,65,2,60.0,0.0,0.0,,2015.0,2016/2/11,7.0,0.556486666,-1.527100289,0.5536910820000001,0.282333108,-0.948714875
537433230,10.0,65,2,60.0,0.0,0.0,,2017.0,2018/11/14,24.0,59.37722988,-0.7297153540000001,0.231316193,60.35477948,0.586600259
537433230,10.0,65,2,60.0,0.0,0.0,,2017.0,2018/11/14,24.0,59.9619579,-0.924862669,0.615229659,62.0542123,0.196343061
537433230,10.0,65,2,60.0,0.0,0.0,,2017.0,2018/11/14,24.0,0.5941837520000001,-1.5920621609999999,-0.610763709,-0.107141335,-1.940299812
537433230,10.0,65,2,60.0,0.0,0.0,,2017.0,2018/11/14,24.0,0.556486666,-1.527100289,0.5536910820000001,0.282333108,-0.948714875
537433230,10.0,65,2,60.0,0.0,0.0,,2013.0,2015/8/10,7.0,59.37722988,-0.7297153540000001,0.231316193,60.35477948,0.586600259
537433230,10.0,65,2,60.0,0.0,0.0,,2013.0,2015/8/10,7.0,59.9619579,-0.924862669,0.615229659,62.0542123,0.196343061
537433230,10.0,65,2,60.0,0.0,0.0,,2013.0,2015/8/10,7.0,0.5941837520000001,-1.5920621609999999,-0.610763709,-0.107141335,-1.940299812
537433230,10.0,65,2,60.0,0.0,0.0,,2013.0,2015/8/10,7.0,0.556486666,-1.527100289,0.5536910820000001,0.282333108,-0.948714875
537433230,10.0,65,2,60.0,0.0,0.0,,2016.0,2017/1/9,15.0,59.37722988,-0.7297153540000001,0.231316193,60.35477948,0.586600259
537433230,10.0,65,2,60.0,0.0,0.0,,2016.0,2017/1/9,15.0,59.9619579,-0.924862669,0.615229659,62.0542123,0.196343061
537433230,10.0,65,2,60.0,0.0,0.0,,2016.0,2017/1/9,15.0,0.5941837520000001,-1.5920621609999999,-0.610763709,-0.107141335,-1.940299812
537433230,10.0,65,2,60.0,0.0,0.0,,2016.0,2017/1/9,15.0,0.556486666,-1.527100289,0.5536910820000001,0.282333108,-0.948714875
537433230,10.0,65,2,60.0,0.0,0.0,,2014.0,2015/11/10,7.0,59.37722988,-0.7297153540000001,0.231316193,60.35477948,0.586600259
537433230,10.0,65,2,60.0,0.0,0.0,,2014.0,2015/11/10,7.0,59.9619579,-0.924862669,0.615229659,62.0542123,0.196343061
537433230,10.0,65,2,60.0,0.0,0.0,,2014.0,2015/11/10,7.0,0.5941837520000001,-1.5920621609999999,-0.610763709,-0.107141335,-1.940299812
537433230,10.0,65,2,60.0,0.0,0.0,,2014.0,2015/11/10,7.0,0.556486666,-1.527100289,0.5536910820000001,0.282333108,-0.948714875
